"IdOrdenesDet","IdOrdenes","Color","T1","T2","T3","T4","T5","T6","T7","T8"
2024,1231,"Oxford",85,170,170,85,0,0,0,0
2025,1231,"Morado",85,170,170,85,0,0,0,0
2026,1232,"Marino",170,340,340,170,0,0,0,0
2027,1232,"Negro",170,340,340,170,0,0,0,0
2028,1232,"Oxford",85,170,170,85,0,0,0,0
2029,1233,"Marino",170,340,340,170,0,0,0,0
2030,1233,"Negro",170,340,340,170,0,0,0,0
2031,1233,"Oxford",85,170,170,85,0,0,0,0
2032,1234,"Morado",270,540,540,270,0,0,0,0
2033,1235,"Coral",270,540,540,270,0,0,0,0
2034,1236,"Fiusha",270,540,540,270,0,0,0,0
2035,1237,"Blanco",270,540,540,270,0,0,0,0
2036,1238,"Turqueza",270,540,540,270,0,0,0,0
2037,1239,"Marino / Limon/ Blanco",170,340,340,170,0,0,0,0
2038,1240,"Marino / Limon / Blanco",170,340,340,170,0,0,0,0
2039,1241,"Marino / Limon",170,340,340,170,0,0,0,0
2040,1242,"Blanco / Marino / Limon",170,340,340,170,0,0,0,0
2041,1243,"Marino / Limon / Blanco",170,340,340,170,0,0,0,0
2042,1244,"Blanco / Azul / Gris",170,340,340,170,0,0,0,0
2043,1245,"Azul / Blanco / Gris",170,340,340,170,0,0,0,0
2044,1246,"Gris / Azul / Blanco",170,340,340,170,0,0,0,0
2045,1247,"Blanco / Azul / Gris",170,340,340,170,0,0,0,0
2046,1248,"Blanco / Azul / Gris",170,340,340,170,0,0,0,0
2047,1249,"Marino / Blanco / Limon",170,340,340,170,0,0,0,0
2048,1250,"Marino / Limon / Blanco",170,340,340,170,0,0,0,0
2049,1251,"Blanco / Limon /Marino",170,340,340,170,0,0,0,0
2050,1252,"Blanco / Marino / Limon",170,340,340,170,0,0,0,0
2051,1253,"Blanco / Marino / Limon",170,340,340,170,0,0,0,0
2052,1254,"Blanco / Gris / Limon",170,340,340,170,0,0,0,0
2053,1255,"Gris / Blanco / Limon",170,340,340,170,0,0,0,0
2054,1256,"Blanco / Gis / Limon",170,340,340,170,0,0,0,0
2055,1257,"Blanco / Gris / Limon",170,340,340,170,0,0,0,0
2056,1258,"Morado / Marino / Blanco",170,340,340,170,0,0,0,0
2057,1259,"Morado / Marino / Blanco",170,340,340,170,0,0,0,0
2058,1260,"Marino / Morado / Blanco",170,340,340,170,0,0,0,0
2059,1261,"Negro / Fiusha",170,340,340,170,0,0,0,0
2060,1262,"Negro / Fiusha",170,340,340,170,0,0,0,0
2061,1263,"Fiusha / Negro",170,340,340,170,0,0,0,0
2062,1264,"Blanco / Gris / Naranja",170,340,340,170,0,0,0,0
2063,1265,"Gris / Naranja / Blanco",170,340,340,170,0,0,0,0
2064,1266,"Gris / Naranja / Blanco",170,340,340,170,0,0,0,0
2065,1267,"Negro / Rojo / Blanco",170,340,340,170,0,0,0,0
2066,1268,"Negro / Blanco / Rojo",170,340,340,170,0,0,0,0
2067,1269,"Negro / Rojo / Blanco",170,340,340,170,0,0,0,0
2068,1270,"Melon",1200,1200,1200,0,0,0,0,0
2069,1271,"Melon / Blanco",1200,1200,1200,0,0,0,0,0
2070,1272,"Blanco / Coral",1200,1200,1200,0,0,0,0,0
2071,1273,"Coral / Blanco",1200,1200,1200,0,0,0,0,0
2072,1274,"Blanco / Bamboo / Marino",1200,1200,1200,0,0,0,0,0
2073,1275,"Papaya / Marino",1200,1200,1200,0,0,0,0,0
2074,1276,"Marino / Papaya",1200,1200,1200,0,0,0,0,0
2075,1277,"Papaya / Marino / Blanco",1200,1200,1200,0,0,0,0,0
2076,1278,"Blanco",1515,3030,3030,1515,0,0,0,0
2077,1279,"Blanco",1515,3030,3030,1515,0,0,0,0
2078,1280,"Blanco",1515,3030,3030,1515,0,0,0,0
2079,1281,"Blanco (MAZATLAN)",320,0,0,0,0,0,0,0
2080,1281,"Blanco (BAHIA)",320,0,0,0,0,0,0,0
2081,1282,"Negro",234,468,468,468,234,0,0,0
2082,1282,"Marino",234,468,468,468,234,0,0,0
2083,1282,"Khaki",234,468,468,468,234,0,0,0
2084,1283,"Negro",234,468,468,468,234,0,0,0
2085,1283,"Marino",234,468,468,468,234,0,0,0
2086,1283,"Khaki",234,468,468,468,234,0,0,0
2087,1284,"Negro",234,468,468,468,234,0,0,0
2088,1284,"Marino",234,468,468,468,234,0,0,0
2089,1284,"Khaki",234,468,468,468,234,0,0,0
2090,1285,"Marino",127,254,254,254,127,0,0,0
2091,1285,"Negro",127,254,254,254,127,0,0,0
2092,1285,"Khaki",127,254,254,254,127,0,0,0
2093,1286,"Negro",190,206,10,6,0,0,0,0
2094,1287,"Negro",190,0,0,0,0,0,0,0
2095,1288,"Negro",354,708,708,354,0,0,0,0
2096,1288,"Fiusha",354,708,708,354,0,0,0,0
2097,1288,"Morado",354,708,708,354,0,0,0,0
2098,1289,"Negro",354,708,708,354,0,0,0,0
2099,1289,"Hueso",354,708,708,354,0,0,0,0
2100,1289,"Lila",354,708,708,354,0,0,0,0
2101,1290,"Caf‚",354,708,708,354,0,0,0,0
2102,1290,"Lila",354,708,708,354,0,0,0,0
2103,1290,"Turqueza",354,708,708,354,0,0,0,0
2104,1291,"Marino / Naranja / Oxford",170,340,340,170,0,0,0,0
2105,1292,"Marino / Naranja / Oxford",170,340,340,170,0,0,0,0
2106,1293,"Aquatic (turqueza)",2900,2900,2900,0,0,0,0,0
2107,1293,"Flamingo (Rosa)",1400,1400,1400,0,0,0,0,0
2108,1293,"Cosmos (Rey)",800,800,800,0,0,0,0,0
2109,1293,"Blanco",800,800,800,0,0,0,0,0
2110,1293,"Sirena (verde agua)",400,400,400,0,0,0,0,0
2111,1293,"Varios (Gris, mno, morado)",300,300,300,0,0,0,0,0
2112,1294,"Militar / Beige",670,670,670,0,0,0,0,0
2113,1295,"Oxford / Rojo",670,670,670,0,0,0,0,0
2114,1296,"Oxford / Turqueza",670,670,670,0,0,0,0,0
2115,1297,"Rojo / Perla",670,670,670,0,0,0,0,0
2116,1298,"Rojo / Mostaza",670,670,670,0,0,0,0,0
2117,1299,"Shedron / Arena",670,670,670,0,0,0,0,0
2118,1300,"Vainilla / Rojo",670,670,670,0,0,0,0,0
2119,1301,"Rojo / Oxford",670,670,670,0,0,0,0,0
2120,1302,"Turqueza / Vainilla",670,670,670,0,0,0,0,0
2121,1303,"varios",1335,1335,1335,0,0,0,0,0
2122,1304,"Marino",1112,1112,1112,0,0,0,0,0
2123,1304,"Rosa",1112,1112,1112,0,0,0,0,0
2124,1304,"Hueso",1112,1112,1112,0,0,0,0,0
2125,1304,"Cielo",1112,1112,1112,0,0,0,0,0
2126,1304,"Rojo",1112,1112,1112,0,0,0,0,0
2127,1304,"Caf‚",1112,1112,1112,0,0,0,0,0
2128,1305,"Marino",1112,1112,1112,0,0,0,0,0
2129,1305,"Rosa",1112,1112,1112,0,0,0,0,0
2130,1305,"Hueso",1112,1112,1112,0,0,0,0,0
2131,1305,"Vainilla",1112,1112,1112,0,0,0,0,0
2132,1305,"Rojo",1112,1112,1112,0,0,0,0,0
2133,1305,"Caf‚",1112,1112,1112,0,0,0,0,0
2134,1306,"Jaspe",95,190,190,95,0,0,0,0
2135,1306,"Marino",105,210,210,105,0,0,0,0
2136,1306,"Negro",115,230,230,115,0,0,0,0
2137,1307,"Jaspe",95,190,190,95,0,0,0,0
2138,1307,"Marino",120,240,240,120,0,0,0,0
2139,1307,"Negro",100,200,200,100,0,0,0,0
2140,1308,"Jaspe",60,120,120,60,0,0,0,0
2141,1308,"Marino",25,50,50,25,0,0,0,0
2142,1308,"Morado",60,120,120,60,0,0,0,0
2143,1308,"Negro",30,60,60,30,0,0,0,0
2144,1309,"Jaspe",95,190,190,95,0,0,0,0
2145,1309,"Marino",95,190,190,95,0,0,0,0
2146,1309,"Morado",95,190,190,95,0,0,0,0
2147,1309,"Negro",120,240,240,120,0,0,0,0
2149,1294,"Rey / Perla",670,670,670,0,0,0,0,0
2150,1299,"Plumbago / Perla",670,670,670,0,0,0,0,0
2151,1295,"Kaki / Arena",670,670,670,0,0,0,0,0
2152,1300,"Perla / Rosa",670,670,670,0,0,0,0,0
2153,1296,"Turqueza / Perla",670,670,670,0,0,0,0,0
2154,1301,"Turqueza / Oxford",670,670,670,0,0,0,0,0
2155,1297,"Petroleo / Camello",670,670,670,0,0,0,0,0
2156,1298,"Beige / Tabao",670,670,670,0,0,0,0,0
2157,1302,"Rosa / Vainilla",670,670,670,0,0,0,0,0
2158,1311,"Rojo / Negro",100,800,800,301,0,0,0,0
2159,1311,"Negro",23,165,165,60,0,0,0,0
2160,1312,"Cielo",560,560,560,0,0,0,0,0
2161,1313,"Marino",100,200,200,100,0,0,0,0
2162,1313,"Negro",100,200,200,100,0,0,0,0
2163,1313,"Jaspe",100,200,200,100,0,0,0,0
2164,1314,"Marino",100,200,200,100,0,0,0,0
2165,1314,"Negro",100,200,200,100,0,0,0,0
2166,1314,"Jaspe",100,200,200,100,0,0,0,0
2167,1315,"Marino",54,108,108,54,0,0,0,0
2168,1315,"Negro",54,108,108,54,0,0,0,0
2169,1315,"Jaspe",27,54,54,27,0,0,0,0
2170,1315,"Morado",27,54,54,27,0,0,0,0
2171,1316,"Marino",130,260,260,130,0,0,0,0
2172,1316,"Negro",130,260,260,130,0,0,0,0
2173,1316,"Jaspe",65,130,130,65,0,0,0,0
2174,1316,"Morado",65,130,130,65,0,0,0,0
2175,1310,"Varios",6666,6666,6666,0,0,0,0,0
2176,1317,"Marino / Rey / Blanco / Amaril",170,340,340,170,0,0,0,0
2177,1318,"Blanco / Marino / Rey / Amaril",170,340,340,170,0,0,0,0
2178,1312,"Mango",560,560,560,0,0,0,0,0
2179,1312,"Lila",560,560,560,0,0,0,0,0
2180,1312,"Pistache",560,560,560,0,0,0,0,0
2181,1312,"Marino",560,560,560,0,0,0,0,0
2182,1312,"Perla",560,560,560,0,0,0,0,0
2183,1319,"Cielo",762,762,762,0,0,0,0,0
2184,1319,"Hueso",570,570,570,0,0,0,0,0
2185,1319,"Plumbago",648,648,648,0,0,0,0,0
2186,1319,"Vainilla",582,582,582,0,0,0,0,0
2187,1319,"Marino",1104,1104,1104,0,0,0,0,0
2188,1319,"Lila",648,648,648,0,0,0,0,0
2189,1319,"Rojo",1296,1296,1296,0,0,0,0,0
2190,1319,"Mango",684,684,684,0,0,0,0,0
2191,1319,"Pistache",685,685,685,0,0,0,0,0
2192,1321,"Rey / Blanco / Gris",163,163,163,0,0,0,0,0
2193,1322,"Negro / Blanco",40,140,220,120,0,0,0,0
2194,1323,"Rojo/Oxford/Blanco",85,212,212,85,0,0,0,0
2195,1324,"Rojo/Oxford/Blanco",85,212,212,85,0,0,0,0
2196,1325,"Rojo/Oxford/Blanco",85,212,212,85,0,0,0,0
2197,1326,"Oxford/Rojo",142,225,225,142,0,0,0,0
2198,1327,"Rojo/Oxford",142,225,225,142,0,0,0,0
2199,1328,"Jaspe COMB. Negro",85,212,212,85,0,0,0,0
2200,1329,"Jaspe COMB. Negro",85,212,212,85,0,0,0,0
2201,1330,"Jaspe COMB. Negro",142,225,225,142,0,0,0,0
2202,1331,"Negro",0,0,0,5,0,0,0,0
2203,1331,"Marino",0,8,3,2,0,0,0,0
2204,1332,"Marino",6,0,0,0,0,0,0,0
2205,1333,"Negro",18,38,33,39,0,0,0,0
2206,1333,"Marino",16,27,18,24,0,0,0,0
2207,1333,"Oxford Gris",16,36,27,24,0,0,0,0
2208,1334,"Negro",0,0,14,8,0,0,0,0
2209,1334,"Oxford",1,14,2,0,0,0,0,0
2210,1335,"Negro",0,8,6,10,0,0,0,0
2211,1335,"Marino",6,0,4,0,0,0,0,0
2212,1335,"Oxford Gris",10,8,0,5,0,0,0,0
2213,1336,"Oxford Gris",0,0,0,7,0,0,0,0
2214,1337,"Negro",0,0,0,5,0,0,0,0
2215,1337,"Oxford Gris",0,0,0,4,0,0,0,0
2216,1338,"Negro",43,43,43,43,0,0,0,0
2217,1338,"Rosa",83,83,83,83,0,0,0,0
2218,1339,"Blanco",41,41,41,41,0,0,0,0
2219,1340,"Blanco",46,46,46,46,0,0,0,0
2220,1341,"Negro",83,83,83,83,0,0,0,0
2221,1341,"Rosa",43,43,43,43,0,0,0,0
2222,1342,"Blanco",43,43,43,43,0,0,0,0
2223,1343,"Rosa",83,83,83,83,0,0,0,0
2224,1344,"Negro",98,99,105,108,0,0,0,0
2225,1344,"Marino",99,95,88,94,0,0,0,0
2226,1344,"Oxford Gris",118,120,122,105,0,0,0,0
2227,1345,"Negro",28,3,32,0,0,0,0,0
2228,1345,"Marino",19,0,25,0,0,0,0,0
2229,1345,"Oxford Gris",19,0,40,0,0,0,0,0
2230,1346,"Negro",93,118,78,99,0,0,0,0
2231,1346,"Marino",90,105,101,121,0,0,0,0
2232,1346,"Oxford Gris",97,106,93,107,0,0,0,0
2233,1347,"Negro",83,111,99,135,0,0,0,0
2234,1347,"Marino",85,105,100,106,0,0,0,0
2235,1347,"Oxford",90,100,87,97,0,0,0,0
2236,1348,"Negro",108,104,105,101,0,0,0,0
2237,1348,"Marino",102,101,102,98,0,0,0,0
2238,1348,"Oxford Gris",105,111,85,95,0,0,0,0
2239,1349,"Negro",89,89,100,0,0,0,0,0
2240,1349,"Marino",88,94,103,100,0,0,0,0
2241,1349,"Oxford Gris",66,60,0,98,0,0,0,0
2242,1350,"Negro",0,0,11,7,0,0,0,0
2243,1350,"Marino",2,3,2,1,0,0,0,0
2244,1351,"Negro",1,0,0,0,0,0,0,0
2245,1352,"Negro",1,0,0,0,0,0,0,0
2246,1353,"Negro",1,0,0,0,0,0,0,0
2247,1354,"Negro",1,0,0,0,0,0,0,0
2248,1355,"Negro",17,16,14,17,0,0,0,0
2249,1355,"Marino",10,12,3,8,0,0,0,0
2250,1355,"Oxford Gris",8,8,10,15,0,0,0,0
2251,1356,"Negro",25,18,25,30,0,0,0,0
2252,1356,"Marino",11,15,21,14,0,0,0,0
2253,1356,"Oxford Gris.",16,22,21,18,0,0,0,0
2254,1357,"Negro",15,22,17,27,0,0,0,0
2255,1357,"Marino",8,12,17,16,0,0,0,0
2256,1357,"Oxford Gris",15,18,10,0,0,0,0,0
2257,1358,"Negro",3,8,13,9,0,0,0,0
2258,1358,"Marino",4,3,6,8,0,0,0,0
2259,1358,"Oxford",3,2,8,9,0,0,0,0
2260,1359,"Negro",5,3,5,5,0,0,0,0
2261,1359,"Marino",1,2,4,3,0,0,0,0
2262,1359,"Oxford",5,5,6,1,0,0,0,0
2263,1360,"Negro",1,1,5,0,0,0,0,0
2264,1360,"Marino",1,3,5,5,0,0,0,0
2265,1360,"Oxford Gris",4,4,0,10,0,0,0,0
2266,1361,"Negro",10,10,10,10,0,0,0,0
2267,1361,"Marino",10,10,10,10,0,0,0,0
2268,1362,"Negro",10,10,10,10,0,0,0,0
2269,1362,"Marino",10,10,10,10,0,0,0,0
2270,1363,"Negro",10,10,10,10,0,0,0,0
2271,1363,"Marino",10,10,10,10,0,0,0,0
2272,1364,"Negro",10,10,10,10,0,0,0,0
2273,1364,"Marino",10,10,10,10,0,0,0,0
2274,1365,"Negro",10,10,10,10,0,0,0,0
2275,1365,"Marino",10,10,10,10,0,0,0,0
2276,1366,"Negro",10,10,10,10,0,0,0,0
2277,1366,"Marino",10,10,10,10,0,0,0,0
2278,1366,"Oxford Gris",10,10,10,10,0,0,0,0
2279,1367,"Negro",10,10,10,10,0,0,0,0
2280,1367,"Marino",10,10,10,10,0,0,0,0
2281,1367,"Oxford Gris",10,10,10,10,0,0,0,0
2282,1368,"Negro",10,10,10,10,0,0,0,0
2283,1368,"Marino",10,10,10,10,0,0,0,0
2284,1368,"Oxford Gris",10,10,10,10,0,0,0,0
2285,1369,"Negro",10,10,10,10,0,0,0,0
2286,1369,"Marino",10,10,10,10,0,0,0,0
2287,1369,"Oxford",10,10,10,10,0,0,0,0
2288,1370,"Negro",10,10,10,10,0,0,0,0
2289,1370,"Marino",10,10,10,10,0,0,0,0
2290,1370,"Oxford Gris",10,10,10,10,0,0,0,0
2291,1371,"Negro",10,10,10,10,0,0,0,0
2292,1371,"Marino",10,10,10,10,0,0,0,0
2293,1371,"Oxford Gris",10,10,10,10,0,0,0,0
2294,1372,"Negro",6,6,6,6,0,0,0,0
2295,1372,"Marino",6,6,6,6,0,0,0,0
2296,1372,"Oxford Gris",6,6,6,6,0,0,0,0
2297,1373,"Negro",6,6,6,6,0,0,0,0
2298,1373,"Marino",6,6,6,6,0,0,0,0
2299,1373,"Oxford Gris",6,6,6,6,0,0,0,0
2300,1374,"Negro",6,6,6,6,0,0,0,0
2301,1374,"Marino",6,6,6,6,0,0,0,0
2302,1374,"Oxford Gris",6,6,6,6,0,0,0,0
2303,1375,"Negro",6,6,6,6,0,0,0,0
2304,1375,"Marino",6,6,6,6,0,0,0,0
2305,1375,"Oxford Gris",6,6,6,6,0,0,0,0
2306,1376,"Negro",6,6,6,6,0,0,0,0
2307,1376,"Marino",6,6,6,6,0,0,0,0
2308,1376,"Oxford",6,6,6,6,0,0,0,0
2309,1377,"Negro",6,6,6,6,0,0,0,0
2310,1377,"Marino",6,6,6,6,0,0,0,0
2311,1377,"Oxford Gris",6,6,6,6,0,0,0,0
2312,1378,"Negro",0,9,9,7,0,0,0,0
2313,1378,"Oxford",6,5,1,7,0,0,0,0
2314,1379,"Negro",0,13,10,9,0,0,0,0
2315,1379,"Marino",0,3,2,5,0,0,0,0
2316,1380,"Negro",0,0,0,10,0,0,0,0
2317,1380,"Oxford",0,0,0,10,0,0,0,0
2318,1381,"Lila",20,20,20,0,0,0,0,0
2319,1381,"Rosa",66,66,66,0,0,0,0,0
2320,1382,"Tabaco",33,33,33,0,0,0,0,0
2321,1382,"Plumbago",72,72,72,0,0,0,0,0
2322,1382,"Lila",36,36,36,0,0,0,0,0
2323,1383,"Rojo",100,100,100,0,0,0,0,0
2324,1383,"Turquesa Claro",48,48,48,0,0,0,0,0
2325,1383,"Turquesa Obscuro",52,52,52,0,0,0,0,0
2326,1383,"Oxford Gris",100,100,100,0,0,0,0,0
2327,1383,"Hueso",116,116,116,0,0,0,0,0
2328,1384,"Negro",50,50,50,50,50,0,0,0
2329,1385,"Negro",30,30,30,30,30,0,0,0
2330,1386,"Blanco / Rosa",1200,1200,1200,0,0,0,0,0
2331,1387,"Blanco / Morado",800,800,800,0,0,0,0,0
2332,1388,"Blanco / Amarillo",800,800,800,0,0,0,0,0
2333,1389,"Blanco",486,972,972,486,0,0,0,0
2334,1389,"Fiusha",486,972,972,486,0,0,0,0
2335,1389,"Morado",486,972,972,486,0,0,0,0
2336,1390,"Blanco",324,648,648,324,0,0,0,0
2337,1390,"Verde",324,648,648,324,0,0,0,0
2338,1390,"Rojo",324,648,648,324,0,0,0,0
2339,1391,"Negro",324,648,648,324,0,0,0,0
2340,1391,"Marino",324,648,648,324,0,0,0,0
2341,1392,"Negro",324,648,648,324,0,0,0,0
2342,1392,"Marino",324,648,648,324,0,0,0,0
2344,1393,"Marino",83,166,166,83,0,0,0,0
2345,1393,"Azul",83,166,166,83,0,0,0,0
2346,1393,"Verde",83,166,166,83,0,0,0,0
2347,1394,"Azul",67,134,134,67,0,0,0,0
2348,1394,"Blanco",67,134,134,67,0,0,0,0
2349,1394,"Marino",67,134,134,67,0,0,0,0
2350,1396,"Negro",51,59,57,55,0,0,0,0
2351,1396,"Marino",26,20,17,27,0,0,0,0
2352,1396,"Oxford",25,29,24,37,0,0,0,0
2353,1397,"Negro",22,21,23,35,0,0,0,0
2354,1397,"Marino",9,19,17,24,0,0,0,0
2355,1397,"Oxford",13,15,23,28,0,0,0,0
2356,1398,"Negro",25,25,25,26,0,0,0,0
2357,1398,"Marino",20,13,6,9,0,0,0,0
2358,1398,"Oxford",16,21,19,14,0,0,0,0
2359,1399,"Negro",8,12,9,13,0,0,0,0
2360,1399,"Marino",3,1,8,7,0,0,0,0
2361,1399,"Oxford",10,7,13,11,0,0,0,0
2362,1400,"Negro",2,0,8,8,0,0,0,0
2363,1400,"Marino",0,1,0,0,0,0,0,0
2364,1400,"Oxford",5,4,7,7,0,0,0,0
2365,1401,"Negro",10,10,10,10,0,0,0,0
2366,1401,"Marino",10,10,10,10,0,0,0,0
2367,1401,"Oxford",10,10,10,10,0,0,0,0
2368,1402,"Negro",10,10,10,10,0,0,0,0
2369,1402,"Marino",10,10,10,10,0,0,0,0
2370,1402,"Oxford",10,10,10,10,0,0,0,0
2371,1403,"Negrp",10,10,10,10,0,0,0,0
2372,1403,"Marino",10,10,10,10,0,0,0,0
2373,1403,"Oxford",10,10,10,10,0,0,0,0
2374,1404,"Negro",10,10,10,10,0,0,0,0
2375,1404,"Marino",10,10,10,10,0,0,0,0
2376,1404,"Oxford",10,10,10,10,0,0,0,0
2377,1405,"Negro",10,10,10,10,0,0,0,0
2378,1405,"Marino",10,10,10,10,0,0,0,0
2379,1405,"Oxford",10,10,10,10,0,0,0,0
2380,1406,"Blanco",1333,1333,1333,0,0,0,0,0
2381,1406,"Fiusha",1333,1333,1333,0,0,0,0,0
2382,1406,"Turquesa",1333,1333,1333,0,0,0,0,0
2383,1406,"Negro",1333,1333,1333,0,0,0,0,0
2384,1406,"Morado",1333,1333,1333,0,0,0,0,0
2385,1407,"MARINO",50,50,30,0,0,0,0,0
2386,1407,"MARINO",50,50,30,0,0,0,0,0
2387,1408,"MORADO",41,82,82,41,0,0,0,0
2388,1408,"BLANCO",41,82,82,41,0,0,0,0
2389,1409,"AMARILLO",51,102,102,51,0,0,0,0
2390,1409,"ROJO",51,102,102,51,0,0,0,0
2391,1410,"FIUSHA",41,82,82,41,0,0,0,0
2392,1410,"TURQUEZA",41,82,82,41,0,0,0,0
2393,1411,"BLANCO C/COMBINACIONES",76,152,152,76,0,0,0,0
2394,1412,"AMARILLO/COMBINADA",60,120,120,60,0,0,0,0
2395,1413,"TURQUEZA/COMB.",74,148,148,74,0,0,0,0
2396,1414,"Fiusha",1163,1186,1182,0,0,0,0,0
2397,1414,"Rojo",1097,1100,1128,0,0,0,0,0
2398,1414,"Blanco",1139,1180,1170,0,0,0,0,0
2399,1414,"Morado",1131,1183,1109,0,0,0,0,0
2400,1414,"Turqueza",1340,1340,1340,0,0,0,0,0
2401,1414,,,,,0,0,0,0,0
2402,1415,"NEGRO",411,450,437,459,0,0,0,0
2403,1416,"NEGRO",0,0,0,473,0,0,0,0
2404,1417,"NEGRO",0,388,404,428,0,0,0,0
2405,1417,"OXFORD",0,0,416,408,0,0,0,0
2406,1418,"NEGRO",0,0,0,455,0,0,0,0
2407,1419,"NEGRO",36,30,47,44,0,0,0,0
2408,1419,"MARINO",13,24,16,22,0,0,0,0
2409,1419,"OXFORD",20,24,23,30,0,0,0,0
2410,1420,"NEGRO",26,21,38,26,0,0,0,0
2411,1420,"MARINO",8,15,20,13,0,0,0,0
2412,1420,"OXFORD",20,25,25,26,0,0,0,0
2413,1421,"NEGRO",19,21,19,26,0,0,0,0
2414,1421,"MARINO",7,13,13,10,0,0,0,0
2415,1421,"OXFORD",10,8,11,13,0,0,0,0
2416,1422,"NEGRO",12,13,9,7,0,0,0,0
2417,1422,"MARINO",5,2,2,4,0,0,0,0
2418,1422,"OXFORD",6,6,10,12,0,0,0,0
2419,1423,"NEGRO",2,4,3,14,0,0,0,0
2420,1423,"MARINO",0,1,4,5,0,0,0,0
2421,1423,"OXFORD",3,1,5,10,0,0,0,0
2422,1424,"NEGRO",46,53,41,52,0,0,0,0
2423,1424,"MARINO",3,5,0,11,0,0,0,0
2424,1424,"OXFORD",28,32,40,40,0,0,0,0
2425,1425,"NEGRO",31,34,32,40,0,0,0,0
2426,1425,"MARINO",0,4,1,21,0,0,0,0
2427,1425,"OXFORD",22,34,21,35,0,0,0,0
2428,1426,"NEGRO",32,25,38,32,0,0,0,0
2429,1426,"MARINO",13,12,7,18,0,0,0,0
2430,1426,"OXFORD",14,33,24,35,0,0,0,0
2431,1427,"NEGRO",42,78,67,74,0,0,0,0
2432,1428,"NEGRO",0,0,0,71,0,0,0,0
2433,1429,"NEGRO",0,0,38,32,0,0,0,0
2434,1429,"OXFORD",0,0,62,45,0,0,0,0
2435,1430,"NEGRO",0,0,0,42,0,0,0,0
2436,1431,"NEGRO",28,30,22,32,0,0,0,0
2437,1432,"NEGRO",0,0,0,29,0,0,0,0
2438,1433,"NEGRO",21,20,22,28,0,0,0,0
2439,1433,"OXFORD",0,0,23,2,0,0,0,0
2440,1434,"NEGRO",0,0,0,31,0,0,0,0
2441,1435,"NEGRO",5,5,5,5,0,0,0,0
2442,1436,"NEGRO",5,5,5,5,0,0,0,0
2443,1437,"NEGRO",5,5,5,5,0,0,0,0
2444,1438,"NEGRO",5,5,5,5,0,0,0,0
2445,1439,"NEGRO",37,38,28,44,0,0,0,0
2446,1439,"MARINO",4,12,6,12,0,0,0,0
2447,1439,"OXFORD",16,11,16,25,0,0,0,0
2448,1440,"NEGRO",15,25,20,37,0,0,0,0
2449,1440,"MARINO",0,11,12,7,0,0,0,0
2450,1440,"OXFORD",15,15,15,23,0,0,0,0
2451,1441,"NEGRO",18,21,30,38,0,0,0,0
2452,1441,"MARINO",0,10,12,3,0,0,0,0
2453,1441,"OXFORD",11,12,24,25,0,0,0,0
2454,1442,"NEGRO",5,5,5,5,0,0,0,0
2455,1442,"MARINO",5,5,5,5,0,0,0,0
2456,1442,"OXFORD",5,5,5,5,0,0,0,0
2457,1443,"NEGRO",5,5,5,5,0,0,0,0
2458,1443,"MARINO",5,5,5,5,0,0,0,0
2459,1443,"OXFORD",5,5,5,5,0,0,0,0
2460,1444,"NEGRO",5,5,5,5,0,0,0,0
2461,1444,"MARINO",5,5,5,5,0,0,0,0
2462,1444,"OXFORD",5,5,5,5,0,0,0,0
2463,1445,"NEGRO",5,5,5,5,0,0,0,0
2464,1445,"MARINO",5,5,5,5,0,0,0,0
2465,1445,"OXFORD",5,5,5,5,0,0,0,0
2466,1446,"NEGRO",5,5,5,5,0,0,0,0
2467,1446,"MARINO",5,5,5,5,0,0,0,0
2468,1446,"OXFORD",5,5,5,5,0,0,0,0
2469,1447,"Marino/Blanco/Verde",10,20,15,25,20,20,0,0
2470,1448,"NEGRO/FIUSHA",484,662,514,340,0,0,0,0
2471,1449,"Marino/Rojo/Blanco",15,100,140,120,100,95,105,40
2472,1449,,,,0,0,0,0,0,0
2473,1450,"Marino/Rojo/Blanco",126,20,15,15,10,5,5,5
2474,1451,"Negro",5,5,5,5,0,0,0,0
2475,1451,"Marino",5,5,5,5,0,0,0,0
2476,1451,"Oxford",5,5,5,5,0,0,0,0
2477,1452,"Negro",5,5,5,5,0,0,0,0
2478,1452,"Marino",5,5,5,5,0,0,0,0
2479,1452,"Oxford",5,5,5,5,0,0,0,0
2480,1453,"Negro",5,5,5,5,0,0,0,0
2481,1453,"Marino",5,5,5,5,0,0,0,0
2482,1453,"Oxford",5,5,5,5,0,0,0,0
2483,1454,"NEGRO",50,66,66,53,0,0,0,0
2484,1454,"MARINO",6,22,19,22,0,0,0,0
2485,1454,"OXFORD",2,41,32,42,0,0,0,0
2486,1455,"NEGRO",29,28,35,40,0,0,0,0
2487,1455,"MARINO",0,7,15,15,0,0,0,0
2488,1455,"OXFORD",21,31,42,36,0,0,0,0
2489,1456,"NEGRO",6,15,23,24,0,0,0,0
2490,1456,"MARINO",5,11,7,8,0,0,0,0
2491,1456,"OXFORD",12,16,19,8,0,0,0,0
2492,1457,"NEGRO",5,5,5,5,0,0,0,0
2493,1457,"MARINO",5,5,5,5,0,0,0,0
2494,1457,"OXFORD",5,5,5,5,0,0,0,0
2495,1458,"NEGRO",5,5,5,5,0,0,0,0
2496,1458,"MARINO",5,5,5,5,0,0,0,0
2497,1458,"OXFORD",5,5,5,5,0,0,0,0
