"IdUsuAccesos","IdUsuarios","IdAccesos","Activado"
321,28,12,0
322,29,12,0
323,30,12,0
324,31,12,0
325,32,1,0
326,32,2,0
327,32,3,0
328,32,4,0
329,32,5,0
330,32,6,0
331,32,7,0
332,32,8,0
333,32,9,0
334,32,10,0
335,32,11,0
336,32,12,0
337,1,13,1
338,2,13,1
339,3,13,0
340,4,13,0
341,5,13,0
342,6,13,0
343,10,13,0
344,11,13,0
345,12,13,0
346,13,13,0
347,14,13,0
348,15,13,0
349,16,13,0
350,17,13,0
351,18,13,0
352,19,13,0
353,20,13,0
354,21,13,0
355,22,13,0
356,23,13,0
357,24,13,0
358,25,13,0
359,27,13,0
360,28,13,0
361,29,13,0
362,30,13,0
363,31,13,1
364,32,13,0
365,1,14,1
366,2,14,1
367,3,14,0
368,4,14,0
369,5,14,0
370,6,14,0
371,10,14,0
372,11,14,0
373,12,14,0
374,13,14,0
375,14,14,0
376,15,14,0
377,16,14,0
378,17,14,0
379,18,14,0
380,19,14,0
381,20,14,0
382,21,14,0
383,22,14,0
384,23,14,0
385,24,14,0
386,25,14,0
387,27,14,0
388,28,14,0
389,29,14,0
390,30,14,0
391,31,14,0
392,32,14,0
393,1,15,1
394,2,15,1
395,3,15,0
396,4,15,0
397,5,15,0
398,6,15,0
399,10,15,1
400,11,15,0
401,12,15,1
402,13,15,0
403,14,15,0
404,15,15,0
405,16,15,0
406,17,15,0
407,18,15,0
408,19,15,0
409,20,15,0
410,21,15,0
411,22,15,0
412,23,15,0
413,24,15,0
414,25,15,0
415,27,15,0
416,28,15,0
417,29,15,0
418,30,15,0
419,31,15,1
420,32,15,0
421,1,16,1
422,2,16,1
423,3,16,0
424,4,16,0
425,5,16,0
426,6,16,0
427,10,16,0
428,11,16,0
429,12,16,0
430,13,16,0
431,14,16,0
432,15,16,0
433,16,16,0
434,17,16,0
435,18,16,0
436,19,16,0
437,20,16,0
438,21,16,0
439,22,16,0
440,23,16,0
441,24,16,0
442,25,16,1
443,27,16,0
444,28,16,0
445,29,16,0
446,30,16,0
447,31,16,0
448,32,16,0
449,1,17,1
450,2,17,1
451,3,17,0
452,4,17,0
453,5,17,0
454,6,17,0
455,10,17,0
456,11,17,0
457,12,17,1
458,13,17,0
459,14,17,0
460,15,17,0
461,16,17,0
462,17,17,0
463,18,17,0
464,19,17,0
465,20,17,0
466,21,17,0
467,22,17,0
468,23,17,0
469,24,17,0
470,25,17,1
471,27,17,0
472,28,17,0
473,29,17,0
474,30,17,0
475,31,17,0
476,32,17,0
477,1,18,1
478,2,18,1
479,3,18,0
480,4,18,0
481,5,18,0
482,6,18,0
483,10,18,0
484,11,18,0
485,12,18,0
486,13,18,0
487,14,18,0
488,15,18,0
489,16,18,0
490,17,18,0
491,18,18,0
492,19,18,0
493,20,18,0
494,21,18,0
495,22,18,0
496,23,18,0
497,24,18,0
498,25,18,1
499,27,18,0
500,28,18,0
501,29,18,0
502,30,18,0
503,31,18,1
504,32,18,0
505,1,19,1
506,2,19,1
507,3,19,0
508,4,19,0
509,5,19,0
510,6,19,0
511,10,19,0
512,11,19,0
513,12,19,0
514,13,19,0
515,14,19,0
516,15,19,0
517,16,19,0
518,17,19,0
519,18,19,0
520,19,19,0
521,20,19,1
522,21,19,0
523,22,19,0
524,23,19,0
525,24,19,0
526,25,19,1
527,27,19,0
528,28,19,0
529,29,19,0
530,30,19,0
531,31,19,0
532,32,19,0
533,1,20,1
534,2,20,1
535,3,20,0
536,4,20,0
537,5,20,0
538,6,20,0
539,10,20,1
540,11,20,0
541,12,20,0
542,13,20,0
543,14,20,0
544,15,20,0
545,16,20,0
546,17,20,0
547,18,20,0
548,19,20,0
549,20,20,0
550,21,20,0
551,22,20,0
552,23,20,0
553,24,20,0
554,25,20,1
555,27,20,0
556,28,20,0
557,29,20,0
558,30,20,0
559,31,20,1
560,32,20,0
561,1,21,1
562,2,21,1
563,3,21,1
564,4,21,0
565,5,21,1
566,6,21,0
567,10,21,0
568,11,21,1
569,12,21,0
570,13,21,0
571,14,21,0
572,15,21,0
573,16,21,0
574,17,21,0
575,18,21,0
576,19,21,0
577,20,21,0
578,21,21,0
579,22,21,0
580,23,21,0
581,24,21,0
582,25,21,1
583,27,21,0
584,28,21,0
585,29,21,0
586,30,21,0
587,31,21,0
588,32,21,0
589,1,22,1
590,2,22,1
591,3,22,0
592,4,22,0
593,5,22,0
594,6,22,0
595,10,22,0
596,11,22,0
597,12,22,1
598,13,22,0
599,14,22,0
600,15,22,0
601,16,22,0
602,17,22,0
603,18,22,0
604,19,22,0
605,20,22,0
606,21,22,0
607,22,22,0
608,23,22,0
609,24,22,0
610,25,22,1
611,27,22,0
612,28,22,0
613,29,22,0
614,30,22,0
615,31,22,0
616,32,22,0
617,1,23,1
618,2,23,1
619,3,23,0
620,4,23,0
621,5,23,0
622,6,23,0
623,10,23,0
624,11,23,0
625,12,23,0
626,13,23,0
627,14,23,0
628,15,23,0
629,16,23,0
630,17,23,0
631,18,23,0
632,19,23,0
633,20,23,0
634,21,23,0
635,22,23,0
636,23,23,0
637,24,23,0
638,25,23,1
639,27,23,0
640,28,23,0
641,29,23,0
642,30,23,0
643,31,23,0
644,32,23,0
645,1,24,1
646,2,24,1
647,3,24,0
648,4,24,0
649,5,24,0
650,6,24,1
651,10,24,0
652,11,24,0
653,12,24,0
654,13,24,0
655,14,24,0
656,15,24,0
657,16,24,0
658,17,24,0
659,18,24,0
660,19,24,0
661,20,24,0
662,21,24,0
663,22,24,0
664,23,24,0
665,24,24,0
666,25,24,0
667,27,24,0
668,28,24,0
669,29,24,0
670,30,24,0
671,31,24,0
672,32,24,0
673,33,1,0
674,33,2,0
675,33,3,0
676,33,4,0
677,33,5,0
678,33,6,0
679,33,7,0
680,33,8,0
681,33,9,0
682,33,10,0
683,33,11,0
684,33,12,0
685,33,13,0
686,33,14,0
687,33,15,0
688,33,16,0
689,33,17,0
690,33,18,0
691,33,19,0
692,33,20,0
693,33,21,0
694,33,22,0
695,33,23,1
696,33,24,0
697,1,25,1
698,2,25,1
699,3,25,0
700,4,25,0
701,5,25,0
702,6,25,0
703,10,25,0
704,11,25,0
705,12,25,0
706,13,25,0
707,14,25,0
708,15,25,0
709,16,25,0
710,17,25,0
711,18,25,0
712,19,25,0
713,20,25,0
714,21,25,0
715,22,25,0
716,23,25,0
717,24,25,0
718,25,25,0
719,27,25,0
720,28,25,0
721,29,25,0
722,30,25,0
723,31,25,0
724,32,25,0
725,33,25,0
726,1,26,1
727,2,26,1
728,3,26,0
729,4,26,0
730,5,26,0
731,6,26,0
732,10,26,0
733,11,26,0
734,12,26,0
735,13,26,0
736,14,26,0
737,15,26,0
738,16,26,0
739,17,26,0
740,18,26,0
741,19,26,0
742,20,26,0
743,21,26,0
744,22,26,0
745,23,26,0
746,24,26,0
747,25,26,1
748,27,26,0
749,28,26,0
750,29,26,0
751,30,26,0
752,31,26,0
753,32,26,0
754,33,26,0
755,1,27,1
756,2,27,1
757,3,27,1
758,4,27,0
759,5,27,1
760,6,27,0
761,10,27,0
762,11,27,1
763,12,27,0
764,13,27,0
765,14,27,0
766,15,27,0
767,16,27,0
768,17,27,0
769,18,27,0
770,19,27,0
771,20,27,1
772,21,27,0
773,22,27,0
774,23,27,0
775,24,27,0
776,25,27,1
777,27,27,0
778,28,27,0
779,29,27,0
780,30,27,1
781,31,27,0
782,32,27,0
783,33,27,1
784,1,28,1
785,2,28,1
786,3,28,0
787,4,28,0
788,5,28,0
789,6,28,0
790,10,28,0
791,11,28,0
792,12,28,0
793,13,28,0
794,14,28,0
795,15,28,0
796,16,28,0
797,17,28,0
798,18,28,0
799,19,28,0
800,20,28,0
801,21,28,0
802,22,28,0
803,23,28,0
804,24,28,0
805,25,28,1
806,27,28,0
807,28,28,0
808,29,28,0
809,30,28,0
810,31,28,0
811,32,28,0
812,33,28,0
813,1,29,1
814,2,29,1
815,3,29,0
816,4,29,0
817,5,29,0
818,6,29,0
819,10,29,0
820,11,29,0
821,12,29,0
822,13,29,0
823,14,29,0
824,15,29,0
825,16,29,0
826,17,29,0
827,18,29,0
828,19,29,0
829,20,29,0
830,21,29,0
831,22,29,0
832,23,29,0
833,24,29,0
834,25,29,0
835,27,29,0
836,28,29,0
837,29,29,0
838,30,29,0
839,31,29,0
840,32,29,0
841,33,29,0
842,1,30,1
843,2,30,1
844,3,30,0
845,4,30,0
846,5,30,0
847,6,30,0
848,10,30,0
849,11,30,0
850,12,30,0
851,13,30,0
852,14,30,0
853,15,30,0
854,16,30,0
855,17,30,0
856,18,30,0
857,19,30,0
858,20,30,0
859,21,30,0
860,22,30,0
861,23,30,0
862,24,30,0
863,25,30,0
864,27,30,0
865,28,30,0
866,29,30,0
867,30,30,0
868,31,30,0
869,32,30,0
870,33,30,0
871,34,1,0
872,34,2,0
873,34,3,0
874,34,4,0
875,34,5,0
876,34,6,0
877,34,7,0
878,34,8,0
879,34,9,0
880,34,10,0
881,34,11,0
882,34,12,0
883,34,13,0
884,34,14,0
885,34,15,0
886,34,16,0
887,34,17,0
888,34,18,0
889,34,19,0
890,34,20,0
891,34,21,0
892,34,22,0
893,34,23,0
894,34,24,1
895,34,25,0
896,34,26,0
897,34,27,0
898,34,28,0
899,34,29,0
900,34,30,0
901,35,1,0
902,35,2,0
903,35,3,0
904,35,4,0
905,35,5,0
906,35,6,0
907,35,7,0
908,35,8,0
909,35,9,0
910,35,10,0
911,35,11,0
912,35,12,0
913,35,13,0
914,35,14,0
915,35,15,0
916,35,16,0
917,35,17,0
918,35,18,0
919,35,19,0
920,35,20,0
921,35,21,0
922,35,22,0
923,35,23,0
924,35,24,0
925,35,25,0
926,35,26,0
927,35,27,0
928,35,28,0
929,35,29,0
930,35,30,0
931,36,1,0
932,36,2,0
933,36,3,0
934,36,4,0
935,36,5,0
936,36,6,0
937,36,7,0
938,36,8,0
939,36,9,0
940,36,10,0
941,36,11,0
942,36,12,0
943,36,13,0
944,36,14,0
945,36,15,0
946,36,16,0
947,36,17,0
948,36,18,0
949,36,19,0
950,36,20,0
951,36,21,0
952,36,22,0
953,36,23,0
954,36,24,0
955,36,25,0
956,36,26,0
957,36,27,1
958,36,28,0
959,36,29,0
960,36,30,0
961,37,1,0
962,37,2,0
963,37,3,0
964,37,4,0
965,37,5,0
966,37,6,0
967,37,7,0
968,37,8,0
969,37,9,0
970,37,10,0
971,37,11,0
972,37,12,0
973,37,13,0
974,37,14,0
975,37,15,0
976,37,16,0
977,37,17,0
978,37,18,0
979,37,19,0
980,37,20,0
981,37,21,0
982,37,22,0
983,37,23,0
984,37,24,0
985,37,25,0
986,37,26,0
987,37,27,0
988,37,28,0
989,37,29,0
990,37,30,0
991,38,1,0
992,38,2,0
993,38,3,0
994,38,4,0
995,38,5,0
996,38,6,0
997,38,7,0
998,38,8,0
999,38,9,0
1000,38,10,0
1001,38,11,0
1002,38,12,0
1003,38,13,0
1004,38,14,0
1005,38,15,0
1006,38,16,0
1007,38,17,0
1008,38,18,0
1009,38,19,0
1010,38,20,0
1011,38,21,0
1012,38,22,0
1013,38,23,0
1014,38,24,0
1015,38,25,0
1016,38,26,0
1017,38,27,0
1018,38,28,0
1019,38,29,0
1020,38,30,0
1021,39,1,0
1022,39,2,0
1023,39,3,0
1024,39,4,0
1025,39,5,0
1026,39,6,0
1027,39,7,0
1028,39,8,0
1029,39,9,0
1030,39,10,0
1031,39,11,1
1032,39,12,0
1033,39,13,1
1034,39,14,0
1035,39,15,1
1036,39,16,0
1037,39,17,0
1038,39,18,1
1039,39,19,0
1040,39,20,1
1041,39,21,0
1042,39,22,0
1043,39,23,0
1044,39,24,0
1045,39,25,0
1046,39,26,0
1047,39,27,0
1048,39,28,0
1049,39,29,0
1050,39,30,0
1051,40,1,0
1052,40,2,1
1053,40,3,1
1054,40,4,1
1055,40,5,1
1056,40,6,0
1057,40,7,0
1058,40,8,1
1059,40,9,1
1060,40,10,0
1061,40,11,0
1062,40,12,0
1063,40,13,0
1064,40,14,0
1065,40,15,1
1066,40,16,0
1067,40,17,0
1068,40,18,0
1069,40,19,0
1070,40,20,0
1071,40,21,0
1072,40,22,0
1073,40,23,0
1074,40,24,1
1075,40,25,0
1076,40,26,0
1077,40,27,1
1078,40,28,0
1079,40,29,0
1080,40,30,0
1081,41,1,0
1082,41,2,0
1083,41,3,0
1084,41,4,0
1085,41,5,0
1086,41,6,0
1087,41,7,0
1088,41,8,0
1089,41,9,0
1090,41,10,0
1091,41,11,0
1092,41,12,0
1093,41,13,0
1094,41,14,0
1095,41,15,0
1096,41,16,0
1097,41,17,0
1098,41,18,0
1099,41,19,0
1100,41,20,0
1101,41,21,0
1102,41,22,0
1103,41,23,0
1104,41,24,0
1105,41,25,0
1106,41,26,0
1107,41,27,0
1108,41,28,0
1109,41,29,0
1110,41,30,0
1111,42,1,0
1112,42,2,0
1113,42,3,0
1114,42,4,1
1115,42,5,0
1116,42,6,0
1117,42,7,0
1118,42,8,0
1119,42,9,0
1120,42,10,0
1121,42,11,0
1122,42,12,0
1123,42,13,0
1124,42,14,0
1125,42,15,0
1126,42,16,0
1127,42,17,0
1128,42,18,0
1129,42,19,0
1130,42,20,0
1131,42,21,0
1132,42,22,0
1133,42,23,0
1134,42,24,1
1135,42,25,0
1136,42,26,0
1137,42,27,1
1138,42,28,0
1139,42,29,0
1140,42,30,0
1141,43,1,0
1142,43,2,0
1143,43,3,0
1144,43,4,0
1145,43,5,0
1146,43,6,0
1147,43,7,0
1148,43,8,0
1149,43,9,0
1150,43,10,0
1151,43,11,0
1152,43,12,0
1153,43,13,0
1154,43,14,0
1155,43,15,0
1156,43,16,0
1157,43,17,0
1158,43,18,0
1159,43,19,0
1160,43,20,0
1161,43,21,0
1162,43,22,0
1163,43,23,0
1164,43,24,0
1165,43,25,0
1166,43,26,0
1167,43,27,0
1168,43,28,0
1169,43,29,0
1170,43,30,0
1171,44,1,0
1172,44,2,0
1173,44,3,0
1174,44,4,0
1175,44,5,0
1176,44,6,0
1177,44,7,0
1178,44,8,0
1179,44,9,0
1180,44,10,0
1181,44,11,0
1182,44,12,0
1183,44,13,0
1184,44,14,0
1185,44,15,0
1186,44,16,0
1187,44,17,0
1188,44,18,0
1189,44,19,0
1190,44,20,0
1191,44,21,0
1192,44,22,0
1193,44,23,0
1194,44,24,0
1195,44,25,0
1196,44,26,0
1197,44,27,0
1198,44,28,0
1199,44,29,0
1200,44,30,0
1201,45,1,0
1202,45,2,0
1203,45,3,0
1204,45,4,0
1205,45,5,0
1206,45,6,0
1207,45,7,0
1208,45,8,0
1209,45,9,0
1210,45,10,0
1211,45,11,0
1212,45,12,0
1213,45,13,0
1214,45,14,0
1215,45,15,0
1216,45,16,0
1217,45,17,0
1218,45,18,0
1219,45,19,0
1220,45,20,0
1221,45,21,0
1222,45,22,0
1223,45,23,0
1224,45,24,0
1225,45,25,0
1226,45,26,0
1227,45,27,0
1228,45,28,0
1229,45,29,0
1230,45,30,0
1231,46,1,0
1232,46,2,0
1233,46,3,0
1234,46,4,0
1235,46,5,0
1236,46,6,0
1237,46,7,0
1238,46,8,0
1239,46,9,0
1240,46,10,0
1241,46,11,0
1242,46,12,0
1243,46,13,0
1244,46,14,0
1245,46,15,0
1246,46,16,0
1247,46,17,0
1248,46,18,0
1249,46,19,0
1250,46,20,0
1251,46,21,0
1252,46,22,0
1253,46,23,0
1254,46,24,0
1255,46,25,0
1256,46,26,0
1257,46,27,0
1258,46,28,0
1259,46,29,0
1260,46,30,0
1261,47,1,0
1262,47,2,0
1263,47,3,0
1264,47,4,0
1265,47,5,0
1266,47,6,0
1267,47,7,0
1268,47,8,0
1269,47,9,0
1270,47,10,0
1271,47,11,0
1272,47,12,0
1273,47,13,0
1274,47,14,0
1275,47,15,0
1276,47,16,0
1277,47,17,0
1278,47,18,0
1279,47,19,0
1280,47,20,0
1281,47,21,0
1282,47,22,0
1283,47,23,0
1284,47,24,0
1285,47,25,0
1286,47,26,0
1287,47,27,0
1288,47,28,0
1289,47,29,0
1290,47,30,0
1291,1,31,1
1292,2,31,1
1293,3,31,0
1294,4,31,0
1295,5,31,0
1296,6,31,0
1297,10,31,0
1298,11,31,0
1299,12,31,0
1300,13,31,1
1301,14,31,0
1302,15,31,0
1303,16,31,0
1304,17,31,0
1305,18,31,0
1306,19,31,0
1307,20,31,0
1308,21,31,0
1309,22,31,0
1310,23,31,0
1311,24,31,0
1312,25,31,0
1313,27,31,0
1314,28,31,0
1315,29,31,0
1316,30,31,0
1317,31,31,0
1318,32,31,0
1319,33,31,0
1320,34,31,0
1321,35,31,0
1322,36,31,0
1323,37,31,0
1324,38,31,0
1325,39,31,0
1326,40,31,1
1327,41,31,1
1328,42,31,1
1329,43,31,0
1330,44,31,0
1331,45,31,0
1332,46,31,0
1333,47,31,0
1334,48,1,0
1335,48,2,0
1336,48,3,0
1337,48,4,0
1338,48,5,0
1339,48,6,0
1340,48,7,0
1341,48,8,0
1342,48,9,0
1343,48,10,0
1344,48,11,0
1345,48,12,0
1346,48,13,0
1347,48,14,0
1348,48,15,0
1349,48,16,0
1350,48,17,0
1351,48,18,0
1352,48,19,0
1353,48,20,0
1354,48,21,0
1355,48,22,0
1356,48,23,0
1357,48,24,0
1358,48,25,0
1359,48,26,0
1360,48,27,1
1361,48,28,0
1362,48,29,0
1363,48,30,0
1364,48,31,0
1365,49,1,0
1366,49,2,0
1367,49,3,0
1368,49,4,0
1369,49,5,0
1370,49,6,0
1371,49,7,0
1372,49,8,0
1373,49,9,0
1374,49,10,0
1375,49,11,0
1376,49,12,0
1377,49,13,0
1378,49,14,0
1379,49,15,0
1380,49,16,0
1381,49,17,0
1382,49,18,0
1383,49,19,0
1384,49,20,0
1385,49,21,0
1386,49,22,0
1387,49,23,0
1388,49,24,0
1389,49,25,0
1390,49,26,0
1391,49,27,0
1392,49,28,0
1393,49,29,0
1394,49,30,0
1395,49,31,0
1396,50,1,0
1397,50,2,0
1398,50,3,0
1399,50,4,0
1400,50,5,0
1401,50,6,0
1402,50,7,0
1403,50,8,0
1404,50,9,0
1405,50,10,0
1406,50,11,0
1407,50,12,0
1408,50,13,0
1409,50,14,0
1410,50,15,0
1411,50,16,0
1412,50,17,0
1413,50,18,0
1414,50,19,0
1415,50,20,0
1416,50,21,0
1417,50,22,0
1418,50,23,0
1419,50,24,0
1420,50,25,0
1421,50,26,0
1422,50,27,0
1423,50,28,0
1424,50,29,0
1425,50,30,0
1426,50,31,0
1427,52,1,0
1428,52,2,0
1429,52,3,0
1430,52,4,1
1431,52,5,0
1432,52,6,0
1433,52,7,0
1434,52,8,0
1435,52,9,0
1436,52,10,0
1437,52,11,0
1438,52,12,0
1439,52,13,0
1440,52,14,0
1441,52,15,0
1442,52,16,0
1443,52,17,0
1444,52,18,0
1445,52,19,0
1446,52,20,0
1447,52,21,0
1448,52,22,0
1449,52,23,0
1450,52,24,0
1451,52,25,0
1452,52,26,0
1453,52,27,0
1454,52,28,0
1455,52,29,0
1456,52,30,0
1457,52,31,0
1458,53,1,0
1459,53,2,0
1460,53,3,0
1461,53,4,0
1462,53,5,0
1463,53,6,0
1464,53,7,0
1465,53,8,0
1466,53,9,0
1467,53,10,0
1468,53,11,0
1469,53,12,0
1470,53,13,0
1471,53,14,0
1472,53,15,0
1473,53,16,0
1474,53,17,0
1475,53,18,0
1476,53,19,0
1477,53,20,0
1478,53,21,0
1479,53,22,0
1480,53,23,0
1481,53,24,0
1482,53,25,0
1483,53,26,0
1484,53,27,0
1485,53,28,0
1486,53,29,0
1487,53,30,0
1488,53,31,1
1489,54,1,0
1490,54,2,0
1491,54,3,0
1492,54,4,0
1493,54,5,0
1494,54,6,0
1495,54,7,0
1496,54,8,0
1497,54,9,0
1498,54,10,0
1499,54,11,0
1500,54,12,0
1501,54,13,0
1502,54,14,0
1503,54,15,0
1504,54,16,0
1505,54,17,0
1506,54,18,0
1507,54,19,0
1508,54,20,0
1509,54,21,0
1510,54,22,0
1511,54,23,0
1512,54,24,0
1513,54,25,0
1514,54,26,0
1515,54,27,0
1516,54,28,0
1517,54,29,0
1518,54,30,0
1519,54,31,0
1520,55,1,0
1521,55,2,0
1522,55,3,0
1523,55,4,0
1524,55,5,0
1525,55,6,0
1526,55,7,0
1527,55,8,0
1528,55,9,0
1529,55,10,0
1530,55,11,0
1531,55,12,0
1532,55,13,0
1533,55,14,0
1534,55,15,0
1535,55,16,0
1536,55,17,0
1537,55,18,0
1538,55,19,0
1539,55,20,0
1540,55,21,0
1541,55,22,0
1542,55,23,0
1543,55,24,0
1544,55,25,0
1545,55,26,0
1546,55,27,0
1547,55,28,0
1548,55,29,0
1549,55,30,0
1550,55,31,1
1551,56,1,0
1552,56,2,0
1553,56,3,0
1554,56,4,0
1555,56,5,0
1556,56,6,0
1557,56,7,0
1558,56,8,0
1559,56,9,0
1560,56,10,0
1561,56,11,0
1562,56,12,0
1563,56,13,0
1564,56,14,0
1565,56,15,0
1566,56,16,0
1567,56,17,0
1568,56,18,0
1569,56,19,0
1570,56,20,0
1571,56,21,0
1572,56,22,0
1573,56,23,0
1574,56,24,0
1575,56,25,0
1576,56,26,0
1577,56,27,0
1578,56,28,0
1579,56,29,0
1580,56,30,0
1581,56,31,0
1582,57,1,0
1583,57,2,0
1584,57,3,0
1585,57,4,0
1586,57,5,0
1587,57,6,0
1588,57,7,0
1589,57,8,0
1590,57,9,0
1591,57,10,0
1592,57,11,0
1593,57,12,0
1594,57,13,0
1595,57,14,0
1596,57,15,0
1597,57,16,0
1598,57,17,0
1599,57,18,0
1600,57,19,0
1601,57,20,0
1602,57,21,0
1603,57,22,0
1604,57,23,0
1605,57,24,0
1606,57,25,0
1607,57,26,0
1608,57,27,0
1609,57,28,0
1610,57,29,0
1611,57,30,0
1612,57,31,0
1613,58,1,0
1614,58,2,0
1615,58,3,0
1616,58,4,0
1617,58,5,0
1618,58,6,0
1619,58,7,0
1620,58,8,0
1621,58,9,0
1622,58,10,0
1623,58,11,0
1624,58,12,0
1625,58,13,0
1626,58,14,0
1627,58,15,0
1628,58,16,0
1629,58,17,0
1630,58,18,0
1631,58,19,0
1632,58,20,0
1633,58,21,0
1634,58,22,0
1635,58,23,0
1636,58,24,0
1637,58,25,0
1638,58,26,0
1639,58,27,0
1640,58,28,0
1641,58,29,0
1642,58,30,0
1643,58,31,0
1644,59,1,0
1645,59,2,0
1646,59,3,0
1647,59,4,0
1648,59,5,0
1649,59,6,0
1650,59,7,0
1651,59,8,0
1652,59,9,0
1653,59,10,0
1654,59,11,0
1655,59,12,0
1656,59,13,0
1657,59,14,0
1658,59,15,0
1659,59,16,0
1660,59,17,0
1661,59,18,0
1662,59,19,0
1663,59,20,0
1664,59,21,0
1665,59,22,0
1666,59,23,0
1667,59,24,0
1668,59,25,0
1669,59,26,0
1670,59,27,0
1671,59,28,0
1672,59,29,0
1673,59,30,0
1674,59,31,0
1675,60,1,0
1676,60,2,0
1677,60,3,0
1678,60,4,0
1679,60,5,0
1680,60,6,0
1681,60,7,0
1682,60,8,0
1683,60,9,0
1684,60,10,0
1685,60,11,1
1686,60,12,0
1687,60,13,1
1688,60,14,0
1689,60,15,0
1690,60,16,0
1691,60,17,0
1692,60,18,0
1693,60,19,0
1694,60,20,0
1695,60,21,0
1696,60,22,0
1697,60,23,0
1698,60,24,0
1699,60,25,0
1700,60,26,0
1701,60,27,0
1702,60,28,0
1703,60,29,0
1704,60,30,0
1705,60,31,0
1706,61,1,0
1707,61,2,0
1708,61,3,1
1709,61,4,1
1710,61,5,1
1711,61,6,0
1712,61,7,0
1713,61,8,1
1714,61,9,0
1715,61,10,0
1716,61,11,0
1717,61,12,0
1718,61,13,0
1719,61,14,0
1720,61,15,0
1721,61,16,0
1722,61,17,0
1723,61,18,0
1724,61,19,0
1725,61,20,0
1726,61,21,0
1727,61,22,0
1728,61,23,0
1729,61,24,1
1730,61,25,0
1731,61,26,0
1732,61,27,1
1733,61,28,0
1734,61,29,0
1735,61,30,0
1736,61,31,0
1737,62,1,0
1738,62,2,0
1739,62,3,0
1740,62,4,0
1741,62,5,0
1742,62,6,0
1743,62,7,0
1744,62,8,0
1745,62,9,0
1746,62,10,0
1747,62,11,0
1748,62,12,0
1749,62,13,0
1750,62,14,0
1751,62,15,0
1752,62,16,0
1753,62,17,0
1754,62,18,0
1755,62,19,0
1756,62,20,0
1757,62,21,0
1758,62,22,0
1759,62,23,0
1760,62,24,0
1761,62,25,0
1762,62,26,0
1763,62,27,0
1764,62,28,0
1765,62,29,0
1766,62,30,0
1767,62,31,1
1768,63,1,0
1769,63,2,0
1770,63,3,0
1771,63,4,0
1772,63,5,0
1773,63,6,0
1774,63,7,0
1775,63,8,0
1776,63,9,0
1777,63,10,0
1778,63,11,0
1779,63,12,0
1780,63,13,0
1781,63,14,0
1782,63,15,0
1783,63,16,0
1784,63,17,0
1785,63,18,0
1786,63,19,0
1787,63,20,0
1788,63,21,0
1789,63,22,0
1790,63,23,0
1791,63,24,0
1792,63,25,0
1793,63,26,0
1794,63,27,0
1795,63,28,0
1796,63,29,0
1797,63,30,0
1798,63,31,0
1799,64,1,0
1800,64,2,0
1801,64,3,0
1802,64,4,0
1803,64,5,0
1804,64,6,0
1805,64,7,0
1806,64,8,0
1807,64,9,0
1808,64,10,0
1809,64,11,0
1810,64,12,0
1811,64,13,0
1812,64,14,0
1813,64,15,0
1814,64,16,0
1815,64,17,0
1816,64,18,0
1817,64,19,0
1818,64,20,0
1819,64,21,0
1820,64,22,0
1821,64,23,0
1822,64,24,0
1823,64,25,0
1824,64,26,0
1825,64,27,0
1826,64,28,0
1827,64,29,0
1828,64,30,0
1829,64,31,0
1830,65,1,0
1831,65,2,0
1832,65,3,0
1833,65,4,0
1834,65,5,0
1835,65,6,0
1836,65,7,0
1837,65,8,0
1838,65,9,0
1839,65,10,0
1840,65,11,0
1841,65,12,0
1842,65,13,0
1843,65,14,0
1844,65,15,0
1845,65,16,0
1846,65,17,0
1847,65,18,0
1848,65,19,0
1849,65,20,0
1850,65,21,0
1851,65,22,0
1852,65,23,0
1853,65,24,0
1854,65,25,0
1855,65,26,0
1856,65,27,0
1857,65,28,0
1858,65,29,0
1859,65,30,0
1860,65,31,0
1861,66,1,0
1862,66,2,0
1863,66,3,0
1864,66,4,0
1865,66,5,0
1866,66,6,0
1867,66,7,0
1868,66,8,0
1869,66,9,0
1870,66,10,0
1871,66,11,0
1872,66,12,0
1873,66,13,0
1874,66,14,0
1875,66,15,0
1876,66,16,0
1877,66,17,0
1878,66,18,0
1879,66,19,0
1880,66,20,0
1881,66,21,0
1882,66,22,0
1883,66,23,0
1884,66,24,0
1885,66,25,0
1886,66,26,0
1887,66,27,0
1888,66,28,0
1889,66,29,0
1890,66,30,0
1891,66,31,0
1892,67,1,0
1893,67,2,0
1894,67,3,0
1895,67,4,0
1896,67,5,0
1897,67,6,0
1898,67,7,0
1899,67,8,0
1900,67,9,0
1901,67,10,0
1902,67,11,0
1903,67,12,0
1904,67,13,0
1905,67,14,0
1906,67,15,0
1907,67,16,0
1908,67,17,0
1909,67,18,0
1910,67,19,0
1911,67,20,0
1912,67,21,0
1913,67,22,0
1914,67,23,0
1915,67,24,0
1916,67,25,0
1917,67,26,0
1918,67,27,0
1919,67,28,0
1920,67,29,0
1921,67,30,0
1922,67,31,0
1923,68,1,0
1924,68,2,0
1925,68,3,0
1926,68,4,0
1927,68,5,0
1928,68,6,0
1929,68,7,0
1930,68,8,0
1931,68,9,0
1932,68,10,0
1933,68,11,0
1934,68,12,0
1935,68,13,0
1936,68,14,0
1937,68,15,0
1938,68,16,0
1939,68,17,0
1940,68,18,0
1941,68,19,0
1942,68,20,0
1943,68,21,0
1944,68,22,0
1945,68,23,0
1946,68,24,0
1947,68,25,0
