"IdSalidasDet","IdSalidas","IdTelasColAlm","TelaSal1","TelaSal2"
968,495,1362,72.00,0.00
969,495,1358,32.00,0.00
970,495,1372,32.00,0.00
971,496,1585,0.00,20.00
972,497,1411,54.00,0.00
973,497,1405,27.00,0.00
974,497,1585,25.00,20.00
975,498,1427,55.00,0.00
976,499,1366,0.00,20.00
977,500,1367,135.00,0.00
978,500,1363,23.00,0.00
979,500,1366,139.54,0.00
980,501,1435,19.00,0.00
981,502,1366,109.20,0.00
982,502,1367,108.00,0.00
983,502,1363,8.00,0.00
984,503,1435,8.00,0.00
985,504,1363,132.00,0.00
986,504,1367,25.00,0.00
987,504,1366,25.00,0.00
988,505,1435,137.00,0.00
989,506,822,70.00,0.00
990,507,557,1226.32,0.00
991,508,213,188.20,24.30
992,509,1052,10.71,1.33
993,509,1042,1.64,1.94
994,509,1037,1.80,0.00
995,510,1052,10.71,1.33
996,511,1052,10.71,1.33
997,512,1052,10.71,1.36
998,513,819,0.00,11.00
999,514,824,0.00,5.00
1000,515,1041,0.00,69.60
1001,516,1031,0.00,69.60
1002,517,756,0.00,139.20
1003,518,1031,43.60,2.91
1004,519,758,2.30,0.00
1005,520,764,3.02,0.00
1006,521,1046,7.15,0.00
1007,522,1051,12.09,0.00
1008,523,1036,23.33,0.00
1009,523,1272,1.82,0.00
1010,524,2068,392.08,16.60
1011,524,663,389.62,16.02
1012,524,2059,392.75,16.42
1013,525,1368,414.00,0.00
1014,525,1359,20.00,0.00
1015,526,1371,368.00,70.00
1016,526,1366,34.00,0.00
1017,526,1358,16.00,0.00
1018,527,1359,218.50,0.00
1019,527,1358,14.00,0.00
1020,528,1388,0.00,48.00
1021,529,1405,79.00,0.00
1022,529,1406,80.00,0.00
1023,530,1435,0.00,15.00
1024,531,1363,0.00,15.00
1025,532,95,51.95,0.00
1026,533,137,0.00,53.35
1027,534,219,0.00,10.34
1028,537,1571,70.00,0.00
1029,537,1406,80.00,0.00
1030,537,1411,10.00,0.00
1031,538,1373,0.00,8.00
1032,538,1367,0.00,8.00
1033,539,1366,419.00,0.00
1034,539,1358,20.00,0.00
1035,540,1373,123.54,22.00
1036,540,1366,128.00,23.00
1037,541,1359,158.00,0.00
1038,541,1370,137.00,0.00
1039,542,1371,341.00,0.00
1040,542,1358,8.00,0.00
1041,542,1366,8.00,0.00
1042,542,1371,0.00,28.80
1043,543,1366,230.00,23.00
1044,543,1371,15.00,0.00
1045,543,1358,10.00,0.00
1046,544,173,258.23,0.00
1047,544,167,152.25,20.58
1048,544,181,496.67,0.00
1049,544,175,33.59,0.00
1050,544,179,190.80,0.00
1051,544,171,20.57,0.00
1052,545,219,162.67,10.15
1053,545,223,176.59,0.00
1054,546,217,15.40,22.70
1055,547,103,0.00,6.07
1056,548,75,0.00,30.39
1057,549,1517,0.00,0.00
1058,550,998,562.90,117.00
1059,550,566,369.96,0.00
1060,550,983,15.00,18.50
1061,550,1028,690.40,17.00
1062,551,1869,173.40,0.00
1063,551,1868,187.31,0.00
1064,551,1865,24.57,0.00
1065,552,1865,220.94,0.00
1066,552,1868,248.16,0.00
1067,552,1873,12.00,0.00
1068,552,1862,12.00,0.00
1069,553,1626,454.18,0.00
1070,553,1635,27.18,0.00
1071,553,1628,0.00,67.95
1072,554,1650,0.00,40.38
1073,555,1628,256.00,63.66
1074,555,1635,29.00,0.00
1075,555,1626,41.00,0.00
1076,556,1628,883.76,126.70
1077,556,1626,59.90,0.00
1078,556,1635,87.75,0.00
1079,557,1736,77.59,0.00
1080,558,1348,0.00,50.00
1081,559,1626,41.00,0.00
1082,560,2077,277.23,0.00
1083,560,662,0.00,0.00
1084,561,760,1137.93,0.00
1085,562,668,161.90,18.00
1086,562,2050,276.77,0.00
1087,562,663,149.31,18.00
1088,563,1626,13.07,0.00
1089,563,1628,0.00,7.00
1090,563,1635,9.73,0.00
1091,564,1662,8.50,0.00
1092,565,1736,8.78,0.00
1093,566,1703,245.10,0.00
1094,567,1359,360.00,0.00
1095,567,1366,273.00,0.00
1096,568,1031,123.68,41.63
1097,569,1373,68.13,15.00
1098,569,1371,51.40,17.00
1099,570,1571,69.00,0.00
1100,570,1409,73.00,0.00
1101,571,1360,112.00,0.00
1102,571,1366,67.06,0.00
1103,571,1359,10.50,0.00
1104,571,1371,9.68,0.00
1105,572,1403,69.50,0.00
1106,572,1408,72.00,0.00
1107,573,1031,351.92,55.64
1108,573,761,21.67,0.00
1109,573,1006,0.00,35.53
1110,573,996,0.00,26.14
1111,574,545,16.25,0.00
1112,575,173,5.00,0.00
1113,576,99,51.96,0.00
1114,576,95,23.59,0.00
1115,577,219,13.00,0.00
1116,578,983,72.40,0.00
1117,579,47,29.01,0.00
1118,580,323,0.00,148.27
1119,580,325,0.00,152.35
1120,580,327,0.00,192.54
1121,580,329,0.00,18.70
1122,581,13,0.00,118.16
1123,582,663,107.09,2.62
1124,582,2068,98.19,13.43
1125,582,2059,130.60,13.03
1126,582,2077,74.38,0.00
1127,582,2050,59.94,0.00
1128,582,1575,108.32,0.00
1129,582,666,0.00,14.27
1130,582,661,98.37,12.62
1131,582,668,207.01,12.60
1132,583,760,88.39,0.00
1133,584,681,31.30,6.30
1134,585,680,200.00,24.90
1135,586,629,69.03,10.40
1136,586,620,565.82,0.00
1137,587,1359,339.00,0.00
1138,587,1368,12.00,0.00
1139,587,1358,12.44,0.00
1140,588,1388,0.00,56.00
1141,589,1358,340.00,0.00
1142,589,1368,27.00,0.00
1143,589,1359,0.00,56.25
1144,590,1366,0.00,18.00
1145,591,1340,0.00,18.00
1146,592,681,161.90,18.00
1147,593,662,599.09,60.98
1148,594,1873,32.15,0.00
1149,594,1862,34.30,0.00
1150,594,1865,14.36,0.00
1151,594,1868,15.38,0.00
1152,595,1868,45.30,0.00
1153,595,1865,33.19,0.00
1154,595,1869,11.80,0.00
1155,596,1868,268.04,0.00
1156,596,1873,249.88,0.00
1157,597,1937,31.08,0.00
1158,598,1868,161.48,0.00
1159,598,1873,162.49,0.00
1160,599,1937,7.80,0.00
1161,600,1873,181.60,0.00
1162,600,1862,162.20,0.00
1163,600,1868,18.79,27.08
1164,601,2003,19.30,28.09
1165,602,681,74.00,0.00
1166,603,597,56.13,0.00
1167,603,597,0.00,13.40
1168,604,174,87.74,0.00
1169,604,176,101.74,0.00
1170,605,212,109.60,9.40
1171,606,46,0.00,13.40
1172,607,92,497.37,0.00
1173,608,1937,24.50,0.00
1174,609,1517,64.00,11.80
1175,610,1408,68.00,0.00
1176,610,1407,70.00,0.00
1177,610,1404,9.00,0.00
1178,610,1409,9.00,0.00
1179,611,1427,9.00,0.00
1180,612,1355,0.00,12.30
1181,613,1426,0.00,11.50
1182,614,1517,183.68,27.75
1183,615,1405,73.00,0.00
1184,615,1409,75.00,0.00
1185,615,1408,78.00,0.00
1186,615,1401,0.00,12.00
1187,617,1359,0.00,12.00
1188,618,1517,0.00,36.87
1189,619,1405,85.00,0.00
1190,619,1409,78.00,0.00
1191,619,1407,76.00,0.00
1192,619,1408,10.00,0.00
1193,619,1401,10.00,0.00
1194,619,1404,10.00,0.00
1195,620,1426,10.00,0.00
1196,621,1427,10.00,0.00
1197,622,1408,92.00,0.00
1198,622,1401,63.00,0.00
1199,622,1403,23.00,0.00
1200,623,1427,65.00,0.00
1201,624,1359,0.00,5.00
1202,625,1355,0.00,5.00
1203,626,1517,108.36,16.76
1204,627,1408,95.00,0.00
1205,627,1404,94.00,0.00
1206,628,1523,371.52,16.75
1207,628,1517,0.00,16.75
1208,628,1514,0.00,16.75
1209,629,1404,94.00,0.00
1210,629,1408,95.00,0.00
1211,630,1429,96.00,0.00
1212,630,1427,0.00,5.20
1213,631,1355,0.00,6.00
1214,632,1426,0.00,5.80
1215,633,1408,97.00,0.00
1216,633,1401,95.00,0.00
1217,634,1427,96.00,0.00
1218,635,1426,0.00,6.00
1219,636,1355,0.00,6.00
1220,637,1369,0.00,5.00
1221,638,1523,290.25,0.00
1222,638,1514,23.22,0.00
1223,639,1404,78.00,0.00
1224,639,1408,6.00,0.00
1225,639,1409,6.00,0.00
1226,640,1429,80.00,0.00
1227,640,1427,6.00,0.00
1228,641,1550,81.25,0.00
1229,641,1363,82.90,0.00
1230,641,1372,59.26,0.00
1231,641,1358,89.45,0.00
1232,641,1368,175.76,0.00
1233,641,1362,51.95,0.00
1234,641,1373,6.10,0.00
1235,641,1360,12.25,0.00
1236,641,1370,9.00,0.00
1237,642,2352,0.77,0.00
1238,642,2353,0.13,0.00
1239,642,2351,0.13,0.00
1240,643,181,214.45,0.00
1241,644,41,0.00,19.70
1242,645,176,205.61,0.00
1243,646,212,0.00,23.00
1244,647,82,80.52,0.00
1245,648,1868,173.44,0.00
1246,648,1873,100.81,0.00
1247,649,1937,15.08,0.00
1248,650,2374,715.14,0.00
1249,650,2364,797.87,0.00
1250,650,2384,67.81,0.00
1251,651,2374,598.66,0.00
1252,651,2364,415.27,0.00
1253,651,2384,40.08,0.00
1254,652,92,71.05,0.00
1255,653,2352,352.24,0.00
1256,653,2353,362.24,0.00
1257,654,2352,220.19,0.00
1258,654,2353,242.26,0.00
1259,655,2352,448.36,0.00
1260,655,2353,465.79,0.00
1261,656,2209,31.24,0.00
1262,656,2206,14.71,0.00
1263,657,1,0.00,18.60
1264,658,1868,580.24,0.00
1265,658,1873,107.82,0.00
1266,659,1867,46.05,0.00
1267,660,176,60.17,0.00
1268,661,92,78.40,0.00
1269,662,2643,673.69,0.00
1270,662,2631,1301.60,0.00
1271,663,2631,428.88,0.00
1272,663,2643,366.82,0.00
1273,664,2439,26.34,0.00
1274,665,1355,0.00,1.09
1275,666,1340,0.00,12.65
1276,667,1371,0.00,13.71
1277,667,1366,0.00,2.03
1278,668,1868,549.79,0.00
1279,668,1867,44.90,0.00
1280,669,1937,33.00,0.00
1281,670,1868,492.73,0.00
1282,671,1937,28.00,0.00
1283,672,1868,1044.90,0.00
1284,673,1937,70.00,0.00
1285,674,1865,184.08,0.00
1286,674,1868,192.91,0.00
1287,674,1862,11.50,0.00
1288,674,1869,11.50,0.00
1289,675,2016,44.50,0.00
1290,676,1868,89.40,0.00
1291,676,1862,77.95,0.00
1292,676,1865,6.50,0.00
1293,676,1869,6.50,0.00
1294,677,2016,25.15,0.00
1295,678,61,0.00,149.63
1296,678,55,0.00,165.93
1297,679,2729,0.00,102.96
1298,679,2382,0.00,99.10
1299,680,176,231.57,26.73
1300,680,178,38.68,0.00
1301,681,212,50.14,0.00
1302,681,214,110.41,0.00
1303,682,2098,301.73,0.00
1304,682,2672,278.00,0.00
1305,682,2683,0.00,8.00
1306,683,2716,0.00,8.00
1307,684,2098,214.00,0.00
1308,684,2683,224.57,0.00
1309,685,2716,0.00,27.00
1310,685,2390,0.00,26.93
1311,686,1366,358.93,0.00
1312,686,1371,66.00,0.00
1313,686,1358,36.00,0.00
1314,686,1363,219.66,0.00
1315,687,1366,221.31,0.00
1316,687,1371,40.00,0.00
1317,687,1358,18.00,0.00
1318,687,1363,222.00,0.00
1319,688,2380,32.64,0.00
1320,688,2743,0.00,0.00
1321,689,1405,60.00,0.00
1322,689,1404,60.97,0.00
1323,690,2672,8.03,0.00
1324,691,1366,0.00,13.00
1325,692,1423,105.00,7.00
1326,693,1366,0.00,7.00
1327,694,1517,206.96,0.00
1328,695,499,0.00,28.81
1329,696,2686,469.85,0.00
1330,696,2675,465.18,0.00
1331,697,2675,399.05,0.00
1332,698,2675,597.84,0.00
1333,698,2686,233.15,0.00
1334,699,2351,389.36,0.00
1335,699,2697,60.12,0.00
1336,699,2353,422.40,0.00
1337,699,2708,62.50,0.00
1338,700,2351,412.05,0.00
1339,700,2697,191.22,0.00
1340,700,2353,449.20,0.00
1341,700,2708,167.60,0.00
1342,701,2393,556.57,0.00
1344,702,2664,61.94,0.00
1345,702,2653,589.86,0.00
1346,702,2383,62.93,0.00
1347,703,2741,1025.80,0.00
1348,703,2642,1017.55,0.00
1349,704,2048,59.94,0.00
1350,705,212,40.26,0.00
1351,706,558,88.39,0.00
1352,707,56,87.03,0.00
1353,707,62,131.95,0.00
1354,707,536,50.88,0.00
1355,707,76,20.85,0.00
1356,707,74,76.65,0.00
1357,707,54,27.70,0.00
1358,708,68,150.57,0.00
1359,709,102,83.61,0.00
1360,710,98,257.31,0.00
1361,710,84,331.04,0.00
1362,710,90,51.95,0.00
1363,710,1545,81.25,0.00
1364,710,82,87.89,0.00
1365,711,42,20.10,0.00
1366,712,109,32.54,0.00
1367,712,89,76.49,0.00
1368,712,105,319.93,7.26
1369,712,99,21.13,0.00
1370,713,307,68.10,20.47
1371,714,253,0.00,74.12
1372,715,55,452.03,12.00
1373,715,61,643.15,0.00
1374,715,75,419.89,0.00
1375,715,77,219.20,0.00
1376,715,53,11.96,0.00
1377,716,253,0.00,18.00
1378,717,319,0.00,21.70
1379,718,2384,74.66,0.00
1380,719,2057,38.56,0.00
1381,720,110,68.03,0.00
1382,721,212,0.00,4.90
1383,722,2353,197.74,0.00
1384,723,2209,184.50,0.00
1385,724,99,0.00,25.88
1386,725,1868,0.00,102.99
1387,726,2351,228.19,0.00
1388,727,2373,594.80,0.00
1389,727,2383,655.87,0.00
1390,728,2206,422.47,0.00
1391,729,2353,22.92,0.00
1392,730,2353,184.08,0.00
1393,731,2225,123.43,0.00
1394,732,2686,0.00,29.74
1395,733,2686,0.00,29.74
1396,734,2675,0.00,15.81
1397,735,2206,0.00,15.30
1398,736,2675,0.00,29.02
1399,737,2675,0.00,29.42
1400,738,2697,0.00,28.96
1401,738,2708,0.00,30.07
1402,739,2697,0.00,30.18
1403,739,2708,0.00,29.88
1404,740,307,0.00,27.60
1405,741,2382,267.70,0.00
1406,741,2729,259.91,0.00
1407,741,2718,23.93,0.00
1408,741,2392,26.75,0.00
1409,741,2740,22.18,0.00
1410,742,2752,465.65,0.00
1411,743,2382,191.22,0.00
1412,743,2729,185.37,0.00
1413,743,2718,5.98,0.00
1414,743,2392,13.70,0.00
1415,743,2740,5.98,0.00
1416,744,1836,0.00,41.94
1417,745,1868,0.00,39.80
1418,746,1853,150.57,0.00
1419,747,2764,227.95,0.00
1420,748,2392,23.00,0.00
1421,749,33,0.00,22.05
1422,750,21,0.00,125.76
1423,751,249,0.00,35.32
1424,752,219,0.00,42.28
1425,753,2644,1040.17,0.00
1426,753,2633,1059.96,0.00
1427,754,2633,325.54,0.00
1428,754,2644,286.45,0.00
1429,754,2655,30.92,0.00
1430,755,2655,39.16,0.00
1431,756,61,38.65,0.00
1432,757,61,0.00,0.00
1433,758,61,23.60,0.00
1434,759,2738,287.00,0.00
1435,759,2716,292.00,0.00
1436,759,2390,22.00,0.00
1437,759,2727,11.00,63.00
1438,759,2380,11.00,68.00
1439,760,2738,230.00,0.00
1440,760,2716,230.00,0.00
1441,760,2380,7.00,46.00
1442,760,2390,7.00,0.00
1443,760,2727,14.00,46.00
1444,761,2116,361.00,0.00
1445,761,2795,46.00,0.00
1446,761,1818,372.00,14.00
1447,761,2672,45.00,0.00
1448,762,1366,0.00,14.00
1449,763,2672,290.00,0.00
1450,763,2098,292.00,0.00
1451,763,1818,0.00,36.00
1452,763,2795,0.00,36.00
1453,764,2639,335.00,0.00
1454,764,2773,338.00,0.00
1455,764,2784,33.00,0.00
1456,764,2380,35.00,0.00
1457,765,1818,0.00,91.00
1458,766,1868,0.00,52.19
1459,767,1840,38.30,0.00
1460,768,536,24.36,0.00
1461,768,56,20.75,0.00
1462,769,1366,0.00,91.00
1463,770,2773,452.88,0.00
1464,770,2784,60.71,0.00
1465,770,2639,23.42,0.00
1466,770,2380,242.00,0.00
1467,771,2382,237.68,39.15
1468,771,2372,117.54,25.44
1469,771,2786,113.36,12.72
1470,772,2382,193.85,8.48
1471,772,2372,117.54,8.95
1472,772,2786,113.36,0.00
1473,773,2641,393.87,0.00
1474,773,2382,455.49,0.00
1475,773,2775,39.90,0.00
1476,774,1873,40.10,0.00
1477,775,2808,414.19,0.00
1478,775,2100,53.76,0.00
1479,776,56,6.72,0.00
1480,776,68,6.70,0.00
1481,777,536,74.79,0.00
1482,778,178,68.18,0.00
1483,779,92,0.00,19.05
1484,780,174,0.00,9.07
1485,781,203,36.41,0.00
1486,782,169,47.81,0.00
1487,783,557,340.69,0.00
1488,784,2821,0.00,115.44
1489,785,2920,0.00,55.55
1490,786,2935,0.00,36.48
1491,787,551,1469.48,26.56
1492,787,774,378.46,0.00
1493,787,782,286.24,0.00
1494,788,1043,0.00,47.00
1495,789,21,0.00,51.37
1496,790,2351,0.00,41.36
1497,791,2093,0.00,20.03
1498,792,22,0.00,33.00
1499,793,184,0.00,14.38
1500,794,56,147.40,0.00
1501,795,102,18.50,0.00
1502,795,106,9.00,0.00
1503,795,86,6.60,0.00
1504,795,98,6.60,0.00
1505,796,554,1411.46,0.00
1506,797,2664,55.86,0.00
1507,797,2653,40.74,0.00
1508,797,2741,27.56,0.00
1509,797,2642,22.50,0.00
1510,798,2675,63.89,13.60
1511,799,2380,987.00,149.80
1512,799,2390,38.74,0.00
1513,799,2773,31.00,0.00
1514,800,1338,38.30,0.00
1515,801,1358,16.96,0.00
1516,801,1366,0.00,35.20
1517,802,2380,380.00,0.00
1518,803,2727,1219.56,149.00
1519,803,2639,57.00,0.00
1520,803,2738,35.00,0.00
1521,804,2727,524.00,0.00
1522,804,2639,39.00,0.00
1523,804,2738,18.00,0.00
1524,805,2727,145.00,0.00
1525,805,2639,13.00,0.00
1526,805,2738,8.90,0.00
1527,806,2784,256.00,40.00
1528,806,2773,9.00,0.00
1529,807,2784,113.00,0.00
1530,808,3156,771.00,0.00
1531,808,1485,786.00,0.00
1532,809,1328,0.00,111.00
1533,810,1427,0.00,60.50
1534,811,1442,0.00,36.48
1535,812,2098,0.00,3.02
1536,813,2351,23.00,0.00
1537,814,2351,319.44,0.00
1538,815,2353,0.00,0.00
1539,816,2206,324.72,0.00
1540,816,2210,23.54,0.00
1541,817,2351,277.20,0.00
1542,818,2206,271.92,0.00
1543,818,2210,23.54,0.00
1544,819,2375,0.00,19.00
1545,820,62,60.45,0.00
1546,820,536,110.52,0.00
1547,821,3321,0.00,19.20
1548,822,62,126.50,0.00
1549,823,2372,198.38,0.00
1550,824,1873,14.07,0.00
1551,824,1868,229.89,0.00
1552,825,2775,412.98,0.00
1553,825,2641,441.62,0.00
1554,826,1873,43.36,0.00
1555,826,1868,43.18,0.00
1556,826,1862,40.81,0.00
1557,827,1998,50.88,0.00
1558,828,1872,139.09,0.00
1559,828,1860,49.89,0.00
1560,828,2040,48.40,0.00
1561,828,1869,2.47,0.00
1562,829,2740,7.56,0.00
1563,829,2786,10.20,0.00
1564,830,1979,0.00,11.10
1565,831,1847,0.00,12.00
1566,832,1872,164.03,0.00
1567,832,1860,13.09,0.00
1568,832,2040,14.05,0.00
1569,833,1847,168.24,0.00
1570,834,1868,200.75,0.00
1571,834,1873,170.23,0.00
1572,834,1860,5.74,0.00
1573,834,1861,6.01,0.00
1574,835,2382,39.16,0.00
1575,836,3146,45.52,0.00
1576,837,1869,156.74,0.00
1577,837,1868,171.48,0.00
1578,837,1860,9.85,0.00
1579,837,1873,9.75,0.00
1580,837,1861,9.65,0.00
1581,838,2382,227.46,0.00
1582,838,2786,182.02,0.00
1583,838,2392,7.14,0.00
1584,839,1861,6.92,0.00
1585,840,3146,24.08,0.00
1586,841,1861,124.07,0.00
1587,841,1874,119.28,0.00
1588,841,1860,52.15,0.00
1589,841,1868,9.12,24.04
1590,842,1973,9.07,22.07
1591,843,1861,177.29,0.00
1592,843,1874,172.01,0.00
1593,843,1868,0.00,21.78
1594,844,1973,0.00,21.17
1595,845,1864,130.50,0.00
1596,845,2040,23.20,0.00
1597,845,1874,26.24,0.00
1598,846,1858,170.34,0.00
1599,847,2663,35.80,0.00
1600,848,1973,59.03,0.00
1601,849,2663,164.61,20.96
1602,849,3537,169.56,23.11
1603,850,2663,116.25,0.00
1604,850,3537,124.84,0.00
1605,851,1946,0.00,85.29
1606,852,3206,2.94,0.00
1607,853,3206,8.10,0.00
1608,854,2100,372.64,0.00
1609,854,2118,420.44,21.17
1610,855,1911,0.00,14.40
1611,856,2786,0.00,6.90
1612,857,3274,254.63,0.00
1613,857,3282,50.80,0.00
1614,857,3282,0.00,22.09
1615,858,3471,0.00,18.91
1616,859,3325,8.00,0.00
1617,860,1868,278.80,0.00
1618,861,2100,9.64,0.00
1619,861,2046,9.43,0.00
1620,862,2382,388.99,0.00
1621,862,2786,250.42,0.00
1622,863,1873,161.75,0.00
1623,864,2118,20.05,0.00
1624,864,2100,37.09,0.00
1625,864,2046,20.07,0.00
1626,865,188,19.25,0.00
1627,866,39,4.65,0.00
1628,866,43,137.34,0.00
1629,867,167,54.96,0.00
1630,867,171,30.84,0.00
1631,867,173,31.91,0.00
1632,867,177,6.90,0.00
1633,867,179,23.60,0.00
1634,867,185,252.49,0.00
1635,867,189,14.78,0.00
1636,868,83,28.44,0.00
1637,869,2384,41.15,0.00
1638,870,91,36.92,0.00
1639,871,193,12.90,0.00
1640,871,199,15.00,0.00
1641,871,201,3.00,0.00
1642,872,157,10.24,0.00
1643,873,211,0.00,4.00
1644,873,213,0.00,29.10
1645,873,215,165.20,0.00
1646,873,217,30.06,8.20
1647,874,223,16.00,0.00
1648,875,231,8.00,1.50
1649,875,233,56.00,24.80
1650,876,1874,4.14,0.00
1651,877,2641,30.57,0.00
1652,878,1847,104.16,0.00
1653,879,3146,12.11,0.00
1654,880,1925,0.00,12.10
1655,881,2206,6.86,0.00
1656,882,2203,17.16,0.00
1657,883,1904,0.00,0.00
1658,884,2203,17.16,0.00
1659,885,3231,329.60,19.54
1660,885,3207,109.20,0.00
1661,885,2204,330.60,0.00
1662,885,3195,92.43,19.70
1663,885,3219,98.81,22.00
1664,886,2351,262.33,0.00
1665,887,2224,62.47,0.00
1666,888,2373,45.22,0.00
1667,889,92,8.00,0.00
1668,889,98,5.00,0.00
1669,890,216,1.50,1.00
1670,891,194,5.00,0.00
1671,892,1566,0.00,0.00
1672,893,168,8.00,0.00
1673,894,545,1735.48,31.80
1674,895,69,102.85,0.00
1675,896,1,0.00,44.21
1676,897,548,807.20,0.00
1677,898,1857,190.66,0.00
1678,899,1836,0.00,21.22
1679,900,1858,181.44,0.00
1681,901,3681,18.00,0.00
1682,901,3668,17.55,0.00
1683,902,1858,196.79,0.00
1684,902,1847,20.75,0.00
1685,902,1849,189.83,0.00
1686,903,3655,24.76,0.00
1687,904,3587,930.61,0.00
1688,904,3548,49.50,0.00
1689,905,3548,0.00,0.00
1690,906,3548,340.20,0.00
1691,906,3587,13.50,0.00
1692,907,3574,889.36,0.00
1693,907,3627,44.65,0.00
1694,908,3627,498.74,0.00
1695,909,3587,194.04,28.35
1696,910,3561,644.54,0.00
1697,910,3574,48.56,0.00
1698,910,3600,24.15,0.00
1699,911,3587,481.44,0.00
1700,912,2750,218.82,0.00
1701,913,2750,206.00,0.00
1702,914,3522,0.00,5.40
1703,915,3982,0.00,0.00
1704,916,3089,504.52,0.00
1705,916,3113,478.48,0.00
1706,916,3101,49.09,0.00
1707,916,3077,72.40,0.00
1708,916,3125,23.36,0.00
1709,917,3077,530.54,0.00
1710,917,3101,536.81,0.00
1711,917,3113,22.04,0.00
1712,917,3089,21.48,0.00
1713,917,3125,13.82,0.00
1714,918,3137,0.00,101.15
1715,919,2811,0.00,103.51
1716,920,3113,95.98,0.00
1717,920,3089,96.70,0.00
1718,920,3077,12.06,0.00
1719,920,3101,8.60,0.00
1720,920,3125,8.72,0.00
1721,921,552,1469.48,26.56
1722,921,775,378.46,0.00
1723,921,783,286.24,0.00
1724,922,1044,0.00,47.00
1725,923,22,0.00,18.37
1726,924,76,77.05,0.00
1727,925,2385,33.34,0.00
1728,926,2667,40.40,13.60
1729,927,2066,39.15,13.43
1730,927,174,0.00,3.55
1731,928,1345,101.00,0.00
1732,929,1345,38.50,0.00
1733,930,1345,12.91,0.00
1734,931,1501,554.01,0.00
1735,931,1513,26.51,0.00
1736,931,1511,26.13,0.00
1737,932,1513,488.79,0.00
1738,932,1511,470.57,0.00
1739,933,1328,0.00,50.47
1740,934,3522,0.00,39.12
1741,935,1501,526.65,0.00
1742,936,1328,0.00,5.60
1743,937,2390,19.80,0.00
1744,938,1355,15.19,0.00
1745,939,3574,678.00,99.38
1746,939,3600,193.00,0.00
1747,940,1427,36.36,0.00
1748,941,1427,26.00,0.00
1749,942,1847,192.28,0.00
1750,942,1856,16.70,0.00
1751,942,1857,17.00,0.00
1752,943,1850,212.12,0.00
1753,943,1847,16.70,0.00
1754,943,1846,8.00,0.00
1755,944,1858,199.84,0.00
1756,944,4049,191.58,0.00
1757,945,1913,8.10,0.00
1758,946,1847,186.97,0.00
1759,946,4049,181.15,0.00
1760,946,1849,17.90,0.00
1761,946,1858,18.10,0.00
1762,947,1847,165.08,0.00
1763,947,4049,113.93,0.00
1764,947,1849,22.10,10.53
1765,947,1858,21.70,13.60
1766,948,2439,23.04,0.00
1767,948,2442,0.00,0.00
1768,949,2631,22.90,0.00
1769,950,2439,21.67,0.00
1770,950,2442,0.00,0.00
1771,951,2631,22.14,0.00
1772,952,812,0.00,6.30
1773,953,812,0.00,6.01
1774,954,769,0.00,13.58
1775,954,763,27.82,0.00
1776,955,763,28.00,0.00
1777,955,996,1.20,0.00
1778,956,760,0.00,15.48
1779,956,761,0.00,13.99
1780,956,761,58.13,0.00
1781,957,1006,0.00,2.18
1782,958,602,0.00,25.87
1783,959,597,0.00,20.45
1784,960,986,5.01,0.00
1785,961,759,10.32,0.00
1786,961,758,0.72,0.00
1787,962,680,4.50,0.00
1788,963,986,5.00,0.00
1789,964,680,4.79,0.00
1790,965,1272,16.72,0.00
1791,966,1001,5.84,0.00
1792,967,662,0.00,10.76
1793,968,757,32.54,0.00
1794,968,756,0.00,23.18
1795,969,1272,0.00,0.10
1796,969,1036,5.42,0.00
1797,970,597,2.00,0.00
1798,971,620,5.22,0.00
1799,971,629,3.48,0.00
1800,972,662,1.43,0.00
1801,972,667,0.00,1.52
1802,973,597,0.00,7.45
1803,974,661,10.09,0.00
