"IdCC_AuditoriasDet","IdCC_Auditorias","IdCC_Catalogo","NumFallas"
13059,400,31,0
13060,400,32,2
13061,400,33,0
13062,400,34,0
13063,400,35,0
13064,400,36,0
13065,400,37,0
13066,400,39,0
13067,400,40,0
13068,401,1,0
13069,401,2,0
13070,401,3,0
13071,401,4,0
13072,401,5,0
13073,401,6,0
13075,401,11,0
13076,401,12,0
13077,401,14,0
13078,401,15,0
13079,401,16,1
13080,401,17,0
13081,401,18,0
13082,401,19,0
13083,401,20,0
13084,401,21,0
13085,401,22,0
13086,401,24,0
13087,401,25,0
13088,401,26,0
13089,401,27,0
13090,401,29,0
13091,401,30,0
13092,401,31,0
13093,401,32,1
13094,401,33,0
13095,401,34,0
13096,401,35,0
13097,401,36,0
13098,401,37,0
13099,401,39,0
13100,401,40,0
13101,402,1,0
13102,402,2,0
13103,402,3,0
13104,402,4,0
13105,402,5,0
13106,402,6,0
13108,402,11,1
13109,402,12,0
13110,402,14,0
13111,402,15,1
13112,402,16,0
13113,402,17,0
13114,402,18,0
13115,402,19,0
13116,402,20,0
13117,402,21,0
13118,402,22,0
13119,402,24,0
13120,402,25,0
13121,402,26,0
13122,402,27,0
13123,402,29,0
13124,402,30,0
13125,402,31,0
13126,402,32,0
13127,402,33,0
13128,402,34,2
13129,402,35,0
13130,402,36,0
13131,402,37,0
13132,402,39,0
13133,402,40,0
13134,403,1,0
13135,403,2,0
13136,403,3,0
13137,403,4,0
13138,403,5,0
13139,403,6,0
13141,403,11,0
13142,403,12,0
13143,403,14,0
13144,403,15,0
13145,403,16,2
13146,403,17,0
13147,403,18,0
13148,403,19,0
13149,403,20,0
13150,403,21,0
13151,403,22,0
13152,403,24,0
13153,403,25,0
13154,403,26,0
13155,403,27,0
13156,403,29,0
13157,403,30,0
13158,403,31,0
13159,403,32,0
13160,403,33,0
13161,403,34,2
13162,403,35,0
13163,403,36,0
13164,403,37,0
13165,403,39,0
13166,403,40,0
13167,404,1,0
13168,404,2,0
13169,404,3,0
13170,404,4,0
13171,404,5,0
13172,404,6,0
13174,404,11,0
13175,404,12,0
13176,404,14,0
13177,404,15,1
13178,404,16,2
13179,404,17,0
13180,404,18,0
13181,404,19,0
13182,404,20,0
13183,404,21,0
13184,404,22,0
13185,404,24,0
13186,404,25,0
13187,404,26,0
13188,404,27,0
13189,404,29,0
13190,404,30,0
13191,404,31,0
13192,404,32,0
13193,404,33,0
13194,404,34,0
13195,404,35,0
13196,404,36,0
13197,404,37,0
13198,404,39,0
13199,404,40,0
13200,405,1,0
13201,405,2,0
13202,405,3,0
13203,405,4,0
13204,405,5,0
13205,405,6,0
13207,405,11,1
13208,405,12,0
13209,405,14,0
13210,405,15,0
13211,405,16,0
13212,405,17,0
13213,405,18,0
13214,405,19,0
13215,405,20,0
13216,405,21,0
13217,405,22,0
13218,405,24,1
13219,405,25,0
13220,405,26,0
13221,405,27,0
13222,405,29,0
13223,405,30,0
13224,405,31,0
13225,405,32,0
13226,405,33,0
13227,405,34,2
13228,405,35,0
13229,405,36,0
13230,405,37,0
13231,405,39,0
13232,405,40,0
13233,406,1,0
13234,406,2,0
13235,406,3,0
13236,406,4,0
13237,406,5,0
13238,406,6,0
13240,406,11,0
13241,406,12,0
13242,406,14,0
13243,406,15,2
13244,406,16,1
13245,406,17,0
13246,406,18,0
13247,406,19,0
13248,406,20,0
13249,406,21,0
13250,406,22,0
13251,406,24,0
13252,406,25,0
13253,406,26,0
13254,406,27,0
13255,406,29,0
13256,406,30,0
13257,406,31,0
13258,406,32,0
13259,406,33,0
13260,406,34,0
13261,406,35,0
13262,406,36,0
13263,406,37,0
13264,406,39,0
13265,406,40,0
13266,407,1,0
13267,407,2,0
13268,407,3,0
13269,407,4,0
13270,407,5,0
13271,407,6,0
13273,407,11,0
13274,407,12,0
13275,407,14,0
13276,407,15,2
13277,407,16,0
13278,407,17,0
13279,407,18,0
13280,407,19,0
13281,407,20,0
13282,407,21,0
13283,407,22,0
13284,407,24,0
13285,407,25,0
13286,407,26,0
13287,407,27,0
13288,407,29,0
13289,407,30,0
13290,407,31,0
13291,407,32,2
13292,407,33,0
13293,407,34,0
13294,407,35,0
13295,407,36,0
13296,407,37,0
13297,407,39,0
13298,407,40,0
13299,408,1,0
13300,408,2,0
13301,408,3,0
13302,408,4,0
13303,408,5,0
13304,408,6,0
13306,408,11,0
13307,408,12,0
13308,408,14,0
13309,408,15,0
13310,408,16,0
13311,408,17,0
13312,408,18,0
13313,408,19,0
13314,408,20,0
13315,408,21,0
13316,408,22,0
13317,408,24,0
13318,408,25,0
13319,408,26,0
13320,408,27,0
13321,408,29,0
13322,408,30,0
13323,408,31,0
13324,408,32,2
13325,408,33,0
13326,408,34,0
13327,408,35,0
13328,408,36,0
13329,408,37,0
13330,408,39,0
13331,408,40,0
13332,409,1,0
13333,409,2,0
13334,409,3,0
13335,409,4,0
13336,409,5,0
13337,409,6,0
13338,409,8,0
13339,409,11,0
13340,409,12,0
13341,409,14,0
13342,409,15,0
13343,409,16,0
13344,409,17,0
13345,409,18,0
13346,409,19,0
13347,409,20,0
13348,409,21,0
13349,409,22,0
13350,409,24,0
13351,409,25,0
13352,409,26,0
13353,409,27,0
13354,409,29,0
13355,409,30,0
13356,409,31,0
13357,409,32,0
13358,409,33,0
13359,409,34,2
13360,409,35,0
13361,409,36,0
13362,409,37,0
13363,409,39,0
13364,409,40,0
13365,410,1,0
13366,410,2,0
13367,410,3,0
13368,410,4,0
13369,410,5,0
13370,410,6,0
13372,410,11,0
13373,410,12,0
13374,410,14,0
13375,410,15,0
13376,410,16,0
13377,410,17,0
13378,410,18,1
13379,410,19,0
13380,410,20,0
13381,410,21,0
13382,410,22,0
13383,410,24,2
13384,410,25,0
13385,410,26,0
13386,410,27,0
13387,410,29,0
13388,410,30,0
13389,410,31,0
13390,410,32,0
13391,410,33,0
13392,410,34,0
13393,410,35,0
13394,410,36,0
13395,410,37,0
13396,410,39,0
13397,410,40,0
13398,411,1,0
13399,411,2,0
13400,411,3,0
13401,411,4,0
13402,411,5,0
13403,411,6,0
13405,411,11,1
13406,411,12,0
13407,411,14,0
13408,411,15,0
13409,411,16,0
13410,411,17,0
13411,411,18,0
13412,411,19,0
13413,411,20,0
13414,411,21,0
13415,411,22,0
13416,411,24,0
13417,411,25,2
13418,411,26,0
13419,411,27,0
13420,411,29,0
13421,411,30,0
13422,411,31,0
13423,411,32,0
13424,411,33,0
13425,411,34,0
13426,411,35,0
13427,411,36,0
13428,411,37,0
13429,411,39,0
13430,411,40,0
13431,412,1,0
13432,412,2,0
13433,412,3,0
13434,412,4,0
13435,412,5,0
13436,412,6,0
13438,412,11,0
13439,412,12,0
13440,412,14,0
13441,412,15,0
13442,412,16,2
13443,412,17,0
13444,412,18,0
13445,412,19,0
13446,412,20,0
13447,412,21,0
13448,412,22,0
13449,412,24,0
13450,412,25,0
13451,412,26,0
13452,412,27,0
13453,412,29,0
13454,412,30,0
13455,412,31,0
13456,412,32,2
13457,412,33,0
13458,412,34,0
13459,412,35,0
13460,412,36,0
13461,412,37,0
13462,412,39,0
13463,412,40,0
13464,413,1,0
13465,413,2,0
13466,413,3,0
13467,413,4,0
13468,413,5,0
13469,413,6,0
13470,413,8,0
13471,413,11,0
13472,413,12,0
13473,413,14,0
13474,413,15,0
13475,413,16,0
13476,413,17,0
13477,413,18,0
13478,413,19,0
13479,413,20,0
13480,413,21,0
13481,413,22,0
13482,413,24,0
13483,413,25,0
13484,413,26,0
13485,413,27,0
13486,413,29,0
13487,413,30,0
13488,413,31,0
13489,413,32,0
13490,413,33,0
13491,413,34,0
13492,413,35,0
13493,413,36,0
13494,413,37,0
13495,413,39,0
13496,413,40,0
13497,414,1,0
13498,414,2,0
13499,414,3,0
13500,414,4,0
13501,414,5,0
13502,414,6,0
13504,414,11,2
13505,414,12,0
13506,414,14,0
13507,414,15,0
13508,414,16,0
13509,414,17,0
13510,414,18,0
13511,414,19,0
13512,414,20,0
13513,414,21,0
13514,414,22,0
13515,414,24,0
13516,414,25,0
13517,414,26,0
13518,414,27,0
13519,414,29,0
13520,414,30,0
13521,414,31,0
13522,414,32,2
13523,414,33,0
13524,414,34,0
13525,414,35,0
13526,414,36,0
13527,414,37,0
13528,414,39,0
13529,414,40,0
13530,415,1,0
13531,415,2,0
13532,415,3,0
13533,415,4,0
13534,415,5,0
13535,415,6,0
13537,415,11,0
13538,415,12,0
13539,415,14,0
13540,415,15,0
13541,415,16,0
13542,415,17,0
13543,415,18,0
13544,415,19,0
13545,415,20,0
13546,415,21,0
13547,415,22,0
13548,415,24,2
13549,415,25,0
13550,415,26,0
13551,415,27,0
13552,415,29,0
13553,415,30,0
13554,415,31,0
13555,415,32,2
13556,415,33,0
13557,415,34,0
13558,415,35,0
13559,415,36,0
13560,415,37,0
13561,415,39,0
13562,415,40,0
13563,416,1,0
13564,416,2,0
13565,416,3,0
13566,416,4,0
13567,416,5,0
13568,416,6,0
13569,416,8,0
13570,416,11,0
13571,416,12,0
13572,416,14,0
13573,416,15,0
13574,416,16,0
13575,416,17,0
13576,416,18,0
13577,416,19,0
13578,416,20,0
13579,416,21,0
13580,416,22,0
13581,416,24,0
13582,416,25,0
13583,416,26,0
13584,416,27,0
13585,416,29,0
13586,416,30,0
13587,416,31,0
13588,416,32,0
13589,416,33,0
13590,416,34,2
13591,416,35,0
13592,416,36,0
13593,416,37,0
13594,416,39,0
13595,416,40,0
13596,417,1,0
13597,417,2,0
13598,417,3,0
13599,417,4,0
13600,417,5,0
13601,417,6,0
13603,417,11,1
13604,417,12,0
13605,417,14,0
13606,417,15,0
13607,417,16,1
13608,417,17,0
13609,417,18,0
13610,417,19,0
13611,417,20,0
13612,417,21,0
13613,417,22,0
13614,417,24,0
13615,417,25,0
13616,417,26,0
13617,417,27,0
13618,417,29,0
13619,417,30,0
13620,417,31,0
13621,417,32,1
13622,417,33,0
13623,417,34,0
13624,417,35,0
13625,417,36,0
13626,417,37,0
13627,417,39,0
13628,417,40,0
13629,418,1,0
13630,418,2,0
13631,418,3,0
13632,418,4,0
13633,418,5,0
13634,418,6,0
13636,418,11,0
13637,418,12,0
13638,418,14,0
13639,418,15,1
13640,418,16,0
13641,418,17,0
13642,418,18,0
13643,418,19,0
13644,418,20,0
13645,418,21,0
13646,418,22,0
13647,418,24,0
13648,418,25,0
13649,418,26,0
13650,418,27,0
13651,418,29,0
13652,418,30,0
13653,418,31,0
13654,418,32,1
13655,418,33,0
13656,418,34,0
13657,418,35,0
13658,418,36,0
13659,418,37,0
13660,418,39,0
13661,418,40,0
13662,419,1,0
13663,419,2,0
13664,419,3,0
13665,419,4,0
13666,419,5,0
13667,419,6,0
13669,419,11,0
13670,419,12,0
13671,419,14,0
13672,419,15,0
13673,419,16,0
13674,419,17,0
13675,419,18,0
13676,419,19,0
13677,419,20,0
13678,419,21,0
13679,419,22,0
13680,419,24,0
13681,419,25,0
13682,419,26,0
13683,419,27,0
13684,419,29,0
13685,419,30,0
13686,419,31,0
13687,419,32,2
13688,419,33,0
13689,419,34,0
13690,419,35,0
13691,419,36,0
13692,419,37,0
13693,419,39,0
13694,419,40,0
13695,420,1,0
13696,420,2,0
13697,420,3,0
13698,420,4,0
13699,420,5,0
13700,420,6,0
13702,420,11,0
13703,420,12,0
13704,420,14,0
13705,420,15,0
13706,420,16,0
13707,420,17,0
13708,420,18,0
13709,420,19,0
13710,420,20,0
13711,420,21,0
13712,420,22,0
13713,420,24,0
13714,420,25,0
13715,420,26,0
13716,420,27,0
13717,420,29,0
13718,420,30,0
13719,420,31,0
13720,420,32,0
13721,420,33,0
13722,420,34,0
13723,420,35,0
13724,420,36,0
13725,420,37,0
13726,420,39,0
13727,420,40,0
13728,421,1,0
13729,421,2,0
13730,421,3,0
13731,421,4,0
13732,421,5,0
13733,421,6,0
13735,421,11,0
13736,421,12,0
13737,421,14,0
13738,421,15,0
13739,421,16,0
13740,421,17,0
13741,421,18,0
13742,421,19,0
13743,421,20,0
13744,421,21,0
13745,421,22,0
13746,421,24,0
13747,421,25,0
13748,421,26,0
13749,421,27,0
13750,421,29,0
13751,421,30,0
13752,421,31,0
13753,421,32,0
13754,421,33,0
13755,421,34,1
13756,421,35,0
13757,421,36,0
13758,421,37,0
13759,421,39,0
13760,421,40,0
13761,422,1,0
13762,422,2,0
13763,422,3,0
13764,422,4,0
13765,422,5,0
13766,422,6,0
13768,422,11,0
13769,422,12,0
13770,422,14,0
13771,422,15,0
13772,422,16,0
13773,422,17,0
13774,422,18,0
13775,422,19,0
13776,422,20,0
13777,422,21,0
13778,422,22,0
13779,422,24,1
13780,422,25,0
13781,422,26,0
13782,422,27,0
13783,422,29,0
13784,422,30,0
13785,422,31,0
13786,422,32,0
13787,422,33,0
13788,422,34,0
13789,422,35,1
13790,422,36,0
13791,422,37,0
13792,422,39,0
13793,422,40,0
13794,423,1,0
13795,423,2,0
13796,423,3,0
13797,423,4,0
13798,423,5,0
13799,423,6,0
13801,423,11,0
13802,423,12,0
13803,423,14,0
13804,423,15,0
13805,423,16,1
13806,423,17,0
13807,423,18,0
13808,423,19,0
13809,423,20,0
13810,423,21,0
13811,423,22,0
13812,423,24,1
13813,423,25,0
13814,423,26,0
13815,423,27,0
13816,423,29,0
13817,423,30,0
13818,423,31,0
13819,423,32,0
13820,423,33,0
13821,423,34,0
13822,423,35,0
13823,423,36,0
13824,423,37,0
13825,423,39,0
13826,423,40,0
13827,424,1,0
13828,424,2,0
13829,424,3,0
13830,424,4,0
13831,424,5,0
13832,424,6,0
13834,424,11,0
13835,424,12,0
13836,424,14,0
13837,424,15,0
13838,424,16,0
13839,424,17,0
13840,424,18,0
13841,424,19,0
13842,424,20,0
13843,424,21,0
13844,424,22,0
13845,424,24,0
13846,424,25,0
13847,424,26,0
13848,424,27,0
13849,424,29,0
13850,424,30,0
13851,424,31,0
13852,424,32,0
13853,424,33,0
13854,424,34,0
13855,424,35,0
13856,424,36,0
13857,424,37,0
13858,424,39,0
13859,424,40,0
13860,425,1,0
13861,425,2,0
13862,425,3,0
13863,425,4,0
13864,425,5,0
13865,425,6,0
13867,425,11,0
13868,425,12,0
13869,425,14,0
13870,425,15,0
13871,425,16,0
13872,425,17,0
13873,425,18,0
13874,425,19,0
13875,425,20,0
13876,425,21,0
13877,425,22,0
13878,425,24,0
13879,425,25,0
13880,425,26,0
13881,425,27,0
13882,425,29,0
13883,425,30,0
13884,425,31,0
13885,425,32,0
13886,425,33,0
13887,425,34,0
13888,425,35,2
13889,425,36,0
13890,425,37,0
13891,425,39,0
13892,425,40,0
13893,426,1,0
13894,426,2,0
13895,426,3,0
13896,426,4,0
13897,426,5,0
13898,426,6,0
13900,426,11,0
13901,426,12,0
13902,426,14,0
13903,426,15,1
13904,426,16,0
13905,426,17,0
13906,426,18,0
13907,426,19,0
13908,426,20,0
13909,426,21,0
13910,426,22,0
13911,426,24,0
13912,426,25,0
13913,426,26,0
13914,426,27,0
13915,426,29,0
13916,426,30,0
13917,426,31,0
13918,426,32,0
13919,426,33,0
13920,426,34,2
13921,426,35,0
13922,426,36,0
13923,426,37,0
13924,426,39,0
13925,426,40,0
13926,427,1,0
13927,427,2,0
13928,427,3,0
13929,427,4,0
13930,427,5,0
13931,427,6,0
13933,427,11,1
13934,427,12,0
13935,427,14,0
13936,427,15,0
13937,427,16,0
13938,427,17,0
13939,427,18,0
13940,427,19,0
13941,427,20,0
13942,427,21,0
13943,427,22,0
13944,427,24,0
13945,427,25,0
13946,427,26,0
13947,427,27,0
13948,427,29,0
13949,427,30,0
13950,427,31,0
13951,427,32,0
13952,427,33,0
13953,427,34,0
13954,427,35,0
13955,427,36,0
13956,427,37,0
13957,427,39,0
13958,427,40,0
13959,428,1,0
13960,428,2,0
13961,428,3,0
13962,428,4,0
13963,428,5,0
13964,428,6,0
13965,428,8,0
13966,428,11,0
13967,428,12,0
13968,428,14,0
13969,428,15,0
13970,428,16,0
13971,428,17,0
13972,428,18,0
13973,428,19,0
13974,428,20,0
13975,428,21,0
13976,428,22,0
13977,428,24,0
13978,428,25,0
13979,428,26,0
13980,428,27,0
13981,428,29,0
13982,428,30,0
13983,428,31,0
13984,428,32,0
13985,428,33,0
13986,428,34,0
13987,428,35,0
13988,428,36,0
13989,428,37,0
13990,428,39,0
13991,428,40,0
13992,429,1,0
13993,429,2,0
13994,429,3,0
13995,429,4,0
13996,429,5,0
13997,429,6,0
13999,429,11,0
14000,429,12,0
14001,429,14,0
14002,429,15,0
14003,429,16,0
14004,429,17,0
14005,429,18,0
14006,429,19,0
14007,429,20,0
14008,429,21,0
14009,429,22,0
14010,429,24,0
14011,429,25,0
14012,429,26,0
14013,429,27,0
14014,429,29,0
14015,429,30,0
14016,429,31,0
14017,429,32,0
14018,429,33,0
14019,429,34,0
14020,429,35,0
14021,429,36,0
14022,429,37,0
14023,429,39,0
14024,429,40,0
14025,430,1,0
14026,430,2,0
14027,430,3,0
14028,430,4,0
14029,430,5,0
14030,430,6,0
14031,430,8,0
14032,430,11,0
14033,430,12,0
14034,430,14,0
14035,430,15,0
14036,430,16,0
14037,430,17,0
14038,430,18,0
14039,430,19,0
14040,430,20,0
14041,430,21,0
14042,430,22,0
14043,430,24,0
14044,430,25,0
14045,430,26,0
14046,430,27,0
14047,430,29,0
14048,430,30,0
14049,430,31,0
14050,430,32,0
14051,430,33,0
14052,430,34,0
14053,430,35,0
14054,430,36,0
14055,430,37,0
14056,430,39,0
14057,430,40,0
14058,431,1,0
14059,431,2,0
14060,431,3,0
14061,431,4,0
14062,431,5,0
14063,431,6,0
14065,431,11,0
14066,431,12,0
14067,431,14,0
14068,431,15,0
14069,431,16,0
14070,431,17,0
14071,431,18,0
14072,431,19,0
14073,431,20,0
14074,431,21,0
14075,431,22,0
14076,431,24,2
14077,431,25,0
14078,431,26,0
14079,431,27,0
14080,431,29,0
14081,431,30,0
14082,431,31,0
14083,431,32,0
14084,431,33,0
14085,431,34,0
14086,431,35,0
14087,431,36,0
14088,431,37,0
14089,431,39,0
14090,431,40,0
14091,432,1,0
14092,432,2,0
14093,432,3,0
14094,432,4,0
14095,432,5,0
14096,432,6,0
14098,432,11,0
14099,432,12,0
14100,432,14,0
14101,432,15,0
14102,432,16,0
14103,432,17,0
14104,432,18,0
14105,432,19,0
14106,432,20,0
14107,432,21,0
14108,432,22,0
14109,432,24,0
14110,432,25,0
14111,432,26,0
14112,432,27,0
14113,432,29,0
14114,432,30,0
14115,432,31,0
14116,432,32,0
14117,432,33,0
14118,432,34,2
14119,432,35,0
14120,432,36,0
14121,432,37,0
14122,432,39,0
14123,432,40,0
14124,433,1,0
14125,433,2,0
14126,433,3,0
14127,433,4,0
14128,433,5,0
14129,433,6,0
14131,433,11,0
14132,433,12,0
14133,433,14,0
14134,433,15,0
14135,433,16,0
14136,433,17,0
14137,433,18,0
14138,433,19,0
14139,433,20,0
14140,433,21,0
14141,433,22,0
14142,433,24,0
14143,433,25,0
14144,433,26,0
14145,433,27,0
14146,433,29,0
14147,433,30,0
14148,433,31,0
14149,433,32,0
14150,433,33,0
14151,433,34,0
14152,433,35,0
14153,433,36,0
14154,433,37,0
14155,433,39,0
14156,433,40,0
14157,434,1,0
14158,434,2,0
14159,434,3,0
14160,434,4,0
14161,434,5,0
14162,434,6,0
14164,434,11,0
14165,434,12,0
14166,434,14,0
14167,434,15,1
14168,434,16,0
14169,434,17,0
14170,434,18,0
14171,434,19,0
14172,434,20,0
14173,434,21,0
14174,434,22,0
14175,434,24,0
14176,434,25,0
14177,434,26,0
14178,434,27,0
14179,434,29,0
14180,434,30,0
14181,434,31,0
14182,434,32,0
14183,434,33,0
14184,434,34,0
14185,434,35,0
14186,434,36,0
14187,434,37,0
14188,434,39,0
14189,434,40,0
14190,435,1,0
14191,435,2,0
14192,435,3,0
14193,435,4,0
14194,435,5,0
14195,435,6,0
14197,435,11,0
14198,435,12,0
14199,435,14,0
14200,435,15,0
14201,435,16,0
14202,435,17,0
14203,435,18,0
14204,435,19,0
14205,435,20,0
14206,435,21,0
14207,435,22,0
14208,435,24,0
14209,435,25,0
14210,435,26,0
14211,435,27,0
14212,435,29,0
14213,435,30,0
14214,435,31,0
14215,435,32,0
14216,435,33,0
14217,435,34,0
14218,435,35,0
14219,435,36,0
14220,435,37,0
14221,435,39,0
14222,435,40,0
14223,436,1,0
14224,436,2,0
14225,436,3,0
14226,436,4,0
14227,436,5,0
14228,436,6,0
14229,436,8,0
14230,436,11,0
14231,436,12,0
14232,436,14,0
14233,436,15,0
14234,436,16,0
14235,436,17,0
14236,436,18,0
14237,436,19,0
14238,436,20,0
14239,436,21,0
14240,436,22,0
14241,436,24,0
14242,436,25,0
14243,436,26,0
14244,436,27,0
14245,436,29,0
14246,436,30,0
14247,436,31,0
14248,436,32,0
14249,436,33,0
14250,436,34,2
14251,436,35,0
14252,436,36,0
14253,436,37,0
14254,436,39,0
14255,436,40,0
14256,437,1,0
14257,437,2,0
14258,437,3,0
14259,437,4,0
14260,437,5,0
14261,437,6,0
14263,437,11,0
14264,437,12,0
14265,437,14,0
14266,437,15,0
14267,437,16,0
14268,437,17,0
14269,437,18,0
14270,437,19,0
14271,437,20,0
14272,437,21,0
14273,437,22,0
14274,437,24,0
14275,437,25,0
14276,437,26,0
14277,437,27,0
14278,437,29,0
14279,437,30,0
14280,437,31,0
14281,437,32,0
14282,437,33,0
14283,437,34,0
14284,437,35,0
14285,437,36,0
14286,437,37,0
14287,437,39,0
14288,437,40,0
14289,438,1,0
14290,438,2,0
14291,438,3,0
14292,438,4,0
14293,438,5,0
14294,438,6,0
14295,438,8,0
14296,438,11,0
14297,438,12,0
14298,438,14,0
14299,438,15,0
14300,438,16,1
14301,438,17,0
14302,438,18,0
14303,438,19,0
14304,438,20,0
14305,438,21,0
14306,438,22,0
14307,438,24,0
14308,438,25,0
14309,438,26,0
14310,438,27,0
14311,438,29,0
14312,438,30,0
14313,438,31,0
14314,438,32,0
14315,438,33,0
14316,438,34,2
14317,438,35,0
14318,438,36,0
14319,438,37,0
14320,438,39,0
14321,438,40,0
14322,439,1,0
14323,439,2,0
14324,439,3,0
14325,439,4,0
14326,439,5,0
14327,439,6,0
14329,439,11,0
14330,439,12,0
14331,439,14,0
14332,439,15,0
14333,439,16,0
14334,439,17,0
14335,439,18,0
14336,439,19,0
14337,439,20,0
14338,439,21,0
14339,439,22,0
14340,439,24,0
14341,439,25,0
14342,439,26,0
14343,439,27,0
14344,439,29,0
14345,439,30,0
14346,439,31,0
14347,439,32,4
14348,439,33,0
14349,439,34,0
14350,439,35,0
14351,439,36,0
14352,439,37,0
14353,439,39,0
14354,439,40,0
14355,440,1,0
14356,440,2,0
14357,440,3,0
14358,440,4,0
14359,440,5,0
14360,440,6,0
14362,440,11,0
14363,440,12,0
14364,440,14,0
14365,440,15,0
14366,440,16,0
14367,440,17,0
14368,440,18,0
14369,440,19,0
14370,440,20,0
14371,440,21,0
14372,440,22,0
14373,440,24,0
14374,440,25,0
14375,440,26,0
14376,440,27,0
14377,440,29,0
14378,440,30,0
14379,440,31,0
14380,440,32,2
14381,440,33,0
14382,440,34,0
14383,440,35,0
14384,440,36,0
14385,440,37,0
14386,440,39,0
14387,440,40,0
14388,441,1,0
14389,441,2,0
14390,441,3,0
14391,441,4,0
14392,441,5,0
14393,441,6,0
14394,441,8,0
14395,441,11,0
14396,441,12,0
14397,441,14,0
14398,441,15,0
14399,441,16,0
14400,441,17,0
14401,441,18,0
14402,441,19,0
14403,441,20,0
14404,441,21,0
14405,441,22,0
14406,441,24,0
14407,441,25,0
14408,441,26,0
14409,441,27,0
14410,441,29,0
14411,441,30,0
14412,441,31,0
14413,441,32,0
14414,441,33,0
14415,441,34,2
14416,441,35,0
14417,441,36,0
14418,441,37,0
14419,441,39,0
14420,441,40,0
14421,442,1,0
14422,442,2,0
14423,442,3,0
14424,442,4,0
14425,442,5,0
14426,442,6,0
14428,442,11,0
14429,442,12,0
14430,442,14,0
14431,442,15,0
14432,442,16,0
14433,442,17,0
14434,442,18,0
14435,442,19,0
14436,442,20,0
14437,442,21,0
14438,442,22,0
14439,442,24,0
14440,442,25,0
14441,442,26,0
14442,442,27,0
14443,442,29,0
14444,442,30,0
14445,442,31,0
14446,442,32,2
14447,442,33,0
14448,442,34,0
14449,442,35,0
14450,442,36,0
14451,442,37,0
14452,442,39,0
14453,442,40,0
14454,443,1,0
14455,443,2,0
14456,443,3,0
14457,443,4,0
14458,443,5,0
14459,443,6,0
14461,443,11,0
14462,443,12,0
14463,443,14,0
14464,443,15,0
14465,443,16,0
14466,443,17,0
14467,443,18,0
14468,443,19,0
14469,443,20,0
14470,443,21,0
14471,443,22,0
14472,443,24,0
14473,443,25,0
14474,443,26,0
14475,443,27,0
14476,443,29,0
14477,443,30,0
14478,443,31,0
14479,443,32,2
14480,443,33,0
14481,443,34,0
14482,443,35,0
14483,443,36,0
14484,443,37,0
14485,443,39,0
14486,443,40,0
14487,444,1,0
14488,444,2,0
14489,444,3,0
14490,444,4,0
14491,444,5,0
14492,444,6,0
14494,444,11,0
14495,444,12,0
14496,444,14,0
14497,444,15,0
14498,444,16,0
14499,444,17,0
14500,444,18,0
14501,444,19,0
14502,444,20,0
14503,444,21,0
14504,444,22,0
14505,444,24,0
14506,444,25,0
14507,444,26,0
14508,444,27,0
14509,444,29,0
14510,444,30,0
14511,444,31,0
14512,444,32,0
14513,444,33,0
14514,444,34,0
14515,444,35,0
14516,444,36,0
14517,444,37,0
14518,444,39,0
14519,444,40,0
14520,445,1,0
14521,445,2,0
14522,445,3,0
14523,445,4,0
14524,445,5,0
14525,445,6,0
14527,445,11,0
14528,445,12,0
14529,445,14,0
14530,445,15,0
14531,445,16,0
14532,445,17,0
14533,445,18,0
14534,445,19,0
14535,445,20,0
14536,445,21,0
14537,445,22,0
14538,445,24,0
14539,445,25,0
14540,445,26,0
14541,445,27,0
14542,445,29,0
14543,445,30,0
14544,445,31,0
14545,445,32,0
14546,445,33,0
14547,445,34,0
14548,445,35,0
14549,445,36,0
14550,445,37,0
14551,445,39,0
14552,445,40,0
14553,446,1,0
14554,446,2,0
14555,446,3,0
14556,446,4,0
14557,446,5,0
14558,446,6,0
14560,446,11,0
14561,446,12,0
14562,446,14,0
14563,446,15,0
14564,446,16,0
14565,446,17,0
14566,446,18,0
14567,446,19,0
14568,446,20,0
14569,446,21,0
14570,446,22,0
14571,446,24,0
14572,446,25,0
14573,446,26,0
14574,446,27,0
14575,446,29,0
14576,446,30,0
14577,446,31,0
14578,446,32,0
14579,446,33,0
14580,446,34,0
14581,446,35,0
14582,446,36,0
14583,446,37,0
14584,446,39,0
14585,446,40,0
14586,447,1,0
14587,447,2,0
14588,447,3,0
14589,447,4,0
14590,447,5,0
14591,447,6,0
14593,447,11,0
14594,447,12,0
14595,447,14,0
14596,447,15,0
14597,447,16,0
14598,447,17,0
14599,447,18,0
14600,447,19,0
14601,447,20,0
14602,447,21,0
14603,447,22,0
14604,447,24,0
14605,447,25,0
14606,447,26,0
14607,447,27,0
14608,447,29,0
14609,447,30,0
14610,447,31,0
14611,447,32,0
14612,447,33,0
14613,447,34,0
14614,447,35,0
14615,447,36,0
14616,447,37,0
14617,447,39,0
14618,447,40,0
14619,448,1,
14620,448,2,0
14621,448,3,0
14622,448,4,0
14623,448,5,0
14624,448,6,0
14626,448,11,0
14627,448,12,0
14628,448,14,0
14629,448,15,0
14630,448,16,0
14631,448,17,0
14632,448,18,0
14633,448,19,0
14634,448,20,0
14635,448,21,0
14636,448,22,0
14637,448,24,0
14638,448,25,0
14639,448,26,0
14640,448,27,0
14641,448,29,0
14642,448,30,0
14643,448,31,0
14644,448,32,0
14645,448,33,0
14646,448,34,0
14647,448,35,0
14648,448,36,0
