"IdTelasColores","IdTelas","Color","Precio"
2716,742,"Fiusha",13.00
2717,743,"Beige/verde",129.00
2718,743,"Grs/blanco",112.00
2719,674,"Negro quebec",110.00
2720,674,"Jaspe calgary",110.00
2721,744,"Marino",94.00
2722,742,"Fresa",13.00
2723,741,"Amarillo",17.00
2724,741,"Fresa",17.00
2725,741,"Blanco",17.00
2726,671,"Petroleo",105.00
2727,671,,100.00
2728,746,"Negro",18.00
2729,747,"Blanco Manchas",146.00
2730,618,"Marino Blazer",110.00
2731,748,"Negro",146.00
2732,674,"Marino Blazer",110.00
2733,618,"Marino Venecia",110.00
2734,618,"Gris Venecia",110.00
2735,674,"Negro Quebec 2",113.00
2736,674,"Blanco Quebec",113.00
2737,728,"Paja",121.00
2738,728,"Rosa Medio",121.00
2739,728,"Morado",112.00
2740,674,"Marino Quebec",110.00
2741,674,,0.00
2742,750,"Azul 1",15.00
2743,750,"Azul 2",15.00
2744,512,"Rojo",136.00
2745,618,"Negro monaco",113.00
2746,751,"Azul",80.00
2747,751,"Melon",80.00
2748,751,"Gris jaspe",80.00
2749,603,"Rojo",128.00
2750,603,"Oxford 1",126.00
2751,603,"Negro poliester",98.00
2752,752,"Azul",20.00
2753,,,0.00
2754,,,0.00
2755,750,"Azul 3",15.00
2756,750,"Azul 4",15.00
2757,750,"Azul 5",15.00
2758,750,"Azul 6",15.00
2759,750,"Azul 7",15.00
2760,753,"Gris jaspe",49.00
2761,754,"Negro",118.00
2762,748,"Marino",146.00
2763,755,"Blanco",110.00
2764,610,"Negro  aero 1",112.00
2765,757,"Blanco",100.00
2766,610,"Tomato aero 1",112.00
2767,681,"Rayas colores",56.00
2768,610,"Cadet Marino aero",112.00
2769,610,"Aquarius aero",112.00
2770,603,"Indigo poliester",98.00
2771,671,"Negro 1",111.00
2772,612,"Cadet navy monaco",110.00
2773,612,"Limoges monaco",110.00
2774,610,"Red rio aero",112.00
2775,610,"Treehouse verde",112.00
2776,603,"Negro poliester 1",103.00
2777,603,"Blanco poliester",94.00
2778,681,"flores verde",64.00
2779,681,"liso verde",64.00
2780,632,"Verde",121.00
2781,610,"Hyper Blue",112.00
2782,610,"French Blue",112.00
2783,610,"French blue 1",112.00
2784,612,"Negro monaco",110.00
2785,610,"Amber Yellow",112.00
2786,758,"Avena",135.00
2787,758,,0.00
2788,612,"Rio red monaco",110.00
2789,612,"Slate rose monaco",110.00
2790,612,"Dres blue monaco",110.00
2791,612,"Oxford monaco",110.00
2792,612,"Foresth N.130058",110.00
2793,612,"Spruce yellow monaco",110.00
2794,535,"Blanco",132.00
2795,603,"Ochre poliester",98.00
2796,603,"Beige 300522",93.00
2797,603,"Blue poliester",98.00
2798,348,"Naranja 1",122.00
2799,603,"Rose poliester",98.00
2800,728,"Verde",112.00
2801,759,"Avena",121.00
2802,,"Y",0.00
2803,603,"Golden",103.00
2804,671,"Rosa",112.00
2805,603,"Umber poliester",98.00
2806,728,"Moradito callejon",112.00
2807,728,"Rosa smoke",112.00
2808,728,"Azul vecindad",112.00
2809,728,"Avena",121.00
2810,728,"Hueso",121.00
2811,612,"Sky Capitan",110.00
2812,603,"Umber 1",103.00
2813,603,"Umber pol",98.00
2814,603,"Umber 2",98.00
2815,612,"Negro 4",118.00
2816,612,"Rubber",110.00
2817,612,"Rubber 2",120.00
2818,612,"Saky",120.00
2819,612,"Burgendy",110.00
2820,612,"Burgendy 2",120.00
2821,612,"Bering Blue",110.00
2822,612,"Bering Blue 2",120.00
2823,612,"Kawa Green",110.00
2824,612,"Kawa Green 2",120.00
2825,612,"Oat Meal",110.00
2826,713,"Blanco 1",116.00
2827,717,"Palo de Rosa",128.00
2828,671,"Gris jaspe 260522",100.00
2829,603,"Beige poliester",103.00
2830,603,"Blue Poliester 1",103.00
2831,603,"Negro Poliester 2",108.00
2832,728,"Verde claro",125.00
2833,760,,31.90
2834,603,"Ochre poliester 1",103.00
2835,612,"Meadowlark",110.00
2836,612,"Dark Forest",110.00
2837,760,"cafe",115.00
2838,760,"amarillo",115.00
2839,760,"Negro",115.00
2840,728,"Azul electrico",119.00
2841,761,"Marino",121.00
2842,603,"Indigo Poliester 1",103.00
2843,603,"StoneWash",103.00
2844,717,"Mostaza",112.00
2845,717,"Aqua",103.00
2846,717,"Coral",103.00
2847,717,"Lila",103.00
2848,717,"Vino",112.00
2849,717,"Oxford",111.00
2850,717,"Rey",111.00
2851,717,"Avena",109.00
2852,717,"Treehouse",114.00
2853,717,"Gris Jaspe",102.00
2854,762,"Negro",33.00
2855,603,"StoneWash 1",109.00
2856,603,"StoneWash",103.00
2857,603,"Parafait Pink",99.00
2858,603,"Parafait Pink 1",104.00
2859,603,"Aqua Gray",99.00
2860,603,"Aqua Gray  1",104.00
2861,603,"Orchid",99.00
2862,603,"Orchid 1",104.00
2863,717,"Living Coral",109.00
2864,717,"Blue Depths",114.00
2865,717,"Blanco 1",105.00
2866,763,"Indigo",125.00
2867,763,,0.00
2868,603,"Dark Forest poliester 1",108.00
2869,603,"Dark Forest poliester",103.00
2870,603,"Gray Mist Poliester",103.00
2871,603,"Gray Mist Poliester 1",108.00
2872,760,"indigo",110.00
2873,717,"Blanco Jaspe",102.00
2874,612,"Negro 5",110.00
2875,612,"Burn Olive",110.00
2876,603,"Lemon Curry Poliester",103.00
2877,603,"Lemon curry Poliester 1",108.00
2878,603,"Zephyr Poliester",99.00
2879,603,"Zephyr poliester 1",104.00
2880,612,"Buckthor",110.00
2881,717,"Amber Yellow",114.00
2882,618,"Palo de ro 131742",116.00
2883,618,"Marino 1",116.00
2884,603,"Sky Capitan Poliester",103.00
2885,603,"Sky Capitan poliester 1",108.00
2886,671,"Oxford",105.00
2887,612,"Cadete 132948",116.00
2888,603,"Rhubard Poliester",103.00
2889,603,"Rhubard poliester 1",108.00
2890,612,"Slate rose 2",122.00
2891,612,"Slate rose 1",116.00
2892,612,"Buckthor 1",116.00
2893,612,"Buckthor 2",126.00
2894,612,"Negro 139763 mon228grs",116.00
2895,612,"Negro Monaco 2",126.00
2896,691,"Oxford Piruli",135.00
2897,691,"Oxford Piruli 1",125.00
2898,612,"Sephyr monaco",116.00
2899,603,"Oxford jaspeado",103.00
2900,603,"Oxford jaspeado 1",108.00
2901,612,"Sephhyr monaco 1",126.00
2902,603,"Burgundy monaco",116.00
2903,603,"Burgundy monaco 1",126.00
2904,612,"Burgundy monaco",116.00
2905,612,"Burgundy monaco 1",126.00
2906,612,"Living coral monaco",116.00
2907,612,"Living coral monaco 1",126.00
2908,612,"Amber Yellow",116.00
2909,612,"Amber Yellow 1",126.00
2910,764,"Blanco Pilon",100.00
2911,765,"Negro",23.00
2912,728,"Oxford claro",115.00
2913,759,"Hueso",121.00
2914,691,"Avena Jape Piruli",125.00
2915,691,"Avena Jaspe Piruli 1",115.00
2916,603,"Pale Lilac Poliester",99.00
2917,603,"Pale Lilac Poliester 1",104.00
2918,717,"Agua jaspe",109.00
2919,717,"Green Bay",109.00
2920,717,"Negro 1",114.00
2921,612,"Blanco 310322",116.00
2922,612,"Blanco 5",126.00
2923,618,"Negro 1",116.00
2924,711,"Negro poliester",110.00
2925,717,"Innocence",110.00
2926,717,"Cadet Navy",120.00
2927,717,"Morado B-640",120.00
2928,717,"Slate Rose",115.00
2929,717,"Negro 2",120.00
2930,717,"Living Coral 1",115.00
2931,603,"Moonlight Poliester",99.00
2932,603,"Moonligth Poliester 1",104.00
2933,603,,
2934,711,"Breeze Lilac",98.00
2935,711,"Breeze Lilac 1",108.00
2936,711,"Negro 271120 rasposo",89.00
2937,612,"Tea Rose",116.00
2938,612,"Tea Rose 1",126.00
2939,603,"Olive Poliester",103.00
2940,603,"Olive Poliester 1",108.00
2941,603,"Surf Poliester",99.00
2942,603,"Surf Poliester 1",104.00
2943,603,"Blanco Poliester 1",99.00
2944,649,"Piruli",102.00
2945,649,"Marino 3",102.00
2946,427,"Marino 1",102.00
2947,427,"Gris 310522",102.00
2948,717,"Lila 1",115.00
2949,717,"Inoccence 1",115.00
2950,717,"Verde Jaspe",128.00
2951,717,"Marino Jaspe",128.00
2952,603,"Pristine Poliester",99.00
2953,603,"Pristine Poliester 1",104.00
2954,612,"Rhapsody",116.00
2955,612,"Rhapsody 1",126.00
2956,649,"Oxford",102.00
2957,649,"Naranja",102.00
2958,649,"Blanco",102.00
2959,717,"Innocence 2",115.00
2960,717,"Blue Depths 1",120.00
2961,717,"Rey Jaspeado",120.00
2962,717,"Rojo Jaspeado",120.00
2963,711,"Negro 2",98.00
2964,711,"Negro 3",108.00
2965,717,"Jaspe B-763",115.00
2966,612,"Jaspe 3",116.00
2967,612,"Jaspe 135044",126.00
2968,612,"Cadet Navy 2",126.00
2969,636,"Rayas Mostaza",108.00
2970,636,,0.00
2971,717,"Turquoise",115.00
2972,666,"Urban Chic",118.00
2973,649,"Arena",125.00
2974,760,"Blanco",121.00
2975,649,"Gris jaspe",103.00
2976,612,"Bottle Green",116.00
2977,612,"Bottle Green 1",126.00
2978,717,"Cistal Green",115.00
2979,612,"Rio Red 1",116.00
2980,612,"Rio Red 125328",126.00
2981,671,"Rosa Baby",100.00
2982,671,"Blanco",110.00
2983,766,"Blanco",121.00
2984,603,"Avena Jaspe",122.00
2985,618,"Jaspe 1",116.00
2986,618,"Jaspe 3",126.00
2987,618,"Oxford 1",116.00
2988,671,"Hueso",100.00
2989,649,"Oxford 1",125.00
2990,671,"Negro 2",120.00
2991,618,"Sky Captian",116.00
2992,618,"Travertine",116.00
2993,661,"Blanco 1",126.50
2994,760,"Hueso",132.00
2995,705,"Blanco Lizzy",100.00
2996,717,"Slate Rose 1",115.00
2997,767,"Blanco",98.00
2998,743,"Rayas",143.00
2999,717,"Tomatoe",120.00
3000,671,"Jaspe  1",115.00
3001,717,"Bering Blue",115.00
3002,717,"Marino Jaspe 1",120.00
3003,760,"tea rose",112.00
3004,760,"Cadet Navy",112.00
3005,760,"Avena",121.00
3006,612,"Agate Green  134511",116.00
3007,612,"Agate Green 1",126.00
3008,612,"York Blue",116.00
3009,612,"York Blue 1",126.00
3010,544,"Caritas",141.00
3011,768,"Rayas Negro",141.00
3012,717,"Blanco especial",110.00
3013,717,"Lemon",120.00
3014,769,"Rosa Tie Dye",196.00
3015,770,"Negro Estampado",143.00
3016,761,"Oxford",140.00
3017,671,"Moonlight",120.00
3018,612,"Negro 6",122.00
3019,717,"Blanco 150 gr",110.00
3020,717,"Ceramic",120.00
3021,612,"Jaspe 5",122.00
3022,612,"DressBlue134913",116.00
3023,612,"Dress Blue 1",122.00
3024,618,"Jaspe 135044",122.00
3025,612,"Threehouse",116.00
3026,612,"Threehouse 1",122.00
3027,612,"Cadet Navy 3",122.00
3028,717,"Peach Popy",115.00
3029,717,"Cloud Dancer",110.00
3030,643,"Rey",123.00
3031,760,"Oxford",112.00
3032,760,"Oxford claro",112.00
3033,671,"Negro 3",110.00
3034,612,"Kawa Green 3",116.00
3035,612,"Kawa Green 4",122.00
3036,717,"Oxford Jaspe 1",120.00
3037,771,"Canyon Clay",155.00
3038,771,"Moonbeam",150.00
3039,671,"Negro 4",125.00
3040,671,"Blanco 220421",115.00
3041,772,"Oxford",117.00
3042,618,"Sunny Lime",110.00
3043,618,"Negro 135291",110.00
3044,728,"Blanco",114.00
3045,671,"Negro pei 220",125.00
3046,671,"Peach Popy op",105.00
3047,612,"Ngo  135342 monaco",116.00
3048,612,"Rio Red 135397",121.00
3049,770,"Tic Dye",162.40
3050,612,"Rio Red 135369",121.00
3051,612,"Rio Red 135406",121.00
3052,661,"Rayas-Azul/Rojo",155.00
3053,661,"Rayas Marino/rosa",155.00
3054,661,"Hueso 150421",130.00
3055,717,"B.Turquesa peina 150",125.00
3056,661,"Rayas verdes",155.00
3057,661,"Hueso 160421",130.00
3058,618,"Negro 134458",110.00
3059,661,"Caritas",145.00
3060,661,"Beige",130.00
3061,661,"Rayas Beige/Marino",155.00
3062,671,"Chalk pink op 220",120.00
3063,671,"Negro 180 Op",115.00
3064,671,"Jaspe op 260421",105.00
3065,717,"Oxford 1159 peinado",120.00
3066,549,"Azul 210121",125.00
3067,549,"Marino Jasp 210121",125.00
3068,427,"Blanco 210421",116.00
3069,427,"Mineral blue 230222",133.00
3070,612,"Negro  135491Monaco",121.00
3071,612,"Jaspe 135537 monaco",116.00
3072,618,"Jaspe 135396",122.00
3073,612,"Jaspe 135535 monaco",115.00
3074,612,"Jaspe  135621 monaco",115.00
3075,761,"Lila 23/0421",133.00
3076,612,"Jaspe 135648 monaco",115.00
3077,612,"Negro  135541 monaco",122.00
3078,612,"Tomate 135618",116.00
3079,612,"Rossete 135617 monaco",116.00
3080,612,"Cadetet135642",116.00
3081,612,"Crushed 135620",116.00
3082,719,"Oxford Jas 270421",120.00
3083,717,"Oxford 1333",120.00
3084,612,"Jaspe 135728 monaco",115.00
3085,612,"Moon Light 135581",122.00
3086,612,"Negro 135757 Monaco",122.00
3087,612,"Negro 135619 Monaco",116.00
3088,618,"Jasp 135794",115.00
3089,760,"Blanco 300421",116.00
3090,661,"Gris jaspe inv.",130.00
3091,618,"Cashmere 135446",122.00
3092,612,"Negro 135681 Monaco",116.00
3093,612,"Oxford Jasp 135671 Monaco",116.00
3094,760,"Hueso 300421",118.00
3095,612,"Cadet 135893 monaco",116.00
3096,612,"Jasp 135889 Monaco",115.00
3097,549,"Rey 04052021",125.00
3098,549,"Turquesa 04052021",125.00
3099,549,"Naranja 04052021",125.00
3100,549,"Morado 04052021",125.00
3101,549,"Verde Jaspe 04052021",125.00
3102,549,"Mamey 04052021",125.00
3103,549,"Militar 04052021",125.00
3104,549,"Rosa Viejo 04052021",125.00
3105,549,"Beige 04052021",125.00
3106,549,"Porcelana 04052021",125.00
3107,549,"Oxford 04052021",125.00
3108,549,"Gris Obsc 04052021",125.00
3109,549,"Grafito 04052021",125.00
3110,671,"Jet Black 040521180 pein",126.00
3111,671,"Blanco 230 Open",116.00
3112,671,"Negro 040521",130.00
3113,348,"Rosa",133.00
3114,728,"Amarillo 050521",118.00
3115,728,"Rojo 060521",146.00
3116,618,"Jaspe 135318",122.00
3117,618,"Negro 135757",122.00
3118,618,"Negro 135541",130.00
3119,618,"Moon light 135581",122.00
3120,618,,0.00
3121,612,"Jaspe 135954 monaco",118.50
3122,612,"Jaspe 134904 Monaco",116.00
3123,717,"Negro B-1399",125.00
3124,717,,0.00
3125,674,"Jaspe 136005 quebec",116.00
3126,618,"Jaspe 136109 monaco",115.00
3127,671,"Jet Black 130521 180 peinado",126.00
3128,671,"Cloud Dance 130521 180",121.00
3129,128,"Negro 170521",44.50
3130,128,"Blanco 170521",44.50
3131,612,"Jaspe 136016 monaco",115.00
3132,728,"Negro 170521",135.00
3133,775,"Blanco 120521",66.07
3134,775,"Rosa 120521",66.07
3135,775,"Plumbago 120521",66.07
3136,775,"Perla 120521",66.07
3137,775,"Rey 120521",66.07
3138,775,"Fiusha 170521",66.96
3139,775,"Fiusha 150521",66.96
3140,671,"Fiusha 180521",115.00
3141,671,"Fresa 180521",110.00
3142,671,"Negro 180521 cardado",126.00
3143,776,"HarborG180521-1",135.00
3144,776,"ChalkP180521-1",135.00
3145,776,"HarborG 180521-2",135.00
3146,776,"ChalkP 180521-2",135.00
3147,776,"Negro 180521",135.00
3148,671,,0.00
3149,612,"Rapsody 135981 Monaco",116.00
3150,612,"Marino 135971 Manahua",122.00
3151,612,"Marino 135946 Manahua",122.00
3152,612,"Bering blue 136034 Monaco",126.00
3153,612,"Classical 135937 Monaco",116.00
3154,618,"Rosa 135439 manahua",122.00
3155,618,"Rosa 135439",122.00
3156,775,"Plumbago 210521",66.07
3157,728,"Blanco 190521",119.64
3158,717,"Slate Gray B1443",130.00
3159,717,"Teal B1448",130.00
3160,717,"Pink 180521",125.00
3161,717,,0.00
3162,612,"Jaspe 136222 Monaco",115.00
3163,612,"Jaspe 136263 Monaco",115.00
3164,671,"Oxford 200521 220 open",105.00
3165,612,"Marino 135947 Manahua",122.00
3166,612,"Marino 135947B Manahua",122.00
3167,728,"Oxford 210521 lickra",125.00
3168,728,,0.00
3169,777,"Sea foam 210521",122.00
3170,777,"Mauve Shadow 210521",122.00
3171,777,,
3172,775,"Blanco 210521",66.07
3173,775,"Fiusha 130521",66.96
3174,612,"Jaspe 136322 Monaco",115.00
3175,612,"Jaspe 136359 Monaco",115.00
3176,612,"negro 03/05/24",135.00
3177,775,"Perla 240521",66.07
3178,775,"Rey 240521",66.07
3179,128,"Negro 240521",38.36
3180,775,"Fiusha 240521",66.96
3181,775,,0.00
3182,671,"Blanco OE 250521",105.00
3183,671,"Blanco 250521 Cardado",116.00
3184,671,"Negro 250521 open edn",115.00
3185,777,"Negro 260521",122.00
3186,777,,0.00
3187,612,"Jasp 136016 Monaco",115.00
3188,612,"Jaspe 136395 Monaco",115.00
3189,674,"Chalk Pink 136112 Quebec",122.00
3190,674,"Lavander 136115 Quebec",122.00
3191,674,"Iris Cream 136110 Quebec",122.00
3192,777,"Jaspe 280521",122.00
3193,777,"Hot Sauce 280521",122.00
3194,671,"Cloud Dance 310521 Cardado",121.00
3195,671,"Pale Dogwood 310521 OE",110.00
3196,776,"Negro 310521",135.00
3197,671,"Negro 010621 OE",115.00
3198,549,"Azul Jaspe 010621",125.00
3199,549,"Negro 010621",125.00
3200,772,"Kaky/020621",126.00
3201,772,"kaky 020621",126.00
3202,671,"Brigth white 020621 cardado",116.00
3203,671,"Bombay brown 020621OE",115.00
3204,549,"Captainïs blue 020621",125.00
3205,772,"kaky 030621",126.00
3206,772,"kaky / 030621",126.00
3207,612,"Negro",122.00
3208,612,"Negro 136098 Managua",122.00
3209,612,"Negro 136379 Managua",122.00
3210,612,"Negro 136604 Monaco",122.00
3211,612,"Negro 136604-1  Monaco",122.00
3212,612,"Rojo 18-1660",125.00
3213,612,"Negro 136225 Monaco",122.00
3214,612,"Negro 136224 Monaco",122.00
3215,612,"Negro 136210 Monaco",122.00
3216,728,"Marino 060621",138.39
3217,728,"Vino 060621",138.39
3218,728,"Cielo 060621",138.39
3219,128,"Blanco 020621",38.36
3220,612,"Negro 136264 Monaco",122.00
3221,612,"Marino 136105 Monaco",122.00
3222,612,"Marino 136113 Monaco",122.00
3223,612,"Marino 136169 Monaco",122.00
3224,612,"Marino 136200 Monaco",122.00
3225,612,"Marino 100000 Monaco",122.00
3226,612,"Negro 100000 Monaco",122.00
3227,776,"Dew 070621",126.00
3228,776,"Dew/070621",126.00
3229,772,"Kaky 070621",126.00
3230,612,"Sky Blue 136378 Managua",122.00
3231,612,"Burgundy 136526 Monaco",116.00
3232,612,"Lazy Slate 136528 Monaco",116.00
3233,671,"Celadon 090621",110.00
3234,671,"Negro 090621 Cardado",126.00
3235,717,"Negro 090621",130.00
3236,612,"Lazy Slate 136528-2 Monaco",116.00
3237,612,"Cadet Navy 136564 Monaco",122.00
3238,612,"Cadet 136564",122.00
3239,612,"Marino cardigan 136136 Monaco",122.00
3240,612,"Marino 136136 Monaco",122.00
3241,612,"Marino 136106 Monaco",122.00
3242,728,"Marino 100621",138.39
3243,777,"Chinois Green 100621",122.00
3244,671,"Wisteria 110621",115.00
3245,671,"Blanco 110621",116.00
3246,728,"Oxford 100621",138.39
3247,728,,0.00
3248,612,"Crushed 136576 Monaco",122.00
3249,612,"Marino 136183 Monaco",122.00
3250,612,"Marino 136196 Monaco",122.00
3251,561,"Hueso 110621",151.78
3252,778,"Hueso 110621",151.78
3253,777,"Misty Rose 110621",122.00
3254,777,"Arona 110621",122.00
3255,612,"Sky Blue 136751 Monaco",122.00
3256,612,"Dress Blue 136716 Monaco",122.00
3257,549,"Avena 140621 Jaspe",125.00
3258,549,"Shedron 140621 Jaspe",125.00
3259,671,"Sea Spray 140621",126.00
3260,671,"Ashley blue 140621",115.00
3261,671,"Celadon 090621",110.00
3262,671,"Bell flower 140621",126.00
3263,612,"Bering Blue 136563 Monaco",122.00
3264,612,"Negro 136866 Monaco",122.00
3265,612,"Cabernet 136551 Monaco",122.00
3266,618,"Negro 136853 Monaco",122.00
3267,618,,0.00
3268,717,"Candied Gin 1648",133.00
3269,717,"Whisper White 160621",123.00
3270,777,"Sky Captain 160621",122.00
3271,777,"Oxford 160621",122.00
3272,612,"Marino 136917 Monaco",122.00
3273,612,"Negro 136896 Monaco",122.00
3274,671,"Quarry 180621",115.00
3275,777,"Negro 180621",122.00
3276,777,,0.00
3277,612,"Negro 136911 Monaco",122.00
3278,612,"Rio Red 136949 Monaco",122.00
3279,612,"snow hite 03/05/24",135.00
3280,612,"Rio Red 136985 Monaco",122.00
3281,612,"Negro 136683 Monaco",122.00
3282,612,"Negro 136757 Monaco",122.00
3283,612,"Negro 136804 Monaco",122.00
3284,612,"Negro 136813 Monaco",122.00
3285,549,"Mango 210621",125.00
3286,549,,0.00
3287,671,"Snow White 220621",108.00
3288,612,"Negro 136660 Monaco",122.00
3289,472,"Aluminio 230621",146.55
3290,779,"Aluminio 230621",146.55
3291,780,"Aluminio 230621",146.55
3292,777,"Negro 230621",122.00
3293,429,"Oxford  240621",125.00
3294,728,"Amarillo 240621",120.53
3295,728,"Azul Jaspe 240621",120.53
3296,728,"Limon 240621",139.28
3297,728,"Jaspe 240621",129.46
3298,763,"Blanco 240621",120.53
3299,549,"Negro 240621",125.00
3300,549,"Oxford 240621",125.00
3301,760,"Negro 240621 C",120.53
3302,781,"Blanco 250621",42.00
3303,781,"tye dye rosa",67.00
3304,782,"blanco 250621",42.00
3305,612,"Marino 137092 Monaco",122.00
3306,612,"Rio red 137094 Monaco",122.00
3307,612,,0.00
3308,671,"Cloud dancer 290621",121.00
3309,671,"Chalk Pink 290621",113.00
3310,758,"Avena 290621",145.00
3311,758,,0.00
3312,612,"Marino 137072 Monaco",122.00
3313,618,"Gris Jaspe 137250 Monaco",115.00
3314,612,"Negro 137253 Monaco",130.00
3315,612,"Rio Red 137051 Monaco",130.00
3316,612,"GrisJaspe 137328 Monaco",130.00
3317,671,"Caramel 070721",129.00
3318,671,,0.00
3319,763,"Fiusha 070721",121.00
3320,763,,0.00
3321,728,"Vino 070721",140.17
3322,760,"VinoC 070721",159.82
3323,777,"Negro 080721",122.00
3324,783,"Rosa 080721",148.00
3325,783,"Militar 080721",148.00
3326,612,"Gris Jaspe 137459 Monaco",122.00
3327,776,"Negro 090721",128.76
3328,776,"Magenta 090721",128.76
3329,776,"Marino 090721",128.76
3330,776,"Militar 090721",128.76
3331,776,"Blanco 090721",128.76
3332,776,"Petroleo 090721",128.76
3333,776,"Azul Petroleo 090721",135.00
3334,783,"Menta 120721",145.00
3335,783,,0.00
3336,612,"Marino 137340 Monaco",130.00
3337,612,"Gjaspe 137523 Monaco",125.00
3338,612,"Negro 137414 Monaco",130.00
3339,612,"Marino 137401 Monaco",130.00
3340,612,"Negro 136554 Monaco",130.00
3341,612,"Negro 137364 Monaco",130.00
3342,760,"Amarillo 120721",132.14
3343,671,"Palo Rosa 130721",113.00
3344,671,"Negro 130721 Cardado",129.00
3345,671,"Negro OE 130721",118.00
3346,777,"Negro 130721 195 grs",122.00
3347,777,,0.00
3348,784,"Candied Ginger 130721",128.00
3349,671,"Negro OE 140721",118.00
3350,671,"Caramel 140721",129.00
3351,784,"Candied Ging 140721",128.00
3352,782,"tye dye rosa",67.00
3353,777,"Blue Bell 160721",122.00
3354,777,"Blue Bell * 160721",122.00
3355,612,"Marino 137457 Monaco",130.00
3356,784,"Beaver Fur 190721",128.00
3357,784,,0.00
3358,782,"tye dye rosa 190721",67.00
3359,783,"Rosa 170721",146.00
3360,760,"Marino 200721",133.92
3361,612,"Slate Rose 137702 Monaco",137.00
3362,612,,0.00
3363,671,"Negro OE 210721",118.00
3364,671,"Moonbean 220721",119.00
3365,671,"Lavander 220721",113.00
3366,612,"Slate Rose 137655 monaco",137.00
3367,612,"Cabernet 137596 Monaco",137.00
3368,612,"Cabernet 137641 Monaco",137.00
3369,612,"Cabernet 137671 Monaco",137.00
3370,612,"Cabernet 137703 Monaco",137.00
3371,785,"Dinosaurios 190721",143.00
3372,785,,0.00
3373,612,"Negro 137757 Monaco",140.00
3374,728,"Negro 280721",120.53
3375,760,"Negro 280721",123.21
3376,782,"Negro conchas 290721",66.00
3377,728,"Marino 290721",138.39
3378,671,"Moonbean290721",119.00
3379,612,"Negro 137731 Monaco",140.00
3380,612,"Marino 137893 Monaco",140.00
3381,618,"Jaspe 137928 Monaco",140.00
3382,782,,0.00
3383,612,"Negro 137931 Monaco",140.00
3384,612,"Negro 137939 Monaco",140.00
3385,612,"Lavander 137777 Monaco",140.00
3386,612,"Lavander 137763 Monaco",140.00
3387,691,"Negro 020821",133.00
3388,784,"Negro 020821",125.00
3389,785,"Blanco-Negro 020821",141.00
3390,786,"Blanco /Negro 020821",145.53
3391,671,"Palo de rosa 030821",118.00
3392,758,"Avena-rayas 030821",145.00
3393,612,"PinkPower137506 Monaco",140.00
3394,612,"PinkPower137548",140.00
3395,612,"Marino 137894 Monaco",140.00
3396,618,"Jaspe 137950 Monaco",140.00
3397,612,"PinkPower137481Monaco",140.00
3398,612,"RioRed 138136 Monaco",140.00
3399,612,"Negro 138103 Monaco",140.00
3400,612,"Marino 138029 Monaco",140.00
3401,612,"Marino*138029*Monaco",140.00
3402,612,"Marino 138100 Monaco",140.00
3403,786,"Fiusha Corazones 110821",160.00
3404,618,"Jaspe 138159 Monaco",140.00
3405,776,"Olivo 110821",142.00
3406,776,"Olivo-110821",142.00
3407,777,"Oxford 120821",132.00
3408,777,"Oxford-120821",132.00
3409,671,"Rosa Baby 120821",118.00
3410,612,"Living Coral 138192 Monaco",140.00
3411,612,"Jaspe 138292 Monaco",140.00
3412,780,"Hueso 160821",143.97
3413,772,"Plumbago 170821",116.00
3414,787,"Agua 170821",130.00
3415,760,"Hueso 170821",111.60
3416,754,"Rayas de colores",147.32
3417,784,"Innocence 190821",128.00
3418,691,"Snow White 240821",118.00
3419,772,"Negro 250821",121.00
3420,618,"Bright 138491 white",132.00
3421,618,"Negro 138527",132.00
3422,612,"Cabernet 138516 Monaco",122.00
3423,776,"Blanco 270821",150.00
3424,788,"Blanco 270821",129.32
3425,784,"Menta 300821",129.00
3426,784,"Inoccence 300821",125.00
3427,784,"Rosa Sucio 300821",125.00
3428,618,"Bright 138606 White",140.00
3429,772,"Plumbago 020921",116.00
3430,789,"Verde Dinosaurios",174.50
3431,612,"Negro 138616 Monaco",140.00
3432,784,"Whisper 040921 white",129.00
3433,776,"Negro 060921",132.00
3434,691,"Negro 060921",133.00
3435,784,"Urban 080921",125.00
3436,784,"Whisper 070921 White",129.00
3437,784,"Whisper 070921-2 White",129.00
3438,776,"Negro 130921B1",132.00
3439,776,"Negro 130921B2",132.00
3440,776,"Negro 130921B3",128.00
3441,776,"Negro 130921B4",128.00
3442,671,"Verde Brasil 150921",133.00
3443,671,"Palo de Rosa 150921",128.00
3444,671,"Rosa 150921",128.00
3445,784,"Negro 150921",130.00
3446,784,,0.00
3447,777,"Oxford 170921",126.00
3448,612,"Snow 138986 white",132.00
3449,776,"Bright white 200921",126.00
3450,776,"Bright white-200921",126.00
3451,776,"Yellow 200921",128.00
3452,776,"Yellow-200921",128.00
3453,691,"Negro 210921",141.00
3454,691,"Snow 210921 white",135.00
3455,776,"Dusty Blue B1",128.00
3456,776,"Dusty Blue B2",128.00
3457,776,"Yellow 210921",128.00
3458,612,"Snow 138675 White",140.00
3459,612,"Snow 139029 White",140.00
3460,612,"Potent Purple 138832",140.00
3461,717,"Negro 220921",143.00
3462,776,"Negro 230921",128.00
3463,772,"Lila 230921",122.00
3464,612,"Brunt 138856 Brick",140.00
3465,612,"Snow 138692 White",140.00
3466,777,"Cloud Dancer 240921",126.00
3467,776,"Chilli Pepper 240921",128.00
