"IdOrdenesHab","IdOrdenes","IdHabilitacion","CantHabOrd","PrecioHabOrd"
998,157,3,1.00,0.24
999,157,5,1.00,0.85
1000,157,12,1.00,0.05
1001,157,59,1.00,0.19
1002,157,63,0.00,0.13
1003,158,13,0.75,2.50
1004,158,12,1.00,0.05
1005,158,63,1.00,0.13
1006,158,7,1.00,1.18
1007,158,3,1.00,0.24
1008,158,1,1.00,0.15
1009,158,59,1.00,0.19
1010,159,1,1.00,0.15
1011,159,3,1.00,0.24
1012,159,7,1.00,1.18
1013,159,12,1.00,0.05
1014,159,13,0.75,2.50
1015,159,59,0.00,0.19
1016,159,63,0.00,0.13
1017,160,5,1.00,0.85
1018,160,63,0.00,0.13
1019,160,59,0.00,0.19
1020,160,12,1.00,0.05
1021,160,3,1.00,0.24
1022,160,1,1.00,0.15
1023,160,18,1.20,0.50
1024,161,1,1.00,0.15
1025,161,3,1.00,0.24
1026,161,5,1.00,0.85
1027,161,12,1.00,0.05
1028,161,47,1.00,2.10
1029,161,59,1.00,0.19
1030,161,63,1.00,0.13
1031,162,7,1.00,1.18
1032,162,63,1.00,0.13
1033,162,59,1.00,0.19
1034,162,13,0.75,2.50
1035,162,3,1.00,0.24
1036,162,1,1.00,0.15
1037,162,12,1.00,0.05
1038,163,1,1.00,0.15
1039,163,3,1.00,0.24
1040,163,7,1.00,1.18
1041,163,12,1.00,0.05
1042,163,13,0.75,2.50
1043,163,59,1.00,0.19
1044,163,63,1.00,0.13
1045,164,1,1.00,0.15
1046,164,3,1.00,0.24
1047,164,6,1.00,1.09
1048,164,12,1.00,0.05
1049,164,39,1.00,1.55
1050,164,59,1.00,0.19
1051,164,63,1.00,0.13
1052,165,18,1.30,0.50
1053,165,14,0.60,1.47
1054,165,59,0.00,0.19
1055,165,8,1.00,1.46
1056,165,1,1.00,0.15
1057,165,3,1.00,0.24
1058,165,63,0.00,0.13
1059,165,12,1.00,0.05
1060,166,3,1.00,0.24
1061,166,8,1.00,1.46
1062,166,12,1.00,0.05
1063,166,15,0.60,1.38
1064,166,59,1.00,0.19
1065,166,63,1.00,0.13
1066,167,6,1.00,1.09
1067,167,63,1.00,0.13
1068,167,12,1.00,0.05
1069,167,3,1.00,0.24
1070,167,1,1.00,0.15
1071,167,59,1.00,0.19
1072,168,40,1.00,3.05
1073,168,59,1.00,0.19
1074,168,63,1.00,0.13
1075,168,1,1.00,0.15
1076,168,3,1.00,0.24
1077,168,6,1.00,1.09
1078,169,1,1.00,0.15
1079,169,3,1.00,0.24
1080,169,8,1.00,1.46
1081,169,12,1.00,0.05
1082,169,13,0.61,2.50
1083,169,59,1.00,0.19
1084,169,63,1.00,0.13
1085,170,8,1.00,1.46
1086,170,63,1.00,0.13
1087,170,59,1.00,0.19
1088,170,12,1.00,0.05
1089,170,3,1.00,0.24
1090,170,1,1.00,0.15
1091,170,13,0.61,2.50
1092,171,63,1.00,0.13
1093,171,1,1.00,0.15
1094,171,3,1.00,0.24
1095,171,6,1.00,1.09
1096,171,12,1.00,0.05
1097,171,59,1.00,0.19
1098,172,1,1.00,0.15
1099,172,3,1.00,0.24
1100,172,8,1.00,1.46
1101,172,12,1.00,0.05
1102,172,15,0.57,1.38
1103,172,18,1.25,0.50
1104,172,59,1.00,0.19
1105,172,63,1.00,0.13
1106,173,15,0.61,1.38
1107,173,12,1.00,0.05
1108,173,59,1.00,0.19
1109,173,3,1.00,0.24
1110,173,1,1.00,0.15
1111,173,63,1.00,0.13
1112,173,8,1.00,1.46
1113,174,1,1.00,0.15
1114,174,3,1.00,0.24
1115,174,6,1.00,1.09
1116,174,12,1.00,0.05
1117,174,59,1.00,0.19
1118,174,63,1.00,0.13
1119,175,1,1.00,0.15
1120,175,3,1.00,0.24
1121,175,8,1.00,1.46
1122,175,12,1.00,0.05
1123,175,13,0.59,2.50
1124,175,59,1.00,0.19
1125,175,63,1.00,0.13
1126,176,39,1.00,1.55
1127,176,59,0.00,0.19
1128,176,63,0.00,0.13
1129,176,1,1.00,0.15
1130,176,3,1.00,0.24
1131,176,6,1.00,1.09
1132,177,6,1.00,1.09
1133,177,63,1.00,0.13
1134,177,12,1.00,0.05
1135,177,3,1.00,0.24
1136,177,1,1.00,0.15
1137,177,59,1.00,0.19
1138,178,3,1.00,0.24
1139,178,63,1.00,0.13
1140,178,59,1.00,0.19
1141,178,5,1.00,0.85
1142,178,1,1.00,0.15
1143,178,12,1.00,0.05
1144,179,1,1.00,0.15
1145,179,3,1.00,0.24
1146,179,5,1.00,0.85
1147,179,12,1.00,0.05
1148,179,43,1.00,3.69
1149,179,59,1.00,0.19
1150,179,63,1.00,0.13
1151,180,7,1.00,1.18
1152,180,59,1.00,0.19
1153,180,63,1.00,0.13
1154,180,3,1.00,0.24
1155,180,1,1.00,0.15
1156,180,12,1.00,0.05
1157,180,13,0.75,2.50
1158,181,1,1.00,0.15
1159,181,3,1.00,0.24
1160,181,7,1.00,1.18
1161,181,12,1.00,0.05
1162,181,13,0.75,2.50
1163,181,59,1.00,0.19
1164,181,63,1.00,0.13
1165,182,3,1.00,0.24
1166,182,63,1.00,0.13
1167,182,59,1.00,0.19
1168,182,5,1.00,0.85
1169,182,1,1.00,0.15
1170,182,12,1.00,0.05
1171,183,1,1.00,0.15
1172,183,3,1.00,0.24
1173,183,5,1.00,0.85
1174,183,12,1.00,0.05
1175,183,43,1.00,3.69
1176,183,59,1.00,0.19
1177,183,63,1.00,0.13
1178,184,18,1.20,0.50
1179,184,59,1.00,0.19
1180,184,63,1.00,0.13
1181,184,5,1.00,0.85
1182,184,3,1.00,0.24
1183,184,1,1.00,0.15
1184,184,12,1.00,0.05
1185,185,1,1.00,0.15
1186,185,3,1.00,0.24
1187,185,7,1.00,1.18
1188,185,12,1.00,0.05
1189,185,13,0.75,2.50
1190,185,59,1.00,0.19
1191,185,63,1.00,0.13
1192,186,7,1.00,1.18
1193,186,63,1.00,0.13
1194,186,59,1.00,0.19
1195,186,12,1.00,0.05
1196,186,3,1.00,0.24
1197,186,1,1.00,0.15
1198,186,15,0.75,1.38
1199,187,1,1.00,0.15
1200,187,5,1.00,0.85
1201,187,12,1.00,0.05
1202,187,47,1.00,2.10
1203,187,77,1.00,0.15
1204,187,78,1.00,0.26
1205,188,63,1.00,0.13
1206,188,1,1.00,0.15
1207,188,78,1.00,0.26
1208,188,81,1.00,0.15
1209,188,15,0.75,1.38
1210,188,7,1.00,1.18
1211,188,12,1.00,0.05
1212,188,18,1.60,0.50
1213,189,1,1.00,0.15
1214,189,7,1.00,1.18
1215,189,12,1.00,0.05
1216,189,15,0.75,1.38
1217,189,18,1.60,0.50
1218,189,63,1.00,0.13
1219,189,78,1.00,0.26
1220,189,81,1.00,0.15
1221,190,12,1.00,0.05
1222,190,78,1.00,0.26
1223,190,43,1.00,3.69
1224,190,5,1.00,0.85
1225,190,1,1.00,0.15
1226,190,77,1.00,0.15
1227,191,81,1.00,0.15
1228,191,1,1.00,0.15
1229,191,7,1.00,1.18
1230,191,12,1.00,0.05
1231,191,15,0.75,1.38
1232,191,18,1.60,0.50
1233,191,63,1.00,0.13
1234,191,78,1.00,0.26
1235,192,18,1.60,0.50
1236,192,78,1.00,0.26
1237,192,81,1.00,0.15
1238,192,63,1.00,0.13
1239,192,12,1.00,0.05
1240,192,1,1.00,0.15
1241,192,15,0.75,1.38
1242,192,7,1.00,1.18
1243,193,62,1.00,0.05
1244,193,1,1.00,0.15
1245,193,2,1.00,0.28
1246,193,5,1.00,0.85
1247,193,12,1.00,0.05
1248,193,43,0.70,3.69
1249,193,61,1.00,0.19
1250,195,81,1.00,0.15
1251,195,78,1.00,0.26
1252,195,63,1.00,0.13
1253,195,18,1.70,0.50
1254,195,15,0.75,1.38
1255,195,12,1.00,0.05
1256,195,1,1.00,0.15
1257,195,7,1.00,1.18
1258,196,1,1.00,0.15
1259,196,2,1.00,0.28
1260,196,7,1.00,1.18
1261,196,12,1.00,0.05
1262,196,13,0.75,2.50
1263,196,61,1.00,0.19
1264,197,61,1.00,0.19
1265,197,62,1.00,0.05
1266,197,12,1.00,0.05
1267,197,2,1.00,0.28
1268,197,1,1.00,0.15
1269,197,5,1.00,0.85
1270,198,62,1.00,0.05
1271,198,2,1.00,0.28
1272,198,5,1.00,0.85
1273,198,12,1.00,0.05
1274,198,61,1.00,0.19
1275,198,1,1.00,0.15
1276,199,61,0.00,0.19
1277,199,13,0.75,2.50
1278,199,12,1.00,0.05
1279,199,7,1.00,1.18
1280,199,1,1.00,0.15
1281,199,2,1.00,0.28
1282,200,61,1.00,0.19
1283,200,1,1.00,0.15
1284,200,62,1.00,0.05
1285,200,5,1.00,0.85
1286,200,2,1.00,0.28
1287,200,12,1.00,0.05
1288,201,1,1.00,0.15
1289,201,2,1.00,0.28
1290,201,5,1.00,0.85
1291,201,12,1.00,0.05
1292,201,61,1.00,0.19
1293,201,62,1.00,0.05
1294,202,61,0.00,0.19
1295,202,12,1.00,0.05
1296,202,5,1.00,0.85
1297,202,1,1.00,0.15
1298,202,62,0.00,0.05
1299,202,2,1.00,0.28
1300,203,12,1.00,0.05
1301,203,61,1.00,0.19
1302,203,62,1.00,0.05
1303,203,5,1.00,0.85
1304,203,1,1.00,0.15
1305,203,2,1.00,0.28
1306,204,6,1.00,1.09
1307,204,77,1.00,0.15
1308,204,78,1.00,0.26
1309,204,1,1.00,0.15
1310,204,39,1.00,1.55
1311,204,12,1.00,0.05
1312,205,81,1.00,0.15
1313,205,1,1.00,0.15
1314,205,8,1.00,1.46
1315,205,12,1.00,0.05
1316,205,14,0.63,1.47
1317,205,18,1.35,0.50
1318,205,62,1.00,0.05
1319,205,78,1.00,0.26
1320,206,18,1.35,0.50
1321,206,78,1.00,0.26
1322,206,81,1.00,0.15
1323,206,62,1.00,0.05
1324,206,12,1.00,0.05
1325,206,1,1.00,0.15
1326,206,8,1.00,1.46
1327,206,14,0.63,1.47
1328,207,81,1.00,0.15
1329,207,78,1.00,0.26
1330,207,62,1.00,0.05
1331,207,18,1.35,0.50
1332,207,15,0.63,1.38
1333,207,12,1.00,0.05
1334,207,1,1.00,0.15
1335,207,8,1.00,1.46
1336,208,8,1.00,1.46
1337,208,12,1.00,0.05
1338,208,15,0.63,1.38
1339,208,18,1.35,0.50
1340,208,62,1.00,0.05
1341,208,78,1.00,0.26
1342,208,81,1.00,0.15
1343,208,1,1.00,0.15
1344,209,12,1.00,0.05
1345,209,78,1.00,0.26
1346,209,39,1.00,1.55
1347,209,6,1.00,1.09
1348,209,1,1.00,0.15
1349,209,77,1.00,0.15
1350,210,18,1.35,0.50
1351,210,78,1.00,0.26
1352,210,81,1.00,0.15
1353,210,62,1.00,0.05
1354,210,12,1.00,0.05
1355,210,1,1.00,0.15
1356,210,8,1.00,1.46
1357,210,14,0.63,1.47
1358,211,8,1.00,1.46
1359,211,81,1.00,0.15
1360,211,78,1.00,0.26
1361,211,62,1.00,0.05
1362,211,18,1.35,0.50
1363,211,12,1.00,0.05
1364,211,1,1.00,0.15
1365,211,14,0.63,1.47
1366,212,1,1.00,0.15
1367,212,8,1.00,1.46
1368,212,12,1.00,0.05
1369,212,14,0.63,1.47
1370,212,18,1.35,0.50
1371,212,62,1.00,0.05
1372,212,78,1.00,0.26
1373,212,81,1.00,0.15
1374,213,14,0.63,1.47
1375,213,81,1.00,0.15
1376,213,78,1.00,0.26
1377,213,18,1.35,0.50
1378,213,12,1.00,0.05
1379,213,8,1.00,1.46
1380,213,1,1.00,0.15
1381,213,62,1.00,0.05
1382,214,1,1.00,0.15
1383,214,2,1.00,0.28
1384,214,5,1.00,0.85
1385,214,12,1.00,0.05
1386,214,61,1.00,0.19
1387,214,62,1.00,0.05
1388,215,12,1.00,0.05
1389,215,61,1.00,0.19
1390,215,2,1.00,0.28
1391,215,1,1.00,0.15
1392,215,62,1.00,0.05
1393,215,5,1.00,0.85
1394,216,61,1.00,0.19
1395,216,62,1.00,0.05
1396,216,12,1.00,0.05
1397,216,5,1.00,0.85
1398,216,2,1.00,0.28
1399,216,1,1.00,0.15
1400,217,15,0.75,1.38
1401,217,62,1.00,0.05
1402,217,58,1.00,0.14
1403,217,17,1.60,0.48
1404,217,12,1.00,0.05
1405,217,7,1.00,1.18
1406,217,1,1.00,0.15
1407,217,57,1.00,0.00
1408,218,1,1.00,0.15
1409,218,7,1.00,1.18
1410,218,12,1.00,0.05
1411,218,13,0.63,2.50
1412,218,57,1.00,0.00
1413,218,58,1.00,0.14
1414,218,62,1.00,0.05
1415,219,15,0.75,1.38
1416,219,58,1.00,0.14
1417,219,62,1.00,0.05
1418,219,17,1.60,0.48
1419,219,7,1.00,1.18
1420,219,1,1.00,0.15
1421,219,12,1.00,0.05
1422,219,57,1.00,0.00
1423,220,1,1.00,0.15
1424,220,7,1.00,1.18
1425,220,12,1.00,0.05
1426,220,13,0.63,2.50
1427,220,57,1.00,0.00
1428,220,58,1.00,0.14
1429,220,62,1.00,0.05
1430,221,58,1.00,0.14
1431,221,62,1.00,0.05
1432,221,57,1.00,0.00
1433,221,1,1.00,0.15
1434,221,5,1.00,0.85
1435,221,12,1.00,0.05
1436,222,62,1.00,0.05
1437,222,5,1.00,0.85
1438,222,12,1.00,0.05
1439,222,57,1.00,0.00
1440,222,58,1.00,0.14
1441,222,1,1.00,0.15
1442,223,58,1.00,0.14
1443,223,57,1.00,0.00
1444,223,12,1.00,0.05
1445,223,1,1.00,0.15
1446,223,62,1.00,0.05
1447,223,5,1.00,0.85
1448,224,57,1.00,0.00
1449,224,62,1.00,0.05
1450,224,58,1.00,0.14
1451,224,1,1.00,0.15
1452,224,5,1.00,0.85
1453,224,12,1.00,0.05
1454,225,41,1.00,3.29
1455,225,61,1.00,0.19
1456,225,62,1.00,0.05
1457,225,12,1.00,0.05
1458,225,5,1.00,0.85
1459,225,1,1.00,0.15
1460,225,2,1.00,0.28
1461,226,1,1.00,0.15
1462,226,2,1.00,0.28
1463,226,5,1.00,0.85
1464,226,12,1.00,0.05
1465,226,61,1.00,0.19
1466,226,62,1.00,0.05
1467,227,12,1.00,0.05
1468,227,62,1.00,0.05
1469,227,61,1.00,0.19
1470,227,1,1.00,0.15
1471,227,2,1.00,0.28
1472,227,5,1.00,0.85
1473,228,62,1.00,0.05
1474,228,1,1.00,0.15
1475,228,2,1.00,0.28
1476,228,5,1.00,0.85
1477,228,12,1.00,0.05
1478,228,61,1.00,0.19
1479,229,13,0.75,2.50
1480,229,12,1.00,0.05
1481,229,7,1.00,1.18
1482,229,1,1.00,0.15
1483,229,61,1.00,0.19
1484,229,2,1.00,0.28
1485,230,1,1.00,0.15
1486,230,2,1.00,0.28
1487,230,7,1.00,1.18
1488,230,12,1.00,0.05
1489,230,13,0.75,2.50
1490,230,61,1.00,0.19
1491,231,12,1.00,0.05
1492,231,62,1.00,0.05
1493,231,61,1.00,0.19
1494,231,5,1.00,0.85
1495,231,1,1.00,0.15
1496,231,2,1.00,0.28
1497,232,1,1.00,0.15
1498,232,2,1.00,0.28
1499,232,5,1.00,0.85
1500,232,12,1.00,0.05
1501,232,61,1.00,0.19
1502,232,62,1.00,0.05
1503,233,12,1.00,0.05
1504,233,62,1.00,0.05
1505,233,61,1.00,0.19
1506,233,1,1.00,0.15
1507,233,2,1.00,0.28
1508,233,5,1.00,0.85
1509,234,1,1.00,0.15
1510,234,2,1.00,0.28
1511,234,7,1.00,1.18
1512,234,12,1.00,0.05
1513,234,13,0.75,2.50
1514,234,61,1.00,0.19
1515,235,7,1.00,1.18
1516,235,61,1.00,0.19
1517,235,12,1.00,0.05
1518,235,2,1.00,0.28
1519,235,1,1.00,0.15
1520,235,13,0.75,2.50
1521,236,1,1.00,0.15
1522,236,2,1.00,0.28
1523,236,7,1.00,1.18
1524,236,12,1.00,0.05
1525,236,13,0.75,2.50
1526,236,61,1.00,0.19
1527,237,7,1.00,1.18
1528,237,61,1.00,0.19
1529,237,12,1.00,0.05
1530,237,1,1.00,0.15
1531,237,13,1.00,2.50
1532,237,2,1.00,0.28
1533,238,1,1.00,0.15
1534,238,2,1.00,0.28
1535,238,5,1.00,0.85
1536,238,12,1.00,0.05
1537,238,61,1.00,0.19
1538,238,62,1.00,0.05
1539,239,5,1.00,0.85
1540,239,63,1.00,0.13
1541,239,59,1.00,0.19
1542,239,12,1.00,0.05
1543,239,3,1.00,0.24
1544,239,1,1.00,0.15
1545,239,47,1.00,2.10
1546,240,1,1.00,0.15
1547,240,2,1.00,0.28
1548,240,5,1.00,0.85
1549,240,12,1.00,0.05
1550,240,61,1.00,0.19
1551,240,62,1.00,0.05
1552,241,12,1.00,0.05
1553,241,43,1.00,3.69
1554,241,59,1.00,0.19
1555,241,3,1.00,0.24
1556,241,1,1.00,0.15
1557,241,63,1.00,0.13
1558,241,5,1.00,0.85
1559,242,1,1.00,0.15
1560,242,3,1.00,0.24
1561,242,7,1.00,1.18
1562,242,12,1.00,0.05
1563,242,13,0.75,2.50
1564,242,59,1.00,0.19
1565,242,63,1.00,0.13
1566,243,5,1.00,0.85
1567,243,63,1.00,0.13
1568,243,59,1.00,0.19
1569,243,12,1.00,0.05
1570,243,3,1.00,0.24
1571,243,1,1.00,0.15
1572,243,43,1.00,3.69
1573,244,1,1.00,0.15
1574,244,3,1.00,0.24
1575,244,5,1.00,0.85
1576,244,12,1.00,0.05
1577,244,59,1.00,0.19
1578,244,63,1.00,0.13
1579,245,12,1.00,0.05
1580,245,63,1.00,0.13
1581,245,13,1.00,2.50
1582,245,3,1.00,0.24
1583,245,1,1.00,0.15
1584,245,59,1.00,0.19
1585,245,7,1.00,1.18
1586,246,1,1.00,0.15
1587,246,3,1.00,0.24
1588,246,5,1.00,0.85
1589,246,12,1.00,0.05
1590,246,43,1.00,3.69
1591,246,59,1.00,0.19
1592,246,63,1.00,0.13
1593,247,5,1.00,0.85
1594,247,63,1.00,0.13
1595,247,12,1.00,0.05
1596,247,3,1.00,0.24
1597,247,1,1.00,0.15
1598,247,59,1.00,0.19
1599,248,1,1.00,0.15
1600,248,5,1.00,0.85
1601,248,12,1.00,0.05
1602,248,85,1.00,0.56
1603,248,86,1.00,0.31
1604,248,87,1.00,0.10
1605,249,12,1.00,0.05
1606,249,87,1.00,0.10
1607,249,85,1.00,0.56
1608,249,1,1.00,0.15
1609,249,86,1.00,0.31
1610,249,5,1.00,0.85
1611,250,85,1.00,0.56
1612,250,87,1.00,0.10
1613,250,86,1.00,0.31
1614,250,1,1.00,0.15
1615,250,5,1.00,0.85
1616,250,12,1.00,0.05
1617,250,43,1.00,3.69
1618,251,1,1.00,0.15
1619,251,5,1.00,0.85
1620,251,12,1.00,0.05
1621,251,43,1.00,3.69
1622,251,85,1.00,0.56
1623,251,86,1.00,0.31
1624,251,87,1.00,0.10
1625,252,1,1.00,0.15
1626,252,7,1.00,1.18
1627,252,12,1.00,0.05
1628,252,13,0.75,2.50
1629,252,85,1.00,0.56
1630,252,86,1.00,0.31
1631,252,87,1.00,0.10
1632,253,13,0.75,2.50
1633,253,87,1.00,0.10
1634,253,85,1.00,0.56
1635,253,12,1.00,0.05
1636,253,7,1.00,1.18
1637,253,1,1.00,0.15
1638,253,86,1.00,0.31
1639,254,15,0.75,1.38
1640,254,84,1.00,0.00
1641,254,83,1.00,0.06
1642,254,70,1.70,1.00
1643,254,12,1.00,0.05
1644,254,7,1.00,1.18
1645,254,1,1.00,0.15
1646,254,82,1.00,0.22
1647,255,1,1.00,0.15
1648,255,7,1.00,1.18
1649,255,12,1.00,0.05
1650,255,15,0.75,1.38
1651,255,70,1.70,1.00
1652,255,82,1.00,0.22
1653,255,83,1.00,0.06
1654,255,84,1.00,0.00
1655,256,83,1.00,0.06
1656,256,5,1.00,0.85
1657,256,84,1.00,0.00
1658,256,12,1.00,0.05
1659,256,1,1.00,0.15
1660,256,82,1.00,0.22
1661,257,84,1.00,0.00
1662,257,5,1.00,0.85
1663,257,12,1.00,0.05
1664,257,82,1.00,0.22
1665,257,83,1.00,0.06
1666,257,1,1.00,0.15
1667,258,1,2.00,0.15
1668,258,5,1.00,0.85
1669,258,12,2.00,0.05
1670,258,13,0.75,2.50
1671,258,43,1.00,3.69
1672,258,57,2.00,0.00
1673,258,58,2.00,0.14
1674,258,62,2.00,0.05
1675,259,5,1.00,0.85
1676,259,86,1.00,0.31
1677,259,87,1.00,0.10
1678,259,85,1.00,0.56
1679,259,12,1.00,0.05
1680,259,1,1.00,0.15
1681,259,43,1.00,3.69
1682,260,1,1.00,0.15
1683,260,5,1.00,0.85
1684,260,12,1.00,0.05
1685,260,62,1.00,0.05
1686,260,85,1.00,0.56
1687,260,86,1.00,0.31
1688,261,1,1.00,0.15
1689,261,5,1.00,0.85
1690,261,12,1.00,0.05
1691,261,62,1.00,0.05
1692,261,85,1.00,0.56
1693,261,86,1.00,0.31
1694,262,86,1.00,0.31
1695,262,1,1.00,0.15
1696,262,7,1.00,1.18
1697,262,12,1.00,0.05
1698,262,13,0.75,2.50
1699,262,62,1.00,0.05
1700,262,85,1.00,0.56
1701,263,86,1.00,0.31
1702,263,85,1.00,0.56
1703,263,62,1.00,0.05
1704,263,12,1.00,0.05
1705,263,1,1.00,0.15
1706,263,7,1.00,1.18
1707,263,13,0.75,2.50
1708,264,12,1.00,0.05
1709,264,89,1.00,0.00
1710,264,59,1.00,0.19
1711,264,6,1.00,1.09
1712,264,3,1.00,0.24
1713,264,1,1.00,0.15
1714,264,63,1.00,0.13
1715,265,1,1.00,0.15
1716,265,3,1.00,0.24
1717,265,8,1.00,1.46
1718,265,12,1.00,0.05
1719,265,13,0.61,2.50
1720,265,59,1.00,0.19
1721,265,63,1.00,0.13
1722,266,12,1.00,0.05
1723,266,40,1.00,3.05
1724,266,89,1.00,0.00
1725,266,63,1.00,0.13
1726,266,1,1.00,0.15
1727,266,6,1.00,1.09
1728,266,3,1.00,0.24
1729,266,59,1.00,0.19
1730,267,1,1.00,0.15
1731,267,3,1.00,0.24
1732,267,8,1.00,1.46
1733,267,12,1.00,0.05
1734,267,13,0.65,2.50
1735,267,59,1.00,0.19
1736,267,63,0.00,0.13
1737,268,6,1.00,1.09
1738,268,89,1.00,0.00
1739,268,63,1.00,0.13
1740,268,59,1.00,0.19
1741,268,12,1.00,0.05
1742,268,3,1.00,0.24
1743,268,1,1.00,0.15
1744,268,49,1.00,2.22
1745,269,88,1.00,0.00
1746,269,1,1.00,0.15
1747,269,3,1.00,0.24
1748,269,6,1.00,1.09
1749,269,12,1.00,0.05
1750,269,59,1.00,0.19
1751,269,63,1.00,0.13
1752,270,14,0.60,1.47
1753,270,59,1.00,0.19
1754,270,63,1.00,0.13
1755,270,8,1.00,1.46
1756,270,1,1.00,0.15
1757,270,3,1.00,0.24
1758,270,12,1.00,0.05
1759,271,1,1.00,0.15
1760,271,3,1.00,0.24
1761,271,6,1.00,1.09
1762,271,12,1.00,0.05
1763,271,59,1.00,0.19
1764,271,63,1.00,0.13
1765,271,88,1.00,0.00
1766,272,12,1.00,0.05
1767,272,63,1.00,0.13
1768,272,14,0.60,1.47
1769,272,8,1.00,1.46
1770,272,1,1.00,0.15
1771,272,3,1.00,0.24
1772,272,59,1.00,0.19
1773,273,12,1.00,0.05
1774,273,63,1.00,0.13
1775,273,40,1.00,3.05
1776,273,88,1.00,0.00
1777,273,6,1.00,1.09
1778,273,3,1.00,0.24
1779,273,1,1.00,0.15
1780,273,59,1.00,0.19
1781,274,40,1.00,3.05
1782,274,63,1.00,0.13
1783,274,89,1.00,0.00
1784,274,59,1.00,0.19
1785,274,6,1.00,1.09
1786,274,1,1.00,0.15
1787,274,12,1.00,0.05
1788,274,3,1.00,0.24
1789,275,63,1.00,0.13
1790,275,1,1.00,0.15
1791,275,3,1.00,0.24
1792,275,8,1.00,1.46
1793,275,12,1.00,0.05
1794,275,13,0.65,2.50
1795,275,59,1.00,0.19
1796,276,89,1.00,0.00
1797,276,63,1.00,0.13
1798,276,59,1.00,0.19
1799,276,40,1.00,3.05
1800,276,12,1.00,0.05
1801,276,6,1.00,1.09
1802,276,1,1.00,0.15
1803,276,3,1.00,0.24
1804,277,59,1.00,0.19
1805,277,8,1.00,1.46
1806,277,63,1.00,0.13
1807,277,1,1.00,0.15
1808,277,12,1.00,0.05
1809,277,3,1.00,0.24
1810,277,13,0.65,2.50
1811,278,63,1.00,0.13
1812,278,88,1.00,0.00
1813,278,59,1.00,0.19
1814,278,39,1.00,1.55
1815,278,12,1.00,0.05
1816,278,6,1.00,1.09
1817,278,3,1.00,0.24
1818,278,1,1.00,0.15
1819,279,3,1.00,0.24
1820,279,8,1.00,1.46
1821,279,12,1.00,0.05
1822,279,14,0.60,1.47
1823,279,59,1.00,0.19
1824,279,63,1.00,0.13
1825,279,1,1.00,0.15
1826,280,63,1.00,0.13
1827,280,40,1.00,3.05
1828,280,88,1.00,0.00
1829,280,59,1.00,0.19
1830,280,6,1.00,1.09
1831,280,1,1.00,0.15
1832,280,3,1.00,0.24
1833,280,12,1.00,0.05
1834,281,3,1.00,0.24
1835,281,8,1.00,1.46
1836,281,12,1.00,0.05
1837,281,13,0.60,2.50
1838,281,59,1.00,0.19
1839,281,63,1.00,0.13
1840,281,1,1.00,0.15
1841,282,6,1.00,1.09
1842,282,88,1.00,0.00
1843,282,63,1.00,0.13
1844,282,12,1.00,0.05
1845,282,3,1.00,0.24
1846,282,1,1.00,0.15
1847,282,59,1.00,0.19
1848,283,1,1.00,0.15
1849,283,3,1.00,0.24
1850,283,6,1.00,1.09
1851,283,12,1.00,0.05
1852,283,59,1.00,0.19
1853,283,63,1.00,0.13
1854,283,89,1.00,0.00
1855,284,40,1.00,3.05
1856,284,63,1.00,0.13
1857,284,89,1.00,0.00
1858,284,59,1.00,0.19
1859,284,6,1.00,1.09
1860,284,1,1.00,0.15
1861,284,3,1.00,0.24
1862,284,12,1.00,0.05
1863,285,59,1.00,0.19
1864,285,8,1.00,1.46
1865,285,63,1.00,0.13
1866,285,1,1.00,0.15
1867,285,12,1.00,0.05
1868,285,3,1.00,0.24
1869,285,13,0.65,2.50
1870,286,12,1.00,0.05
1871,286,88,1.00,0.00
1872,286,63,1.00,0.13
1873,286,40,1.00,3.05
1874,286,6,1.00,1.09
1875,286,3,1.00,0.24
1876,286,1,1.00,0.15
1877,286,59,1.00,0.19
1878,287,3,1.00,0.24
1879,287,63,1.00,0.13
1880,287,59,1.00,0.19
1881,287,14,0.60,1.47
1882,287,8,1.00,1.46
1883,287,1,1.00,0.15
1884,287,12,1.00,0.05
1885,288,1,1.00,0.15
1886,288,3,1.00,0.24
1887,288,6,1.00,1.09
1888,288,12,1.00,0.05
1889,288,59,1.00,0.19
1890,288,63,1.00,0.13
1891,288,88,1.00,0.00
1892,289,12,1.00,0.05
1893,289,1,1.00,0.15
1894,289,7,1.00,1.18
1895,289,13,0.75,2.50
1896,289,59,1.00,0.19
1897,289,63,1.00,0.13
1898,289,3,1.00,0.24
1899,290,1,1.00,0.15
1900,290,3,1.00,0.24
1901,290,12,1.00,0.05
1902,290,59,1.00,0.19
1903,290,63,1.00,0.13
1904,290,5,1.00,0.85
1905,290,42,1.00,1.90
1906,291,59,1.00,0.19
1907,291,12,1.00,0.05
1908,291,1,1.00,0.15
1909,291,3,1.00,0.24
1910,291,63,1.00,0.13
1911,291,5,1.00,0.85
1912,292,1,1.00,0.15
1913,292,3,1.00,0.24
1914,292,7,1.00,1.18
1915,292,12,1.00,0.05
1916,292,13,0.75,2.50
1917,292,59,1.00,0.19
1918,292,63,1.00,0.13
1919,293,3,1.00,0.24
1920,293,59,1.00,0.19
1921,293,63,1.00,0.13
1922,293,43,1.00,3.69
1923,293,1,1.00,0.15
1924,293,12,1.00,0.05
1925,293,5,1.00,0.85
1926,294,1,1.00,0.15
1927,294,3,1.00,0.24
