"IdRecibos","IdOrdenes","Fecha","Cantidad","IdMaquileros","Observaciones","TipoPrendas","Inventariado"
9893,4169,09/09/2021 00:00:00,4,236,,2,0
9894,4169,09/09/2021 00:00:00,7,236,"Incompletas",2,0
9895,4172,10/09/2021 00:00:00,1155,251,,1,0
9896,4172,10/09/2021 00:00:00,3,251,,2,0
9897,4342,10/09/2021 00:00:00,510,251,,1,1
9898,4160,10/09/2021 00:00:00,544,431,,1,0
9899,4332,10/09/2021 00:00:00,650,431,,1,1
9900,4163,10/09/2021 00:00:00,909,16,,1,0
9901,4163,10/09/2021 00:00:00,1,16,"Incompleta",2,0
9902,4137,10/09/2021 00:00:00,1612,236,,1,1
9903,4137,10/09/2021 00:00:00,3,236,,2,1
9904,4161,10/09/2021 00:00:00,913,236,,1,0
9905,4161,10/09/2021 00:00:00,7,236,,2,0
9906,4170,10/09/2021 00:00:00,1124,236,,1,0
9907,4170,10/09/2021 00:00:00,7,236,,2,0
9908,4273,10/09/2021 00:00:00,1529,404,,1,1
9909,4273,13/09/2021 00:00:00,4,158,,1,0
9910,4329,13/09/2021 00:00:00,1223,62,,1,1
9911,4329,13/09/2021 00:00:00,1,62,"Incompleta",2,0
9912,4273,13/09/2021 00:00:00,1211,404,,1,1
9913,4273,13/09/2021 00:00:00,7,404,,2,1
9914,4273,13/09/2021 00:00:00,15,404,"Incompletas",2,0
9915,4439,13/09/2021 00:00:00,1867,16,,1,1
9916,4439,13/09/2021 00:00:00,21,16,,2,1
9917,4439,13/09/2021 00:00:00,8,16,"Incompletas",2,0
9918,4271,14/09/2021 00:00:00,2200,187,,1,1
9919,4271,14/09/2021 00:00:00,4,187,,2,1
9920,4271,14/09/2021 00:00:00,10,187,"Muestras",1,0
9921,4342,13/09/2021 00:00:00,827,251,,1,1
9922,4342,24/09/2021 00:00:00,120,404,,1,1
9924,4354,13/09/2021 00:00:00,1224,251,,1,1
9925,4354,13/09/2021 00:00:00,2,251,,2,1
9926,4347,15/09/2021 00:00:00,936,16,,1,1
9927,4347,15/09/2021 00:00:00,6,16,"Tonos",1,1
9928,4347,15/09/2021 00:00:00,34,16,,2,1
9929,4440,15/09/2021 00:00:00,1697,16,,1,1
9930,4440,15/09/2021 00:00:00,7,16,,2,1
9931,4440,15/09/2021 00:00:00,9,16,"Incompletas",2,0
9932,4270,15/09/2021 00:00:00,494,251,,1,1
9933,4273,17/09/2021 00:00:00,2737,158,,1,1
9934,4273,17/09/2021 00:00:00,8,158,"Incompketas",2,0
9935,4350,17/09/2021 00:00:00,1224,226,,1,1
9936,4155,18/09/2021 00:00:00,988,431,,1,0
9937,4160,18/09/2021 00:00:00,364,431,,1,0
9938,4384,17/09/2021 00:00:00,519,251,,1,1
9939,4404,17/09/2021 00:00:00,574,251,,1,1
9940,4343,19/09/2021 00:00:00,1574,251,,1,1
9941,4343,19/09/2021 00:00:00,4,251,,2,1
9942,4343,19/09/2021 00:00:00,3,251,"Incompletas",2,0
9943,4325,18/09/2021 00:00:00,785,428,,1,1
9944,4325,18/09/2021 00:00:00,3,428,,2,1
9945,4438,20/09/2021 00:00:00,2502,16,,1,1
9946,4438,20/09/2021 00:00:00,26,16,,2,1
9947,4438,20/09/2021 00:00:00,2,16,"Incompletas",2,0
9948,4381,21/09/2021 00:00:00,1132,16,,1,1
9949,4381,21/09/2021 00:00:00,26,16,,2,1
9950,4381,21/09/2021 00:00:00,10,16,"Incompleta",2,0
9951,4348,21/09/2021 00:00:00,1224,421,,1,1
9952,4348,21/09/2021 00:00:00,8,421,,2,1
9953,4292,21/09/2021 00:00:00,988,158,"Sudadera",1,1
9954,4341,22/09/2021 00:00:00,1454,251,,1,1
9955,4341,22/09/2021 00:00:00,14,251,,2,1
9956,4270,20/09/2021 00:00:00,906,251,,1,1
9957,4270,22/09/2021 00:00:00,35,251,,1,1
9958,4270,20/09/2021 00:00:00,944,251,,1,1
9959,4270,22/09/2021 00:00:00,15,251,"Incompletas",2,0
9960,4270,19/09/2021 00:00:00,493,251,,1,1
9961,4270,19/09/2021 00:00:00,982,251,,1,1
9962,4270,19/09/2021 00:00:00,6,251,,1,1
9963,4270,19/09/2021 00:00:00,6,251,,1,1
9964,4332,19/09/2021 00:00:00,694,431,,1,1
9965,4331,19/09/2021 00:00:00,1344,431,,1,1
9966,4344,23/09/2021 00:00:00,1581,404,,1,1
9967,4344,23/09/2021 00:00:00,2,404,"Incompleta",2,0
9968,4347,23/09/2021 00:00:00,245,437,,1,1
9969,4347,23/09/2021 00:00:00,3,437,"Incompletas",2,0
9970,4344,23/09/2021 00:00:00,1,404,,2,1
9971,4381,23/09/2021 00:00:00,693,16,,1,1
9972,4381,23/09/2021 00:00:00,44,16,,2,1
9973,4395,23/09/2021 00:00:00,1097,16,,1,1
9974,4395,23/09/2021 00:00:00,9,16,,2,1
9975,4395,23/09/2021 00:00:00,2,16,"Incompletas",2,0
9976,4321,23/09/2021 00:00:00,1144,251,,1,1
9977,4321,23/09/2021 00:00:00,16,251,,2,1
9978,4325,23/09/2021 00:00:00,366,428,,1,1
9979,4325,23/09/2021 00:00:00,3,428,,2,1
9980,4293,24/09/2021 00:00:00,1219,187,"Sudadera",1,1
9981,4293,24/09/2021 00:00:00,1221,187,"Jogger",1,1
9982,4293,24/09/2021 00:00:00,3,187,"Sudadera",2,1
9983,4293,24/09/2021 00:00:00,1,187,"Jogger",2,1
9984,4293,24/09/2021 00:00:00,2,187,"Sudadera Muestras",1,0
9985,4293,24/09/2021 00:00:00,2,187,"Jogger Muestras",1,0
9986,4322,24/09/2021 00:00:00,687,16,,1,1
9987,4293,24/09/2021 00:00:00,878,431,"Sudadera",1,1
9988,4293,24/09/2021 00:00:00,1223,431,"Jogger",1,1
9989,4382,25/09/2021 00:00:00,1888,251,,1,1
9990,4382,25/09/2021 00:00:00,1,251,,2,1
9991,4382,25/09/2021 00:00:00,1,251,"Incompleta",2,0
9992,4324,27/09/2021 00:00:00,905,428,,1,1
9993,4324,27/09/2021 00:00:00,5,428,"Incompletas",2,0
9994,4287,27/09/2021 00:00:00,986,158,"Jogger",1,1
9995,4287,27/09/2021 00:00:00,2,158,"Jogger",2,1
9996,4396,29/09/2021 00:00:00,1311,251,,1,1
9997,4417,29/09/2021 00:00:00,1711,16,,1,1
9998,4417,29/09/2021 00:00:00,17,16,,2,1
9999,4412,29/09/2021 00:00:00,928,16,,1,1
10000,4412,29/09/2021 00:00:00,14,16,,2,1
10001,4413,29/09/2021 00:00:00,1330,16,,1,1
10002,4413,29/09/2021 00:00:00,28,16,,2,1
10003,4413,29/09/2021 00:00:00,1,16,"Incompleta",2,0
10004,4406,29/09/2021 00:00:00,574,428,,1,1
10005,4293,29/09/2021 00:00:00,307,431,"Sudadera",1,1
10006,4293,29/09/2021 00:00:00,16,431,"Jogger",1,1
10007,4293,29/09/2021 00:00:00,1,431,,2,1
10008,4322,27/09/2021 00:00:00,295,16,,1,1
10009,4322,27/09/2021 00:00:00,12,16,,2,1
10010,4412,28/09/2021 00:00:00,1309,16,,1,1
10011,4412,28/09/2021 00:00:00,8,16,,2,1
10012,4414,27/09/2021 00:00:00,2045,16,,1,1
10013,4414,27/09/2021 00:00:00,25,16,,2,1
10014,4213,30/09/2021 00:00:00,2013,236,,1,1
10015,4213,30/09/2021 00:00:00,1,236,,2,1
10016,4213,30/09/2021 00:00:00,1,236,"Incompleta",2,0
10017,4310,30/09/2021 00:00:00,2000,236,,1,1
10018,4310,30/09/2021 00:00:00,4,236,,2,1
10019,4310,30/09/2021 00:00:00,12,236,"Incompletas",2,0
10020,4405,30/09/2021 00:00:00,543,251,,1,1
10021,4405,30/09/2021 00:00:00,3,251,,2,1
10022,4412,30/09/2021 00:00:00,260,16,,1,1
10023,4412,30/09/2021 00:00:00,7,16,,2,1
10024,4413,30/09/2021 00:00:00,635,16,,1,1
10025,4413,30/09/2021 00:00:00,15,16,,2,1
10026,4417,30/09/2021 00:00:00,282,16,,1,1
10027,4417,30/09/2021 00:00:00,10,16,,2,1
10028,4310,30/09/2021 00:00:00,976,187,,1,1
10029,4310,30/09/2021 00:00:00,2,187,,2,1
10030,4310,30/09/2021 00:00:00,2,187,"Incompletas",2,0
10031,4417,29/09/2021 00:00:00,200,16,,1,1
10032,4355,23/09/2021 00:00:00,1224,62,,1,1
10033,4355,,0,,,2,0
10034,4289,01/10/2021 00:00:00,2553,421,"Jogger",1,1
10035,4213,01/10/2021 00:00:00,1148,236,,1,1
10036,4213,01/10/2021 00:00:00,14,236,,2,1
10037,4415,01/10/2021 00:00:00,1920,16,,1,1
10038,4415,01/10/2021 00:00:00,13,16,,2,1
10039,4411,02/10/2021 00:00:00,2218,251,,1,1
10040,4411,02/10/2021 00:00:00,30,251,,2,1
10041,4411,02/10/2021 00:00:00,7,251,"Incompletas",2,0
10042,4418,02/10/2021 00:00:00,927,251,,1,1
10043,4418,02/10/2021 00:00:00,3,251,,2,1
10044,4418,02/10/2021 00:00:00,3,251,"Incompletas",2,0
10045,4290,02/10/2021 00:00:00,2691,62,"Sudadera",1,1
10046,4290,02/10/2021 00:00:00,3,62,"Incompletas",2,0
10047,4290,05/10/2021 00:00:00,2698,158,"Jogger",1,1
10048,4338,06/10/2021 00:00:00,644,251,,1,1
10049,4292,06/10/2021 00:00:00,1513,251,"Jogger",1,1
10050,4292,06/10/2021 00:00:00,20,251,"Jogger",2,1
10051,4292,06/10/2021 00:00:00,3,251,"Incompletas Jogger",2,0
10052,4409,06/10/2021 00:00:00,866,16,,1,1
10053,4409,06/10/2021 00:00:00,5,16,,2,1
10054,4483,06/10/2021 00:00:00,1059,16,,1,1
10055,4483,06/10/2021 00:00:00,4,16,,2,1
10056,4212,06/10/2021 00:00:00,1528,431,,1,1
10057,4212,06/10/2021 00:00:00,8,431,,2,1
10058,4390,07/10/2021 00:00:00,508,251,,1,1
10059,4390,07/10/2021 00:00:00,3,251,"Incompletas",2,0
10060,4390,07/10/2021 00:00:00,678,428,,1,1
10061,4390,07/10/2021 00:00:00,1,428,"Incompletas",2,0
10062,4345,08/10/2021 00:00:00,1105,421,,1,1
10063,4345,08/10/2021 00:00:00,3,421,,2,1
10064,4289,08/10/2021 00:00:00,165,421,"Jogger",1,1
10065,4289,08/10/2021 00:00:00,4,421,"Muestras Jogger",1,0
10066,4444,08/10/2021 00:00:00,548,187,,1,1
10067,4444,08/10/2021 00:00:00,4,187,"Muestras",1,0
10068,4345,08/10/2021 00:00:00,552,187,,1,1
10069,4441,08/10/2021 00:00:00,1930,428,,1,1
10070,4441,08/10/2021 00:00:00,5,428,,2,1
10071,4441,08/10/2021 00:00:00,1,428,"Incompleta",2,0
10072,4421,08/10/2021 00:00:00,960,16,,1,1
10073,4421,08/10/2021 00:00:00,6,16,,2,1
10074,4484,08/10/2021 00:00:00,964,16,,1,1
10075,4484,08/10/2021 00:00:00,2,16,,2,1
10076,4289,09/10/2021 00:00:00,1227,251,"Sudadera",1,1
10077,4289,09/10/2021 00:00:00,3,251,"Sudadera",2,1
10078,4292,09/10/2021 00:00:00,253,251,"Jogger",1,1
10079,4292,09/10/2021 00:00:00,5,251,"Jogger",2,1
10080,4212,09/10/2021 00:00:00,175,431,,1,1
10081,4444,12/10/2021 00:00:00,432,404,,1,1
10082,4444,12/10/2021 00:00:00,6,404,,2,1
10083,4391,12/10/2021 00:00:00,355,428,"Jo",1,1
10084,4391,12/10/2021 00:00:00,1,428,"Incompleta",2,0
10085,4419,12/10/2021 00:00:00,1069,16,,1,1
10086,4419,12/10/2021 00:00:00,5,16,,2,1
10087,4420,12/10/2021 00:00:00,1057,16,,1,1
10088,4420,12/10/2021 00:00:00,23,16,,2,1
10089,4422,12/10/2021 00:00:00,955,16,,1,1
10090,4422,12/10/2021 00:00:00,18,16,,2,1
10091,4422,12/10/2021 00:00:00,1,16,"Incompleta",2,0
10092,4423,12/10/2021 00:00:00,792,16,,1,1
10093,4423,12/10/2021 00:00:00,8,16,,2,1
10094,4410,12/10/2021 00:00:00,849,251,,1,1
10095,4410,12/10/2021 00:00:00,10,251,"Incompletas",2,0
10096,4479,12/10/2021 00:00:00,1064,251,,1,1
10097,4391,12/10/2021 00:00:00,156,428,"To",1,1
10098,4391,12/10/2021 00:00:00,533,428,"Ce Vi",1,1
10099,4391,12/10/2021 00:00:00,1,428,"Incompleta",2,0
10100,4345,14/10/2021 00:00:00,558,421,,1,1
10101,4345,14/10/2021 00:00:00,2,421,,2,1
10102,4346,14/10/2021 00:00:00,550,404,,1,1
10103,4346,14/10/2021 00:00:00,1,404,,2,1
10104,4346,14/10/2021 00:00:00,1101,187,,1,1
10105,4346,14/10/2021 00:00:00,1,187,,2,1
10106,4427,14/10/2021 00:00:00,866,428,,1,1
10107,4427,14/10/2021 00:00:00,2,428,,2,1
10108,4423,14/10/2021 00:00:00,967,16,,1,1
10109,4423,14/10/2021 00:00:00,15,16,,2,1
10110,4420,14/10/2021 00:00:00,962,16,,1,1
10111,4420,14/10/2021 00:00:00,6,16,,2,1
10112,4424,15/10/2021 00:00:00,1871,16,,1,1
10113,4424,15/10/2021 00:00:00,19,16,,2,1
10114,4425,15/10/2021 00:00:00,809,251,,1,1
10115,4425,15/10/2021 00:00:00,9,251,,2,1
10116,4351,15/10/2021 00:00:00,1221,62,,1,1
10117,4351,15/10/2021 00:00:00,1,62,,2,1
10118,4351,15/10/2021 00:00:00,2,62,"Muestras",1,0
10119,4353,15/10/2021 00:00:00,878,62,,1,1
10120,4353,15/10/2021 00:00:00,2,62,"Muestras",1,0
10121,4289,16/10/2021 00:00:00,1489,431,"Sudadera",1,1
10122,4289,16/10/2021 00:00:00,2,431,"Incompletas",2,0
10123,4346,18/10/2021 00:00:00,552,431,,1,1
10124,4287,18/10/2021 00:00:00,480,226,"Sudadera",1,1
10125,4287,18/10/2021 00:00:00,418,158,"Sudadera",1,1
10126,4447,18/10/2021 00:00:00,1081,16,,1,1
10127,4447,18/10/2021 00:00:00,222,16,"Fuera de medida",1,1
10128,4447,18/10/2021 00:00:00,11,16,,2,1
10129,4447,19/10/2021 00:00:00,801,16,,1,1
10130,4447,19/10/2021 00:00:00,3,16,,2,1
10131,4447,19/10/2021 00:00:00,1,16,"Incompletas",2,0
10132,4292,20/10/2021 00:00:00,144,421,"Jogger",1,1
10133,4445,20/10/2021 00:00:00,1594,251,,1,1
10134,4445,20/10/2021 00:00:00,4,251,,2,1
10135,4445,20/10/2021 00:00:00,1,251,"Incompleta",2,0
10136,4428,20/10/2021 00:00:00,543,251,,1,1
10137,4428,20/10/2021 00:00:00,12,251,,2,1
10138,4428,20/10/2021 00:00:00,6,251,"Incompletas",2,0
10139,4448,20/10/2021 00:00:00,1588,16,,1,1
10140,4448,20/10/2021 00:00:00,2,16,,2,1
10141,4462,20/10/2021 00:00:00,989,16,,1,1
10142,4462,20/10/2021 00:00:00,7,16,,2,1
10143,4465,21/10/2021 00:00:00,1126,428,,1,1
10144,4337,21/10/2021 00:00:00,649,251,,1,1
10145,4337,21/10/2021 00:00:00,1,251,,2,1
10146,4337,21/10/2021 00:00:00,1,251,"Incompleta",2,0
10147,4425,21/10/2021 00:00:00,1114,251,,1,1
10148,4425,21/10/2021 00:00:00,7,251,,2,1
10149,4425,21/10/2021 00:00:00,4,251,"Incompletas",2,0
10150,4292,21/10/2021 00:00:00,276,404,,1,1
10151,4426,22/10/2021 00:00:00,1561,16,,1,1
10152,4426,22/10/2021 00:00:00,21,16,,2,1
10153,4462,22/10/2021 00:00:00,414,16,,1,1
10154,4462,22/10/2021 00:00:00,13,16,,2,1
10155,4462,22/10/2021 00:00:00,1,16,"Incompleta",2,0
10156,4437,25/10/2021 00:00:00,1671,16,,1,1
10157,4437,25/10/2021 00:00:00,11,16,,2,1
10158,4446,25/10/2021 00:00:00,2117,16,,1,1
10159,4446,25/10/2021 00:00:00,2,16,,2,1
10160,4446,25/10/2021 00:00:00,1,16,"Incompleta",2,0
10161,4468,26/10/2021 00:00:00,767,428,,1,1
10162,4468,26/10/2021 00:00:00,2,428,,2,1
10163,4432,26/10/2021 00:00:00,1931,251,,1,1
10164,4432,26/10/2021 00:00:00,18,251,,2,1
10165,4431,26/10/2021 00:00:00,1707,16,,1,1
10166,4431,26/10/2021 00:00:00,64,16,,2,1
10167,4431,26/10/2021 00:00:00,5,16,"Incompletas",2,0
10168,4463,26/10/2021 00:00:00,715,16,,1,1
10169,4463,26/10/2021 00:00:00,5,16,,2,1
10170,4352,26/10/2021 00:00:00,492,158,,1,1
10171,4352,26/10/2021 00:00:00,2,158,"Incompletas",2,0
10172,4352,26/10/2021 00:00:00,488,404,,1,1
10173,4352,26/10/2021 00:00:00,5,404,,2,1
10174,4352,26/10/2021 00:00:00,2,404,"Muestras",1,0
10175,4444,27/10/2021 00:00:00,196,404,,1,1
10176,4434,27/10/2021 00:00:00,1335,16,,1,1
10177,4434,27/10/2021 00:00:00,58,16,,2,1
10178,4352,27/10/2021 00:00:00,232,404,,1,1
10179,4461,29/10/2021 00:00:00,1188,16,,1,1
10180,4461,29/10/2021 00:00:00,27,16,,2,1
10181,4461,29/10/2021 00:00:00,1,16,"Incompleta",2,0
10182,4436,29/10/2021 00:00:00,1844,16,,1,1
10183,4436,29/10/2021 00:00:00,19,16,,2,1
10184,4443,30/10/2021 00:00:00,1888,16,,1,1
10185,4443,30/10/2021 00:00:00,42,16,,2,1
10186,4443,30/10/2021 00:00:00,16,16,"Incompletas",2,0
10187,4443,30/10/2021 00:00:00,10,16,"Sin estampado",1,1
10188,4466,30/10/2021 00:00:00,695,16,,1,1
10189,4466,30/10/2021 00:00:00,4,16,,2,1
10190,4435,30/10/2021 00:00:00,1483,251,,1,1
10191,4435,30/10/2021 00:00:00,4,251,,2,1
10192,4444,29/10/2021 00:00:00,258,187,,1,1
10193,4444,01/11/2021 00:00:00,174,404,,1,1
10194,4428,01/11/2021 00:00:00,274,404,,1,1
10195,4442,01/11/2021 00:00:00,2177,431,,1,1
10196,4442,01/11/2021 00:00:00,2,431,,2,1
10197,4442,01/11/2021 00:00:00,8,431,"Incompletas",2,0
10198,4429,02/11/2021 00:00:00,831,16,,1,1
10199,4429,02/11/2021 00:00:00,6,16,,2,1
10200,4394,04/11/2021 00:00:00,765,428,"He",1,1
10201,4394,04/11/2021 00:00:00,24,428,"Incompletas He",2,0
10202,4393,04/11/2021 00:00:00,1149,251,,1,1
10203,4393,04/11/2021 00:00:00,18,251,"Incompletas",2,0
10204,4393,04/11/2021 00:00:00,2,251,,2,1
10205,4394,04/11/2021 00:00:00,252,428,"Jo",1,1
10206,4467,05/11/2021 00:00:00,1595,16,,1,1
10207,4467,05/11/2021 00:00:00,7,16,,2,1
10208,4429,05/11/2021 00:00:00,915,16,,1,1
10209,4429,05/11/2021 00:00:00,3,16,,2,1
10210,4466,05/11/2021 00:00:00,893,16,,1,1
10211,4466,05/11/2021 00:00:00,6,16,,2,1
10212,4466,05/11/2021 00:00:00,1,16,"Incompletas",2,0
10213,4473,05/11/2021 00:00:00,1128,16,,1,1
10214,4475,05/11/2021 00:00:00,1263,16,,1,1
10215,4475,05/11/2021 00:00:00,3,16,,2,1
10216,4475,05/11/2021 00:00:00,1,16,"Incompleta",2,0
10217,4470,08/11/2021 00:00:00,1132,428,,1,1
10218,4433,08/11/2021 00:00:00,1928,251,,1,1
10219,4433,08/11/2021 00:00:00,14,251,,2,1
10220,4433,08/11/2021 00:00:00,4,251,"Incompletas",2,0
10221,4454,08/11/2021 00:00:00,1582,251,,1,1
10222,4454,08/11/2021 00:00:00,4,251,,2,1
10223,4454,08/11/2021 00:00:00,1,251,"Incompleta",2,0
10224,4433,08/11/2021 00:00:00,2,251,,1,1
10225,4454,08/11/2021 00:00:00,2,251,,1,1
10226,4077,09/11/2021 00:00:00,427,404,,1,1
10227,4077,09/11/2021 00:00:00,2,404,,2,1
10228,4077,09/11/2021 00:00:00,2,404,"Incompletas",2,0
10229,4463,09/11/2021 00:00:00,557,16,,1,1
10230,4463,09/11/2021 00:00:00,2,16,,2,1
10231,4476,09/11/2021 00:00:00,1079,16,,1,1
10232,4476,09/11/2021 00:00:00,1,16,,2,1
10233,4452,11/11/2021 00:00:00,2042,431,,1,1
10234,4452,11/11/2021 00:00:00,2,431,,2,1
10235,4452,11/11/2021 00:00:00,1,431,,2,1
10236,4430,12/11/2021 00:00:00,2635,16,,1,1
10237,4430,12/11/2021 00:00:00,26,16,,2,1
10238,4430,12/11/2021 00:00:00,2,16,"Incompletas",2,0
10239,4429,15/11/2021 00:00:00,565,16,,1,1
10240,4429,15/11/2021 00:00:00,2,16,,2,1
10241,4429,15/11/2021 00:00:00,740,435,,1,1
10242,4458,16/11/2021 00:00:00,719,428,,1,1
10243,4458,16/11/2021 00:00:00,1,428,,2,1
10244,4455,17/11/2021 00:00:00,2111,251,,1,1
10245,4451,18/11/2021 00:00:00,1041,251,,1,1
10246,4451,18/11/2021 00:00:00,2,251,"Incompletas",2,0
10247,4453,18/11/2021 00:00:00,1660,428,,1,1
10248,4453,18/11/2021 00:00:00,4,428,,2,1
10249,4451,18/11/2021 00:00:00,1030,428,,1,1
10250,4451,18/11/2021 00:00:00,2,428,"Incompletas",2,0
10251,4469,18/11/2021 00:00:00,1087,16,,1,1
10252,4452,18/11/2021 00:00:00,18,431,,1,1
10253,4500,23/11/2021 00:00:00,940,428,"Her",1,1
10254,4500,23/11/2021 00:00:00,4,428,"Her",2,1
10255,4500,23/11/2021 00:00:00,2,428,"Incompletas Her",2,0
10256,4459,23/11/2021 00:00:00,1140,16,,1,1
10257,4459,23/11/2021 00:00:00,16,16,,2,1
10258,4456,23/11/2021 00:00:00,2031,251,,1,1
10259,4456,23/11/2021 00:00:00,14,251,,2,1
10260,4456,23/11/2021 00:00:00,2,251,"Incompletas",2,0
10261,4457,23/11/2021 00:00:00,1894,251,,1,1
10262,4457,23/11/2021 00:00:00,9,251,,2,1
10263,4457,23/11/2021 00:00:00,7,251,"Incompletas",2,0
10264,4500,23/11/2021 00:00:00,274,428,"To",1,1
10265,4471,23/11/2021 00:00:00,719,431,,1,1
10266,4471,23/11/2021 00:00:00,2,431,,2,1
10267,4480,23/11/2021 00:00:00,964,431,,1,1
10268,4488,23/11/2021 00:00:00,1167,431,,1,1
10269,4503,24/11/2021 00:00:00,1224,428,,1,1
10270,4503,24/11/2021 00:00:00,1,428,,2,1
10271,4503,24/11/2021 00:00:00,4,428,"Incompletas",2,0
10272,4488,23/11/2021 00:00:00,2,431,"Incompletas",2,0
10273,4495,24/11/2021 00:00:00,1208,16,,1,1
10274,4495,24/11/2021 00:00:00,14,16,,2,1
10275,4496,24/11/2021 00:00:00,523,16,,1,1
10276,4496,24/11/2021 00:00:00,6,16,,2,1
10277,4497,24/11/2021 00:00:00,1345,16,,1,1
10278,4497,24/11/2021 00:00:00,7,16,,2,1
10279,4502,24/11/2021 00:00:00,1004,251,,1,1
10280,4502,24/11/2021 00:00:00,4,251,,2,1
10281,4502,24/11/2021 00:00:00,12,251,"Incompletas",2,0
10282,4464,24/11/2021 00:00:00,515,16,,1,1
10283,4464,24/11/2021 00:00:00,13,16,,2,1
10284,4464,24/11/2021 00:00:00,15,16,"Incompletas",2,0
10285,4458,25/11/2021 00:00:00,1188,428,,1,1
10286,4458,25/11/2021 00:00:00,1,428,,2,1
10287,4458,25/11/2021 00:00:00,1,428,"Incompleta",2,0
10288,4501,25/11/2021 00:00:00,977,431,,1,1
10289,4501,25/11/2021 00:00:00,3,431,"Incompletas",2,0
10290,4501,25/11/2021 00:00:00,1,431,,2,1
10291,4464,25/11/2021 00:00:00,970,16,,1,1
10292,4464,25/11/2021 00:00:00,23,16,,2,1
10293,4497,30/11/2021 00:00:00,1776,16,,1,1
10294,4497,30/11/2021 00:00:00,13,16,,2,1
10295,4497,30/11/2021 00:00:00,1,16,"Incompletas",2,0
10296,4498,30/11/2021 00:00:00,1779,16,,1,0
10297,4498,30/11/2021 00:00:00,0,16,,2,0
10298,4556,30/11/2021 00:00:00,1275,428,,1,1
10299,4556,30/11/2021 00:00:00,3,428,,2,1
10300,4556,30/11/2021 00:00:00,5,428,"Incompletas",2,0
10301,4555,01/12/2021 00:00:00,1478,251,,1,1
10302,4555,01/12/2021 00:00:00,6,251,,2,1
10303,4555,01/12/2021 00:00:00,2,251,"Incompletas",2,0
10304,4554,01/12/2021 00:00:00,761,428,,1,1
10305,4554,01/12/2021 00:00:00,3,428,,2,1
10306,4554,01/12/2021 00:00:00,2,428,"Incompletas",2,0
10307,4554,01/12/2021 00:00:00,298,428,,1,1
10308,4554,01/12/2021 00:00:00,1,428,,2,1
10309,4554,01/12/2021 00:00:00,1,428,"Incompleta",2,0
10310,4498,01/12/2021 00:00:00,1371,16,,1,0
10311,4498,,0,,,2,0
10312,4478,01/12/2021 00:00:00,168,428,"Jo",1,1
10313,4497,01/12/2021 00:00:00,8,16,,1,1
10314,4499,03/12/2021 00:00:00,2697,16,,1,0
10315,4553,04/12/2021 00:00:00,1420,431,,1,1
10316,4491,06/12/2021 00:00:00,950,16,,1,1
10317,4491,09/12/2021 00:00:00,140,435,,1,1
10318,4499,06/12/2021 00:00:00,1503,16,,1,0
10319,4508,06/12/2021 00:00:00,535,16,,1,1
10320,4508,06/12/2021 00:00:00,7,16,,2,1
10321,4510,06/12/2021 00:00:00,539,16,,1,1
10322,4510,06/12/2021 00:00:00,5,16,"Incompletas",2,0
10323,4510,06/12/2021 00:00:00,2,16,,2,1
10324,4524,06/12/2021 00:00:00,680,16,,1,1
10325,4524,06/12/2021 00:00:00,6,16,,2,1
10326,4524,06/12/2021 00:00:00,4,16,"Incompletas",2,0
10327,4525,06/12/2021 00:00:00,680,16,,1,1
10328,4525,06/12/2021 00:00:00,5,16,,2,1
10329,4525,06/12/2021 00:00:00,6,16,"Incompletas",2,0
10330,4471,07/12/2021 00:00:00,407,431,,1,1
10331,4478,07/12/2021 00:00:00,1099,428,"ce vi",1,1
10332,4478,07/12/2021 00:00:00,7,428,,2,1
10333,4494,07/12/2021 00:00:00,1075,428,,1,1
10334,4493,08/12/2021 00:00:00,1210,16,,1,1
10335,4493,08/12/2021 00:00:00,8,16,,2,1
10336,4486,09/12/2021 00:00:00,945,16,,1,1
10337,4486,09/12/2021 00:00:00,7,16,,2,1
10338,4487,09/12/2021 00:00:00,1160,16,,1,1
10339,4487,09/12/2021 00:00:00,7,16,,2,1
10340,4487,09/12/2021 00:00:00,2,16,"Incompletas",2,0
10341,4490,09/12/2021 00:00:00,449,16,,1,1
10342,4490,09/12/2021 00:00:00,11,16,,2,1
10343,4493,09/12/2021 00:00:00,109,16,,1,1
10344,4493,09/12/2021 00:00:00,1,16,,2,1
10345,4521,14/01/2022 00:00:00,2051,16,,1,1
10346,4482,09/12/2021 00:00:00,1283,251,,1,1
10347,4482,09/12/2021 00:00:00,3,251,,2,1
10348,4482,09/12/2021 00:00:00,2,251,"Incompletas",2,0
10349,4504,09/12/2021 00:00:00,1022,251,,1,1
10350,4504,09/12/2021 00:00:00,3,251,,2,1
10351,4504,09/12/2021 00:00:00,3,251,"Incompletas",2,0
10352,4505,13/12/2021 00:00:00,1023,431,,1,1
10353,4505,13/12/2021 00:00:00,3,431,,2,1
10354,4496,13/12/2021 00:00:00,583,435,"Her",1,1
10355,4496,13/12/2021 00:00:00,1,16,,2,1
10356,4525,15/12/2021 00:00:00,19,404,,1,1
10357,4490,15/12/2021 00:00:00,879,16,,1,1
10358,4490,15/12/2021 00:00:00,5,16,,2,1
10359,4492,15/12/2021 00:00:00,1070,16,,1,1
10360,4492,15/12/2021 00:00:00,9,16,,2,1
10361,4492,15/12/2021 00:00:00,1,16,"Incompleta",2,0
10362,4472,17/12/2021 00:00:00,1178,16,,1,1
